date,jcd,r,r1,r2,r3,3rt,決まり手,天候,風速,波高,水温,気温,単勝_払戻,複勝1_払戻,3連単_払戻,3連複_払戻,2連単_払戻,2連複_払戻,着順2,ST2,着順5,ST5,着順6,ST6,着順4,ST4,着順3,ST3,着順1,ST1
20260812,24,1,2,5,6,8350,まくり,晴,3,2,,,,,8350,3910,710,560,01,0.31,02,0.28,03,0.24,04,0.31,05,0.38,06,0.34
20260812,24,2,1,5,3,3130,逃げ,晴,3,2,,,,,3130,610,1730,1580,05,0.16,02,0.18,06,0.28,04,0.22,03,0.14,01,0.13
20260812,24,3,2,1,3,900,差し,晴,3,2,,,,,900,180,470,160,01,0.12,04,0.24,05,0.31,06,0.24,03,0.16,02,0.19
20260812,24,4,4,3,5,3610,まくり差し,晴,4,3,,,,,3610,1140,620,400,04,0.44,03,0.22,06,0.18,01,0.17,02,0.31,05,0.40
20260812,24,5,1,2,5,2210,逃げ,晴,4,3,,,,,2210,1040,330,310,02,0.19,03,0.15,04,0.15,05,0.21,06,0.23,01,0.16
20260812,24,6,1,5,4,2970,逃げ,晴,3,2,,,,,2970,530,1420,840,04,0.19,02,0.14,06,0.22,03,0.12,05,0.21,01,0.17
20260812,24,7,1,3,2,260,逃げ,晴,3,2,,,,,260,190,180,130,03,0.21,05,0.32,06,0.36,04,0.30,02,0.30,01,0.16
20260812,24,8,2,1,4,760,差し,晴,4,3,,,,,760,230,380,170,01,0.16,06,0.20,05,0.15,03,0.18,04,0.17,02,0.22
20260812,24,9,2,5,3,6390,差し,晴,2,1,,,,,6390,1780,580,520,01,0.21,02,0.22,06,0.24,05,0.25,03,0.31,04,0.24
20260812,24,10,3,1,4,3570,まくり差し,晴,2,1,,,,,3570,660,520,150,04,0.22,06,0.13,05,0.11,03,0.14,01,0.09,02,0.19
20260812,24,11,2,1,5,1500,まくり,晴,2,1,,,,,1500,260,710,140,01,0.15,03,0.09,04,0.15,06,0.20,05,0.18,02,0.12
20260812,24,12,2,1,3,2200,差し,晴,1,1,,,,,2200,310,920,310,01,0.20,06,0.16,04,0.14,05,0.17,03,0.26,02,0.13
20260812,23,1,1,5,2,1210,逃げ,晴,3,3,,,,,1210,470,430,340,03,0.16,02,0.15,05,0.16,06,0.14,04,0.17,01,0.09
20260812,23,2,1,3,5,890,逃げ,晴,5,5,,,,,890,540,160,120,04,0.26,03,0.17,06,0.12,05,0.23,02,0.27,01,0.19
20260812,23,3,5,1,3,1700,差し,晴,6,6,,,,,1700,290,710,190,04,0.19,01,0.09,06,0.30,05,0.10,03,0.11,02,0.18
20260812,23,4,3,1,5,22480,まくり差し,晴,7,7,,,,,22480,1120,3880,5430,04,0.21,03,0.19,06,0.26,05,0.22,01,0.21,02,0.12
20260812,23,5,3,5,1,3130,まくり,晴,7,7,,,,,3130,600,1040,1070,06,0.09,02,0.16,05,0.28,04,0.16,01,0.11,03,0.14
