date,jcd,r,r1,r2,r3,3rt
20260708,01,1,1,4,3,2400
20260708,01,2,6,2,3,105060
20260708,01,3,4,5,6,4130
20260708,01,4,3,6,4,39350
20260708,01,5,5,3,6,21000
20260708,01,6,1,4,2,2700
20260708,01,7,3,1,4,3810
20260708,01,8,1,5,6,3130
20260708,01,9,1,5,2,16120
20260708,01,10,3,1,5,10550
20260708,01,11,1,4,5,4990
20260708,01,12,2,3,5,2760
20260708,02,1,1,2,3,530
20260708,02,2,1,3,5,1910
20260708,02,3,5,1,3,12270
20260708,02,4,1,6,4,4520
20260708,02,5,1,3,6,10080
20260708,02,6,5,3,6,8530
20260708,02,7,3,4,6,4750
20260708,02,8,3,4,5,10760
20260708,02,9,1,6,5,3540
20260708,02,10,3,2,4,14020
20260708,02,11,1,4,3,1180
20260708,02,12,1,4,2,2340
20260708,05,1,1,3,2,1040
20260708,05,2,2,1,3,8350
20260708,05,3,1,6,2,1820
20260708,05,4,1,2,3,1100
20260708,05,5,4,2,5,70440
20260708,05,6,4,6,1,7370
20260708,05,7,1,4,5,1070
20260708,05,8,2,1,4,2460
20260708,05,9,3,1,4,6400
20260708,05,10,1,3,4,1000
20260708,05,11,6,3,1,148390
20260708,05,12,1,6,3,1650
20260708,08,1,1,3,6,890
20260708,08,2,4,5,2,3710
20260708,08,3,1,2,3,1140
20260708,08,4,1,3,2,1180
20260708,08,5,1,6,3,2470
20260708,08,6,1,3,2,540
20260708,08,7,1,2,3,2920
20260708,08,8,1,4,2,4030
20260708,08,9,1,4,2,1340
20260708,08,10,1,3,2,4530
20260708,08,11,1,6,3,8190
20260708,08,12,1,3,5,2430
20260708,10,1,1,4,2,1650
20260708,10,2,1,4,3,5200
20260708,10,3,2,4,5,5140
20260708,10,4,2,1,5,7000
20260708,10,5,2,4,1,1850
20260708,10,6,3,1,6,1610
20260708,10,7,1,3,4,3160
20260708,10,8,2,1,5,760
20260708,10,9,6,1,4,1370
20260708,10,10,3,4,5,6700
20260708,10,11,2,5,6,16220
20260708,10,12,1,3,4,510
20260708,11,1,1,2,5,1580
20260708,11,2,4,3,6,22620
20260708,11,3,1,5,6,37450
20260708,11,4,2,5,3,1900
20260708,11,5,1,2,4,1570
20260708,11,6,2,3,1,2450
20260708,11,7,4,3,2,4730
20260708,11,8,1,5,2,1110
20260708,11,9,2,1,3,1390
20260708,11,10,3,6,4,23650
20260708,11,11,1,2,6,3340
20260708,11,12,5,1,4,20310
20260708,12,1,1,5,4,6820
20260708,12,2,1,2,6,1140
20260708,12,3,1,2,5,870
20260708,12,4,1,3,6,1210
20260708,12,5,1,6,2,1510
20260708,12,6,1,2,5,1400
20260708,12,7,1,6,3,3790
20260708,12,8,3,1,4,7940
20260708,12,9,1,2,3,1310
20260708,12,10,5,4,2,34060
20260708,12,11,1,6,3,5590
20260708,12,12,3,4,2,47700
20260708,13,1,1,6,4,12600
20260708,13,2,1,4,3,1030
20260708,13,3,4,1,6,3030
20260708,13,4,1,4,2,720
20260708,13,5,1,3,2,1170
20260708,13,6,1,4,6,1860
20260708,13,7,5,1,6,10820
20260708,13,8,4,5,6,2060
20260708,13,9,1,2,3,600
20260708,13,10,2,4,1,5590
20260708,13,11,2,3,1,4320
20260708,13,12,4,1,3,3960
20260708,18,1,1,3,6,670
20260708,18,2,2,1,3,13070
20260708,18,3,2,1,3,2800
20260708,18,4,2,1,4,4250
20260708,18,5,4,5,3,71480
20260708,18,6,5,2,6,16000
20260708,18,7,1,5,2,1690
20260708,18,8,4,6,2,8420
20260708,18,9,1,6,2,2520
20260708,18,10,1,3,5,2050
20260708,18,11,1,3,4,1170
20260708,18,12,1,2,4,600
20260708,20,1,2,6,5,45030
20260708,20,2,4,3,5,8840
20260708,20,3,4,2,1,5130
20260708,20,4,2,3,6,3540
20260708,20,5,4,3,5,36280
20260708,20,6,3,5,2,4130
20260708,20,7,3,6,2,3880
20260708,20,8,2,1,3,3310
20260708,20,9,1,3,2,3210
20260708,20,10,3,1,2,5590
20260708,20,11,1,2,4,450
20260708,20,12,4,1,5,5910
20260708,24,1,1,2,6,900
20260708,24,2,2,5,1,4830
20260708,24,3,5,4,3,16420
20260708,24,4,1,5,2,1260
20260708,24,5,1,4,3,1280
20260708,24,6,5,2,4,7460
20260708,24,7,4,5,1,7050
20260708,24,8,1,2,4,560
20260708,24,9,1,2,6,3090
20260708,24,10,1,2,5,660
20260708,24,11,1,5,3,1980
20260708,24,12,1,3,2,640
