date,jcd,r,r1,r2,r3,3rt,決まり手,天候,風速,波高,水温,気温,単勝_払戻,複勝1_払戻,3連単_払戻,3連複_払戻,2連単_払戻,2連複_払戻,着順1,ST1,着順2,ST2,着順3,ST3,着順5,ST5,着順4,ST4,着順6,ST6
20260923,22,1,1,2,3,340,逃げ,晴,2,2,,,,,340,180,300,140,01,0.17,02,0.22,03,0.23,04,0.30,05,0.26,06,0.28
20260923,22,2,1,6,3,6740,逃げ,晴,2,2,,,,,6740,1880,1180,450,01,0.20,06,0.17,03,0.16,04,0.17,05,0.13,02,0.16
20260923,22,3,1,2,5,12600,逃げ,晴,2,2,,,,,12600,4290,590,840,01,0.15,02,0.11,04,0.21,03,0.15,06,0.15,05,0.24
20260923,22,4,3,1,4,6330,まくり,晴,2,2,,,,,6330,1050,1320,860,02,0.10,04,0.07,01,0.05,05,0.13,03,0.12,06,0.17
20260923,22,5,3,4,1,3030,まくり,晴,3,3,,,,,3030,320,1140,940,03,0.23,04,0.23,01,0.20,06,0.15,02,0.15,05,0.21
20260923,22,6,1,6,3,2740,逃げ,晴,3,3,,,,,2740,760,820,570,01,0.18,05,0.25,03,0.22,06,0.23,04,0.20,02,0.19
20260923,22,7,1,3,4,1920,逃げ,晴,3,3,,,,,1920,940,390,330,01,0.10,04,0.12,02,0.12,05,0.10,03,0.14,06,0.30
20260923,22,8,5,1,4,9670,まくり差し,晴,3,3,,,,,9670,580,3570,1090,02,0.13,S1,0.07,04,0.20,01,0.17,03,0.13,05,0.16
20260923,22,9,1,2,4,1540,逃げ,晴,3,3,,,,,1540,940,250,300,01,0.17,02,0.23,04,0.28,05,0.36,03,0.35,06,0.42
20260923,22,10,1,2,4,1290,逃げ,晴,3,3,,,,,1290,310,560,270,01,0.13,02,0.15,04,0.16,05,0.22,03,0.23,06,0.25
20260923,22,11,1,5,4,9450,逃げ,晴,3,3,,,,,9450,3780,1000,2310,01,0.13,04,0.14,05,0.14,02,0.21,03,0.19,06,0.23
20260923,22,12,1,2,6,3280,逃げ,晴,4,4,,,,,3280,1880,310,300,01,0.08,02,0.11,04,0.08,06,0.15,05,0.10,03,0.14
20260923,20,1,2,5,4,13340,まくり,晴,2,2,,,,,13340,3530,3020,1410,06,0.17,01,0.14,04,0.16,02,0.17,03,0.19,05,0.24
20260923,20,2,1,5,6,2770,逃げ,晴,2,2,,,,,2770,1090,930,780,01,0.13,04,0.17,06,0.15,02,0.15,05,0.22,03,0.19
20260923,20,3,1,5,2,2320,逃げ,晴,2,2,,,,,2320,450,1260,890,01,0.18,03,0.11,06,0.14,02,0.16,04,0.18,05,0.13
20260923,20,4,1,3,4,670,抜き,晴,2,2,,,,,670,370,290,170,01,0.16,06,0.17,02,0.09,04,0.17,03,0.15,05,0.22
