date,jcd,r,r1,r2,r3,3rt
20260718,12,9,1,4,5,4490
20260718,12,10,1,5,4,4890
20260718,12,11,1,3,6,2440
20260718,12,12,1,6,5,1700
20260718,13,1,1,4,2,860
20260718,13,2,1,4,5,330
20260718,13,3,4,2,5,1980
20260718,13,4,5,3,1,4680
20260718,13,5,1,2,3,2300
20260718,13,6,1,3,6,940
20260718,13,7,3,2,4,9730
20260718,13,8,5,1,4,21090
20260718,13,9,1,2,3,1320
20260718,13,10,2,1,5,1340
20260718,13,11,1,4,6,5240
20260718,13,12,1,3,4,1230
20260718,16,1,1,2,6,4080
20260718,16,2,3,1,5,9360
20260718,16,3,1,5,3,5300
20260718,16,4,1,6,2,1200
20260718,16,5,4,3,5,28240
20260718,16,6,3,6,1,25840
20260718,16,7,4,5,3,7940
20260718,16,8,3,2,4,5010
20260718,16,9,1,5,2,4600
20260718,16,10,2,1,3,1420
20260718,16,11,2,3,5,10830
20260718,16,12,1,5,3,1530
20260718,17,1,3,1,5,680
20260718,17,2,2,1,3,940
20260718,17,3,3,1,5,1950
20260718,17,4,1,6,5,1270
20260718,17,5,3,1,6,1220
20260718,17,6,6,1,4,1290
20260718,17,7,1,4,3,710
20260718,17,8,2,6,5,59960
20260718,17,9,1,3,2,510
20260718,17,10,1,2,3,530
20260718,17,11,2,1,4,2300
20260718,17,12,1,3,6,1630
20260718,18,1,3,4,6,23100
20260718,18,2,1,2,3,460
20260718,18,3,1,4,2,2570
20260718,18,4,1,2,3,500
20260718,18,5,1,5,3,6480
20260718,18,6,1,6,4,5230
20260718,18,7,3,1,2,12820
20260718,18,8,3,2,4,6570
20260718,18,9,1,4,2,740
20260718,18,10,3,1,4,2180
20260718,18,11,1,3,2,1520
20260718,18,12,1,2,4,930
20260718,20,1,1,2,3,1710
20260718,20,2,1,4,2,2250
20260718,20,3,3,5,1,2960
20260718,20,4,4,2,5,4730
20260718,20,5,1,2,3,710
20260718,20,6,1,2,3,1480
20260718,20,7,1,3,5,720
20260718,20,8,2,3,4,690
20260718,20,9,1,2,6,1420
20260718,20,10,2,1,5,29180
20260718,20,11,1,3,6,900
20260718,20,12,1,3,2,800
20260718,21,1,1,4,2,1970
20260718,21,2,4,5,1,3240
20260718,21,3,5,3,2,34840
20260718,21,4,3,1,4,3360
20260718,21,5,1,3,5,2200
20260718,21,6,4,5,1,6080
20260718,21,7,1,3,5,840
20260718,21,8,3,4,1,5770
20260718,21,9,4,2,5,8610
20260718,21,10,4,1,6,48100
20260718,21,11,1,6,2,3620
20260718,21,12,1,3,6,2540
