date,jcd,r,r1,r2,r3,3rt,決まり手,天候,風速,波高,水温,気温,単勝_払戻,複勝1_払戻,3連単_払戻,3連複_払戻,2連単_払戻,2連複_払戻,着順1,ST1,着順6,ST6,着順4,ST4,着順2,ST2,着順3,ST3,着順5,ST5
20260913,22,1,1,6,4,5420,逃げ,雨,1,2,,,,,5420,670,1750,680,01,0.17,02,0.25,03,0.18,04,0.22,05,0.21,06,0.24
20260913,22,2,3,2,4,4430,まくり,曇り,1,2,,,,,4430,1340,1220,680,04,0.16,06,0.59,03,0.19,02,0.16,01,0.15,05,0.18
20260913,22,3,3,4,1,2930,まくり,雨,1,2,,,,,2930,610,670,400,03,0.21,06,0.28,02,0.18,05,0.26,01,0.21,04,0.23
20260913,22,4,2,1,3,2060,差し,曇り,1,2,,,,,2060,450,910,540,02,0.15,04,0.18,06,0.18,01,0.09,03,0.10,05,0.16
20260913,22,5,3,5,4,31720,まくり,曇り,1,2,,,,,31720,6060,7270,6730,05,0.16,04,0.06,03,0.06,06,0.15,01,0.11,02,0.02
20260913,22,6,1,2,5,490,逃げ,曇り,1,2,,,,,490,240,180,170,01,0.08,06,0.22,05,0.14,02,0.08,04,0.12,03,0.14
20260913,22,7,3,1,4,4780,まくり差し,曇り,1,2,,,,,4780,1080,1690,510,02,0.10,04,0.11,03,0.12,05,0.15,01,0.13,06,0.09
20260913,22,8,1,4,2,420,逃げ,曇り,1,2,,,,,420,200,150,160,01,0.14,06,0.30,02,0.21,03,0.28,04,0.18,05,0.31
20260913,22,9,5,2,1,10430,差し,曇り,1,2,,,,,10430,440,3260,1620,03,0.07,05,0.13,04,0.12,02,0.17,06,0.17,01,0.13
20260913,22,10,1,5,4,4120,逃げ,曇り,1,2,,,,,4120,1820,680,240,01,0.14,06,0.16,03,0.17,05,0.12,04,0.15,02,0.11
20260913,22,11,1,3,4,1730,逃げ,曇り,1,2,,,,,1730,1160,480,400,01,0.14,05,0.13,03,0.08,04,0.19,02,0.12,06,0.15
20260913,22,12,1,2,3,640,逃げ,曇り,1,2,,,,,640,310,310,320,01,0.10,05,0.18,04,0.11,02,0.12,03,0.12,06,0.21
20260913,21,1,1,3,2,880,逃げ,晴,1,1,,,,,880,210,450,570,01,0.14,S1,0.22,04,0.20,03,0.15,02,0.19,05,0.25
20260913,21,2,1,3,4,1550,逃げ,晴,1,1,,,,,1550,350,740,510,01,0.06,05,0.11,03,0.08,06,0.19,02,0.08,04,0.10
20260913,21,3,1,5,3,800,逃げ,晴,1,1,,,,,800,140,660,510,01,0.19,05,0.20,04,0.23,K0,K .,03,0.17,02,0.18
20260913,21,4,1,2,3,570,抜き,曇り,2,2,,,,,570,300,260,310,01,0.08,06,0.15,05,0.13,02,0.05,03,0.07,04,0.12
20260913,21,5,1,4,5,15510,逃げ,曇り,2,2,,,,,15510,4840,420,320,01,0.10,05,0.11,02,0.09,S1,0.08,04,0.21,03,0.06
20260913,21,6,1,4,3,880,逃げ,雨,3,3,,,,,880,350,360,300,01,0.14,06,0.25,02,0.22,05,0.13,03,0.22,04,0.21
20260913,21,7,4,6,1,2660,まくり,雨,2,2,,,,,2660,810,1110,630,03,0.13,02,0.02,01,0.00,05,0.16,04,0.07,K0,K .
20260913,21,8,2,3,6,2350,逃げ,雨,1,1,,,,,2350,1010,970,650,06,0.15,03,0.25,04,0.16,01,0.16,02,0.16,05,0.17
20260913,21,9,2,6,1,13120,抜き,曇り,0,1,,,,,13120,540,3260,2140,03,0.15,02,0.15,04,0.21,01,0.26,06,0.24,05,0.26
20260913,21,10,4,1,5,5400,まくり差し,曇り,0,1,,,,,5400,570,1990,350,02,0.07,04,0.14,01,0.08,05,0.09,06,0.11,03,0.13
20260913,21,11,1,4,3,2550,逃げ,曇り,0,1,,,,,2550,660,1030,820,01,0.03,05,0.05,02,0.05,06,0.02,03,0.01,04,0.03
20260913,21,12,1,2,5,1570,逃げ,曇り,0,1,,,,,1570,880,230,190,01,0.06,06,0.09,04,0.09,02,0.08,05,0.16,03,0.12
20260913,20,1,4,2,5,5000,抜き,曇り,2,2,,,,,5000,1760,2620,1200,06,0.17,04,0.12,01,0.16,02,0.31,05,0.27,03,0.17
20260913,20,2,1,4,5,3930,逃げ,曇り,1,1,,,,,3930,1800,1200,780,01,0.07,06,0.13,02,0.09,05,0.09,04,0.04,03,0.11
20260913,20,3,2,1,5,2690,差し,曇り,1,1,,,,,2690,650,630,260,02,0.23,05,0.15,06,0.16,01,0.16,04,0.15,03,0.17
20260913,20,4,1,2,4,2070,逃げ,曇り,2,2,,,,,2070,510,1040,540,01,0.07,04,0.11,03,0.20,02,0.11,05,0.12,06,0.16
20260913,20,5,1,2,3,890,逃げ,雨,2,2,,,,,890,630,240,180,01,0.07,04,0.02,05,0.05,02,0.06,03,0.07,06,0.01
20260913,20,6,1,3,6,650,逃げ,雨,1,1,,,,,650,380,350,360,01,0.19,03,0.24,06,0.29,05,0.33,02,0.33,04,0.24
20260913,20,7,1,5,2,2570,逃げ,曇り,1,1,,,,,2570,790,710,510,01,0.12,06,0.15,04,0.11,03,0.12,05,0.11,02,0.12
20260913,20,8,2,1,3,3040,差し,曇り,1,1,,,,,3040,220,1180,150,02,0.11,05,0.13,04,0.13,01,0.16,03,0.13,06,0.15
20260913,20,9,1,2,3,550,逃げ,曇り,1,1,,,,,550,230,400,230,01,0.15,05,0.18,06,0.23,02,0.19,03,0.10,04,0.09
20260913,20,10,1,2,4,650,逃げ,曇り,2,2,,,,,650,400,220,180,01,0.10,06,0.25,03,0.19,02,0.12,05,0.21,04,0.22
20260913,20,11,1,2,6,2710,逃げ,曇り,1,1,,,,,2710,2300,160,170,01,0.24,03,0.28,05,0.27,02,0.29,04,0.26,06,0.37
20260913,20,12,4,3,5,27510,まくり差し,曇り,1,1,,,,,27510,3380,4560,1320,05,0.14,06,0.16,01,0.21,04,0.14,02,0.08,03,0.16
20260913,19,1,2,1,4,1040,差し,雨,1,1,,,,,1040,190,590,150,02,0.10,05,0.14,03,0.26,01,0.08,06,0.32,04,0.15
20260913,19,2,3,1,4,10290,まくり,曇り,1,1,,,,,10290,1190,1060,220,02,0.25,06,0.19,03,0.13,05,0.25,01,0.14,04,0.14
20260913,19,3,1,2,5,1180,逃げ,雨,1,1,,,,,1180,420,590,520,01,0.07,06,0.19,05,0.13,02,0.05,04,0.08,03,0.12
20260913,19,4,3,6,1,2980,差し,曇り,2,2,,,,,2980,730,610,260,03,0.11,02,0.22,05,0.20,04,0.07,01,0.07,06,0.27
20260913,19,5,1,3,4,550,逃げ,曇り,1,1,,,,,550,290,230,250,01,0.11,06,0.24,03,0.14,04,0.09,02,0.08,05,0.09
