date,jcd,r,r1,r2,r3,3rt
20260711,02,1,1,3,4,460
20260711,02,2,1,2,6,1830
20260711,02,3,1,2,6,1000
20260711,02,4,1,5,6,1680
20260711,02,5,2,1,6,3890
20260711,02,6,1,3,2,1310
20260711,02,7,1,5,6,8200
20260711,02,8,1,2,3,4200
20260711,02,9,2,5,4,9000
20260711,02,10,1,3,2,2200
20260711,02,11,1,5,2,6350
20260711,02,12,1,2,5,1080
20260711,03,1,1,2,3,1040
20260711,03,2,1,2,4,630
20260711,03,3,1,2,5,1070
20260711,03,4,4,2,1,21230
20260711,03,5,1,3,5,1240
20260711,03,6,3,1,2,1730
20260711,03,7,1,2,6,540
20260711,03,8,2,1,3,6860
20260711,03,9,1,6,3,15180
20260711,03,10,1,2,5,2810
20260711,03,11,2,4,3,18280
20260711,03,12,1,3,5,1860
20260711,04,1,3,1,6,6050
20260711,04,2,1,2,4,960
20260711,04,3,3,4,5,6950
20260711,04,4,2,1,5,1510
20260711,04,5,1,2,6,2170
20260711,04,6,2,3,1,1980
20260711,04,7,3,6,1,2000
20260711,04,8,1,5,2,11040
20260711,04,9,1,2,3,1230
20260711,04,10,2,6,3,10610
20260711,04,11,1,5,2,2700
20260711,04,12,1,3,2,1140
20260711,06,1,3,5,2,4470
20260711,06,2,2,3,4,1990
20260711,06,3,6,2,3,8030
20260711,06,4,3,1,6,1630
20260711,06,5,2,3,6,44080
20260711,06,6,1,3,6,6170
20260711,06,7,2,3,6,4510
20260711,06,8,2,1,4,790
20260711,06,9,1,4,2,1200
20260711,06,10,1,4,2,1100
20260711,06,11,1,2,4,900
20260711,06,12,1,4,3,2000
20260711,08,1,1,4,2,740
20260711,08,2,1,6,3,2480
20260711,08,3,1,6,3,1860
20260711,08,4,1,3,5,4010
20260711,08,5,1,4,2,850
20260711,08,6,1,2,6,2980
20260711,08,7,6,1,2,2100
20260711,08,8,1,4,5,4270
20260711,08,9,1,2,6,1350
20260711,08,10,1,5,2,2920
20260711,08,11,1,2,5,720
20260711,08,12,1,3,6,1970
20260711,09,1,5,2,1,17020
20260711,09,2,3,1,4,22620
20260711,09,3,6,1,2,3760
20260711,09,4,2,4,1,2060
20260711,09,5,5,3,2,16100
20260711,09,6,2,4,3,1340
20260711,09,7,4,5,2,2560
20260711,09,8,1,3,2,1560
20260711,09,9,1,3,6,560
20260711,09,10,1,2,4,1610
20260711,09,11,3,6,1,6830
20260711,09,12,3,1,5,3750
20260711,10,1,2,1,3,960
20260711,10,2,5,3,2,224220
20260711,10,3,1,3,2,4680
20260711,10,4,4,6,1,3010
20260711,10,5,2,1,6,3580
20260711,10,6,2,1,5,3120
20260711,10,7,5,1,4,50390
20260711,10,8,1,4,2,830
20260711,10,9,1,3,6,3170
20260711,10,10,1,3,4,2480
20260711,10,11,1,2,3,500
20260711,10,12,1,2,3,450
20260711,11,1,1,2,3,930
20260711,11,2,1,4,5,1560
20260711,11,3,1,6,2,1740
20260711,11,4,1,6,5,1070
20260711,11,5,1,3,5,1460
20260711,11,6,3,1,6,1650
20260711,11,7,3,6,1,35190
20260711,11,8,1,3,4,2250
20260711,11,9,2,1,4,8810
20260711,11,10,1,2,5,1060
20260711,11,11,1,4,5,1410
20260711,11,12,1,4,2,1740
20260711,14,1,1,4,6,720
