date,jcd,r,r1,r2,r3,3rt,決まり手,天候,風速,波高,水温,気温,単勝_払戻,複勝1_払戻,3連単_払戻,3連複_払戻,2連単_払戻,2連複_払戻,着順4,ST4,着順1,ST1,着順2,ST2,着順5,ST5,着順6,ST6,着順3,ST3
20260912,24,1,4,1,2,3220,まくり,曇り,1,1,,,,,3220,450,1310,450,01,0.02,02,0.13,03,0.09,04,0.11,05,0.12,06,0.11
20260912,24,2,5,2,4,58830,恵まれ,曇り,1,1,,,,,58830,4560,5510,3380,03,0.10,S1,0.16,02,0.06,01,0.09,04,0.23,05,0.06
20260912,24,3,1,3,6,1970,逃げ,曇り,1,1,,,,,1970,1380,260,250,06,0.18,01,0.17,04,0.20,05,0.18,03,0.22,02,0.15
20260912,24,4,1,2,3,700,逃げ,晴,1,1,,,,,700,280,300,210,05,0.30,01,0.14,02,0.15,06,0.14,04,0.14,03,0.13
20260912,24,5,5,6,4,14100,まくり,晴,1,1,,,,,14100,3600,2950,2270,03,0.13,05,0.13,06,0.13,01,0.07,02,0.13,04,0.12
20260912,24,6,1,6,5,4920,逃げ,晴,1,1,,,,,4920,1410,1100,770,06,0.12,01,0.11,05,0.15,03,0.12,02,0.10,04,0.09
20260912,24,7,1,3,4,590,逃げ,晴,0,1,,,,,590,380,250,180,03,0.12,01,0.08,05,0.14,06,0.20,04,0.23,02,0.13
20260912,24,8,1,4,2,990,逃げ,晴,1,1,,,,,990,330,400,280,02,0.05,01,0.12,03,0.12,04,0.08,05,0.17,06,0.08
20260912,24,9,3,2,4,10980,まくり差し,晴,1,1,,,,,10980,3210,2210,1020,03,0.13,06,0.16,02,0.13,05,0.12,04,0.13,01,0.11
20260912,24,10,1,3,4,1450,逃げ,晴,1,1,,,,,1450,800,330,300,03,0.09,01,0.09,05,0.22,06,0.11,04,0.12,02,0.13
20260912,24,11,1,3,4,990,逃げ,雨,0,1,,,,,990,620,310,240,03,0.12,01,0.03,05,0.14,06,0.12,04,0.11,02,0.16
20260912,24,12,1,3,5,1000,逃げ,曇り,1,1,,,,,1000,720,210,180,06,0.10,01,0.06,04,0.19,03,0.04,05,0.07,02,0.13
20260912,21,1,1,3,4,830,逃げ,晴,2,2,,,,,830,490,240,320,03,0.31,01,0.17,05,0.21,04,0.23,06,0.21,02,0.19
20260912,21,2,1,2,4,2240,逃げ,曇り,2,2,,,,,2240,580,1390,910,03,0.03,01,0.02,02,0.11,06,0.07,05,0.05,04,0.10
20260912,21,3,3,1,4,2270,まくり差し,曇り,3,3,,,,,2270,910,400,190,03,0.14,02,0.12,05,0.17,04,0.13,06,0.13,01,0.08
20260912,21,4,1,3,2,980,逃げ,曇り,3,3,,,,,980,610,160,110,04,0.24,01,0.16,03,0.19,06,0.17,05,0.13,02,0.18
20260912,21,5,1,5,2,3090,逃げ,曇り,3,3,,,,,3090,990,690,900,04,0.06,01,0.06,03,0.14,02,0.08,05,0.02,06,0.12
20260912,21,6,2,3,1,6550,まくり,曇り,3,3,,,,,6550,1690,2210,1230,05,0.23,03,0.12,01,0.09,06,0.27,04,0.16,02,0.21
20260912,21,7,1,6,4,4260,逃げ,曇り,4,4,,,,,4260,700,1150,770,03,0.23,01,0.15,06,0.16,04,0.21,02,0.17,05,0.16
