date,jcd,r,r1,r2,r3,3rt,決まり手,天候,風速,波高,水温,気温,単勝_払戻,複勝1_払戻,3連単_払戻,3連複_払戻,2連単_払戻,2連複_払戻,着順1,ST1,着順2,ST2,着順3,ST3,着順6,ST6,着順5,ST5,着順4,ST4
20260817,24,1,1,2,3,370,逃げ,曇り,3,2,,,,,370,160,260,140,01,0.15,02,0.15,03,0.17,04,0.07,05,0.17,06,0.17
20260817,24,2,1,2,3,1400,逃げ,曇り,3,2,,,,,1400,570,360,370,01,0.26,02,0.20,03,0.26,S1,0.27,05,0.28,04,0.28
20260817,24,3,2,3,4,2250,まくり,曇り,3,2,,,,,2250,560,1520,720,04,0.29,01,0.24,02,0.23,05,0.30,06,0.33,03,0.22
20260817,24,4,2,4,3,10430,差し,曇り,2,1,,,,,10430,1710,1840,790,04,0.16,01,0.16,03,0.15,05,0.25,06,0.19,02,0.21
20260817,24,5,1,2,3,700,逃げ,曇り,2,1,,,,,700,290,310,330,01,0.14,02,0.12,03,0.16,04,0.15,05,0.17,06,0.14
20260817,24,6,1,2,6,410,抜き,曇り,2,1,,,,,410,270,190,200,01,0.07,02,0.11,06,0.10,03,0.08,04,0.12,05,0.10
20260817,24,7,1,2,3,690,逃げ,曇り,1,1,,,,,690,290,430,540,01,0.07,02,0.16,03,0.13,06,0.18,04,0.11,05,0.11
20260817,24,8,2,5,1,3320,差し,晴,2,1,,,,,3320,320,1950,1280,03,0.15,01,0.16,05,0.18,04,0.13,02,0.10,06,0.24
20260817,24,9,4,2,5,7590,まくり,晴,1,1,,,,,7590,1610,1950,750,05,0.25,02,0.23,04,0.27,06,0.21,03,0.18,01,0.16
20260817,24,10,1,2,3,730,逃げ,晴,1,1,,,,,730,260,370,240,01,0.23,02,0.23,03,0.24,06,0.29,05,0.21,04,0.18
20260817,24,11,4,2,3,7580,まくり,晴,1,1,,,,,7580,1260,2070,1140,04,0.13,02,0.14,03,0.14,05,0.15,06,0.11,01,0.06
20260817,24,12,1,2,3,440,逃げ,晴,1,1,,,,,440,250,210,220,01,0.10,02,0.11,03,0.13,06,0.14,05,0.23,04,0.19
20260817,22,1,3,1,2,2790,まくり,曇り,2,2,,,,,2790,200,1340,720,02,0.14,03,0.17,01,0.16,S0,0.25,S0,0.37,S2,0.21
20260817,22,2,1,4,5,2460,逃げ,曇り,2,2,,,,,2460,1170,930,490,01,0.21,05,0.20,04,0.17,06,0.16,03,0.11,02,0.15
20260817,22,3,1,3,2,920,逃げ,曇り,3,3,,,,,920,310,230,190,01,0.15,03,0.21,02,0.21,06,0.23,05,0.18,04,0.18
20260817,22,4,2,1,5,1200,差し,曇り,3,3,,,,,1200,390,430,210,02,0.20,01,0.17,04,0.27,05,0.19,03,0.21,06,0.27
20260817,22,5,3,4,5,10540,まくり,曇り,3,3,,,,,10540,2250,3370,1360,05,0.09,04,0.10,01,0.10,06,0.31,03,0.13,02,0.13
20260817,22,6,1,3,2,1000,抜き,曇り,3,3,,,,,1000,340,430,420,01,0.12,03,0.15,02,0.16,04,0.21,06,0.16,05,0.28
20260817,22,7,1,3,4,1060,逃げ,曇り,2,2,,,,,1060,1130,230,340,01,0.11,04,0.12,02,0.12,06,0.18,05,0.16,03,0.20
20260817,22,8,1,6,3,6320,逃げ,曇り,1,2,,,,,6320,770,2710,1490,01,0.10,06,0.13,03,0.12,02,0.06,04,0.06,05,0.04
20260817,22,9,1,3,6,2600,逃げ,曇り,2,2,,,,,2600,2090,400,350,01,0.19,06,0.16,02,0.23,03,0.23,05,0.20,04,0.22
20260817,22,10,1,2,5,2000,逃げ,曇り,2,2,,,,,2000,1140,430,280,01,0.07,02,0.09,05,0.10,06,0.20,03,0.11,04,0.08
20260817,22,11,1,2,3,540,逃げ,晴,2,2,,,,,540,210,360,140,01,0.13,02,0.10,03,0.08,06,0.16,04,0.11,05,0.14
20260817,22,12,1,3,4,720,逃げ,曇り,1,2,,,,,720,360,270,240,01,0.14,04,0.18,02,0.17,06,0.18,05,0.20,03,0.18
20260817,20,1,3,1,6,3200,抜き,曇り,3,3,,,,,3200,750,680,240,02,0.22,05,0.25,01,0.23,03,0.21,04,0.21,06,0.19
20260817,20,2,1,2,4,2420,逃げ,曇り,4,4,,,,,2420,1020,410,290,01,0.15,02,0.26,05,0.28,04,0.28,06,0.24,03,0.25
20260817,20,3,5,3,1,4200,まくり差し,曇り,4,4,,,,,4200,550,3550,1670,03,0.20,04,0.20,02,0.17,06,0.24,01,0.21,05,0.23
20260817,20,4,1,3,6,530,逃げ,曇り,3,3,,,,,530,240,260,230,01,0.17,06,0.16,02,0.11,03,0.13,05,0.17,04,0.11
20260817,20,5,1,2,6,2240,逃げ,晴,2,2,,,,,2240,1240,200,210,01,0.06,02,0.15,06,0.14,03,0.08,05,0.07,04,0.12
20260817,20,6,1,2,3,750,逃げ,曇り,2,2,,,,,750,260,440,300,01,0.12,02,0.14,03,0.11,05,0.06,04,0.05,06,0.08
20260817,20,7,1,4,2,810,逃げ,曇り,1,1,,,,,810,310,330,400,01,0.15,03,0.17,04,0.17,05,0.24,06,0.27,02,0.16
20260817,20,8,1,2,3,290,逃げ,晴,1,1,,,,,290,140,200,200,01,0.14,02,0.12,03,0.12,06,0.41,04,0.31,05,0.36
20260817,20,9,3,5,1,1810,抜き,晴,1,1,,,,,1810,370,600,680,03,0.31,06,0.22,01,0.19,05,0.43,02,0.17,04,0.27
20260817,20,10,1,2,4,1050,逃げ,晴,1,1,,,,,1050,420,530,410,01,0.19,02,0.16,04,0.14,06,0.16,05,0.14,03,0.15
20260817,20,11,6,2,4,84060,差し,晴,2,2,,,,,84060,4460,19200,4800,05,0.26,02,0.26,06,0.30,01,0.17,04,0.26,03,0.19
20260817,20,12,2,3,1,7020,逃げ,晴,2,2,,,,,7020,300,2780,880,03,0.21,01,0.13,02,0.19,04,0.22,05,0.17,06,0.21
20260817,18,1,1,2,3,530,逃げ,曇り,2,2,,,,,530,310,270,170,01,0.14,02,0.12,03,0.12,04,0.22,05,0.13,06,0.23
20260817,18,2,3,4,6,4180,抜き,晴,3,3,,,,,4180,1860,1460,1310,06,0.24,04,0.17,01,0.19,03,0.20,05,0.25,02,0.19
20260817,18,3,1,4,2,630,逃げ,晴,3,3,,,,,630,290,280,180,01,0.11,03,0.11,04,0.14,06,0.09,05,0.13,02,0.15
20260817,18,4,1,5,4,5140,逃げ,晴,3,3,,,,,5140,1930,1070,1000,01,0.22,06,0.18,04,0.15,05,0.13,02,0.04,03,0.05
20260817,18,5,3,1,4,1340,抜き,晴,5,5,,,,,1340,450,360,150,02,0.08,05,0.12,01,0.11,04,0.06,06,0.05,03,0.12
20260817,18,6,1,3,5,1750,逃げ,晴,5,5,,,,,1750,370,750,290,01,0.16,05,0.14,02,0.14,06,0.16,03,0.14,04,0.21
20260817,18,7,1,2,6,910,逃げ,晴,5,5,,,,,910,400,370,220,01,0.19,02,0.21,05,0.16,03,0.21,04,0.16,06,0.14
20260817,18,8,1,3,4,4070,逃げ,晴,5,5,,,,,4070,1370,1040,880,01,0.12,04,0.11,02,0.13,05,0.25,06,0.28,03,0.32
20260817,18,9,1,5,2,920,逃げ,晴,6,6,,,,,920,370,450,360,01,0.17,03,0.18,06,0.13,05,0.24,02,0.15,04,0.28
20260817,18,10,5,1,2,13040,抜き,晴,6,6,,,,,13040,2210,2040,950,02,0.16,03,0.21,04,0.17,06,0.29,01,0.15,05,0.18
20260817,18,11,2,1,3,1400,差し,晴,5,5,,,,,1400,310,360,240,02,0.22,01,0.20,03,0.14,06,0.19,05,0.11,04,0.19
20260817,18,12,1,3,6,3050,逃げ,晴,5,5,,,,,3050,1800,310,250,01,0.08,05,0.10,02,0.06,03,0.20,06,0.14,04,0.13
20260817,17,1,1,2,3,330,逃げ,曇り,1,1,,,,,330,210,370,210,01,0.12,02,0.13,03,0.18,05,0.16,06,0.17,04,0.22
20260817,17,2,1,4,6,720,逃げ,曇り,1,1,,,,,720,530,250,180,01,0.14,05,0.18,04,0.12,03,0.14,06,0.12,02,0.15
20260817,17,3,1,2,6,1040,逃げ,曇り,1,2,,,,,1040,410,580,300,01,0.04,02,0.06,04,0.06,03,0.02,05,0.10,06,0.10
20260817,17,4,2,4,3,6740,まくり,曇り,1,2,,,,,6740,860,1880,800,04,0.11,01,0.04,03,0.06,06,0.11,05,0.11,02,0.05
20260817,17,5,1,3,2,760,逃げ,曇り,1,2,,,,,760,400,310,260,01,0.12,03,0.16,02,0.22,04,0.47,06,0.21,05,0.21
20260817,17,6,3,2,4,4570,差し,曇り,1,2,,,,,4570,950,2170,640,04,0.17,02,0.11,01,0.09,06,0.01,05,0.06,03,0.08
20260817,17,7,2,5,4,1440,まくり,曇り,2,2,,,,,1440,390,580,340,05,0.22,01,0.14,04,0.20,06,0.23,02,0.20,03,0.18
20260817,17,8,1,3,2,1890,逃げ,曇り,3,3,,,,,1890,220,1520,480,01,0.12,03,0.10,02,0.10,05,0.10,04,0.10,06,0.12
20260817,17,9,1,4,3,3570,抜き,曇り,4,4,,,,,3570,610,1220,760,01,0.17,04,0.18,03,0.23,06,0.20,05,0.18,02,0.14
20260817,17,10,5,4,1,14820,まくり差し,晴,3,3,,,,,14820,2240,5050,2380,03,0.16,05,0.20,06,0.15,04,0.25,01,0.19,02,0.10
20260817,17,11,2,1,4,630,差し,曇り,3,3,,,,,630,200,430,160,02,0.06,01,0.11,04,0.11,05,0.13,06,0.12,03,0.11
20260817,17,12,1,3,4,650,逃げ,晴,3,3,,,,,650,230,390,250,01,0.08,06,0.11,02,0.06,04,0.10,05,0.09,03,0.09
20260817,15,1,1,4,6,1090,逃げ,曇り,3,3,,,,,1090,480,550,440,01,0.02,04,0.17,05,0.06,03,0.21,06,0.22,02,0.21
20260817,15,2,1,2,5,2630,逃げ,曇り,2,2,,,,,2630,1030,600,300,01,0.07,02,0.11,04,0.15,06,0.15,03,0.22,05,0.21
20260817,15,3,6,4,3,15360,抜き,曇り,2,2,,,,,15360,790,3830,1070,04,0.22,05,0.19,03,0.15,01,0.14,06,0.21,02,0.18
20260817,15,4,5,2,6,3770,差し,曇り,2,2,,,,,3770,880,1470,1200,04,0.19,02,0.18,05,0.15,03,0.16,01,0.15,06,0.14
20260817,15,5,1,5,6,1910,逃げ,曇り,2,2,,,,,1910,770,900,740,01,0.24,06,0.33,04,0.21,03,0.09,02,0.13,05,0.22
20260817,15,6,1,5,3,1260,逃げ,晴,2,2,,,,,1260,180,740,470,01,0.11,05,0.15,03,0.17,06,0.31,02,0.21,04,0.20
20260817,15,7,1,5,3,1360,逃げ,晴,2,2,,,,,1360,260,690,430,01,0.07,06,0.13,03,0.10,05,0.11,02,0.08,04,0.16
20260817,15,8,1,2,4,480,逃げ,晴,1,1,,,,,480,240,230,280,01,0.11,02,0.11,05,0.22,04,0.16,06,0.16,03,0.15
