date,jcd,r,r1,r2,r3,3rt,決まり手,天候,風速,波高,水温,気温,単勝_払戻,複勝1_払戻,3連単_払戻,3連複_払戻,2連単_払戻,2連複_払戻,着順3,ST3,着順5,ST5,着順1,ST1,着順6,ST6,着順2,ST2,着順4,ST4
20260821,24,1,3,5,1,4560,まくり,晴,1,1,,,,,4560,890,2130,1520,01,0.17,02,0.18,03,0.14,04,0.10,05,0.24,06,0.31
20260821,24,2,1,4,5,2500,逃げ,晴,2,1,,,,,2500,310,1390,830,06,0.13,03,0.15,01,0.13,04,0.23,05,0.14,02,0.09
20260821,24,3,1,2,3,570,逃げ,晴,2,1,,,,,570,170,310,160,03,0.19,04,0.26,01,0.12,06,0.21,02,0.17,05,0.22
20260821,24,4,3,2,5,14880,差し,曇り,3,2,,,,,14880,4850,4530,1780,01,0.11,03,0.12,06,0.20,05,0.18,02,0.16,04,0.11
20260821,24,5,1,2,4,1280,逃げ,雨,2,1,,,,,1280,310,420,350,05,0.19,04,0.14,01,0.21,06,0.08,02,0.18,03,0.15
20260821,24,6,4,2,5,3800,まくり差し,雨,2,1,,,,,3800,1710,710,460,04,0.16,03,0.22,05,0.15,06,0.21,02,0.19,01,0.19
20260821,24,7,1,5,6,11410,抜き,曇り,1,1,,,,,11410,5700,840,800,04,0.14,02,0.07,01,0.18,03,0.18,06,0.11,05,0.05
20260821,24,8,1,3,5,1830,逃げ,曇り,2,1,,,,,1830,880,670,590,02,0.18,03,0.21,01,0.15,05,0.18,04,0.15,06,0.20
20260821,24,9,3,4,2,1700,差し,曇り,1,1,,,,,1700,470,610,490,01,0.17,04,0.15,06,0.13,05,0.12,03,0.12,02,0.17
20260821,24,10,1,3,2,720,逃げ,曇り,1,1,,,,,720,290,280,310,02,0.14,04,0.07,01,0.13,05,0.08,03,0.14,06,0.09
20260821,24,11,1,2,6,3260,逃げ,曇り,1,1,,,,,3260,1420,260,200,05,0.16,04,0.13,01,0.11,03,0.15,02,0.14,06,0.15
20260821,24,12,6,4,1,48360,まくり差し,曇り,1,1,,,,,48360,1640,13590,7140,05,0.17,06,0.14,03,0.14,01,0.08,04,0.16,02,0.09
20260821,23,1,1,2,3,800,逃げ,晴,1,1,,,,,800,270,340,430,03,0.23,04,0.25,01,0.12,06,0.43,02,0.22,05,0.25
20260821,23,2,2,3,5,10520,まくり,晴,2,2,,,,,10520,4330,2830,910,02,0.16,03,0.34,S1,0.18,05,0.48,01,0.11,04,0.25
20260821,23,3,1,4,3,2440,逃げ,晴,2,2,,,,,2440,210,2070,1390,03,0.11,06,0.14,01,0.11,05,0.24,04,0.13,02,0.21
20260821,23,4,1,3,4,1000,逃げ,晴,2,2,,,,,1000,550,230,180,02,0.14,06,0.18,01,0.09,05,0.09,04,0.08,03,0.16
20260821,23,5,2,1,6,2320,差し,晴,3,3,,,,,2320,620,510,170,06,0.04,04,0.11,02,0.12,03,0.14,01,0.05,05,0.14
20260821,23,6,1,4,6,4530,逃げ,晴,3,3,,,,,4530,730,850,540,05,0.11,F,F0.09,01,0.00,03,0.02,04,0.27,02,0.09
20260821,23,7,2,1,3,1360,差し,晴,4,4,,,,,1360,300,380,220,03,0.11,06,0.09,02,0.01,05,0.15,01,0.06,04,0.11
20260821,23,8,5,2,4,7440,まくり,晴,5,5,,,,,7440,2500,2000,1810,05,0.17,01,0.17,04,0.13,06,0.18,02,0.19,03,0.18
20260821,23,9,5,1,6,4010,まくり差し,曇り,4,4,,,,,4010,1820,560,140,05,0.19,01,0.05,02,0.20,03,0.07,06,0.15,04,0.05
20260821,23,10,3,1,4,1630,まくり,晴,5,5,,,,,1630,280,450,170,01,0.14,06,0.17,02,0.14,05,0.19,04,0.18,03,0.15
20260821,23,11,4,1,2,2540,まくり差し,曇り,6,6,,,,,2540,300,860,210,05,0.19,04,0.19,02,0.15,06,0.19,03,0.17,01,0.17
20260821,23,12,1,4,3,2720,逃げ,晴,5,5,,,,,2720,450,1130,950,03,0.17,06,0.38,01,0.15,05,0.21,04,0.19,02,0.19
20260821,21,1,1,4,5,2920,逃げ,晴,1,1,,,,,2920,1360,740,770,04,0.24,03,0.15,01,0.21,05,0.16,06,0.23,02,0.15
20260821,21,2,1,6,3,2010,逃げ,晴,2,2,,,,,2010,560,630,510,03,0.07,04,0.14,01,0.17,02,0.07,05,0.31,06,0.08
20260821,21,3,3,4,5,2540,まくり,晴,2,2,,,,,2540,1160,1230,670,01,0.12,03,0.07,05,0.25,04,0.08,06,0.23,02,0.12
20260821,21,4,5,2,4,154120,まくり差し,晴,0,1,,,,,154120,10030,20730,7330,06,0.14,01,0.12,05,0.14,04,0.17,02,0.18,03,0.09
20260821,21,5,1,2,6,1760,逃げ,晴,1,1,,,,,1760,790,350,250,05,0.15,04,0.20,01,0.13,03,0.21,02,0.14,06,0.18
20260821,21,6,3,6,5,14490,まくり,晴,4,4,,,,,14490,4030,4350,2490,01,0.24,03,0.16,06,0.24,02,0.18,05,0.27,04,0.21
20260821,21,7,4,5,6,2610,まくり,晴,3,3,,,,,2610,1910,550,430,S0,0.17,02,0.20,S1,0.19,03,0.26,04,0.22,01,0.15
20260821,21,8,2,3,5,15280,抜き,晴,1,1,,,,,15280,5420,1560,1250,02,0.20,03,0.30,05,0.25,06,0.31,01,0.17,04,0.22
20260821,21,9,6,1,3,7840,まくり,晴,3,3,,,,,7840,280,2940,850,03,0.21,06,0.21,02,0.14,01,0.19,04,0.18,05,0.29
20260821,21,10,5,4,1,6180,まくり,晴,4,4,,,,,6180,1620,1960,1190,04,0.26,01,0.12,03,0.26,S1,0.16,05,0.36,02,0.14
20260821,21,11,1,3,2,3070,逃げ,晴,4,4,,,,,3070,1280,390,250,02,0.14,04,0.21,01,0.15,06,0.26,03,0.14,05,0.20
20260821,21,12,3,1,2,7250,まくり差し,晴,4,4,,,,,7250,530,1880,410,01,0.12,04,0.21,02,0.12,06,0.22,03,0.12,05,0.19
20260821,19,1,1,3,2,920,逃げ,晴,2,2,,,,,920,150,310,280,02,0.10,04,0.13,01,0.12,06,0.17,03,0.13,05,0.22
20260821,19,2,2,4,5,10300,まくり,晴,2,2,,,,,10300,1650,2430,1380,06,0.19,03,0.23,05,0.19,04,0.23,01,0.17,02,0.24
20260821,19,3,4,2,5,6440,差し,晴,2,2,,,,,6440,2140,1620,430,06,0.28,03,0.24,04,0.25,05,0.25,02,0.19,01,0.29
20260821,19,4,1,4,6,7270,逃げ,晴,2,2,,,,,7270,2250,1040,430,05,0.16,04,0.07,01,0.19,03,0.09,06,0.18,02,0.11
20260821,19,5,1,2,4,770,逃げ,晴,2,2,,,,,770,530,210,170,05,0.14,06,0.11,01,0.11,04,0.14,02,0.12,03,0.11
20260821,19,6,3,1,2,2030,逃げ,晴,2,2,,,,,2030,310,560,230,01,0.09,05,0.23,02,0.11,06,0.18,03,0.14,04,0.18
20260821,19,7,4,2,3,1090,まくり,晴,2,2,,,,,1090,250,610,260,03,0.17,05,0.27,04,0.06,06,0.20,02,0.06,01,0.00
20260821,19,8,1,4,3,770,逃げ,晴,2,2,,,,,770,300,320,200,03,0.04,04,0.11,01,0.07,06,0.05,05,0.06,02,0.06
20260821,19,9,1,2,6,3430,逃げ,晴,3,3,,,,,3430,2740,430,400,04,0.21,05,0.22,01,0.22,03,0.28,02,0.24,06,0.18
20260821,19,10,1,2,3,1500,逃げ,晴,3,3,,,,,1500,680,570,340,03,0.17,05,0.18,01,0.17,04,0.23,02,0.18,06,0.20
20260821,19,11,1,5,2,840,逃げ,晴,2,2,,,,,840,370,310,240,05,0.11,02,0.18,01,0.12,04,0.24,03,0.13,06,0.22
20260821,19,12,1,2,5,690,逃げ,晴,3,3,,,,,690,340,180,130,04,0.05,03,0.07,01,0.03,06,0.09,02,0.11,05,0.08
20260821,16,1,1,2,5,13840,逃げ,晴,3,3,,,,,13840,4470,1340,690,05,0.16,03,0.07,01,0.13,06,0.18,02,0.21,04,0.08
20260821,16,2,3,2,4,3630,まくり差し,晴,2,3,,,,,3630,420,1620,480,01,0.22,S0,0.22,05,0.42,04,0.27,02,0.23,03,0.23
20260821,16,3,2,4,1,860,差し,晴,2,3,,,,,860,200,410,260,04,0.37,06,0.13,03,0.03,05,0.13,01,0.10,02,0.15
20260821,16,4,5,2,1,25270,まくり差し,晴,2,3,,,,,25270,670,5170,930,04,0.11,01,0.11,03,0.16,06,0.13,02,0.12,05,0.16
20260821,16,5,1,3,6,13460,逃げ,晴,2,3,,,,,13460,4950,210,150,02,0.06,05,0.17,01,0.11,03,0.08,06,0.13,04,0.11
20260821,16,6,1,3,2,2500,逃げ,晴,3,3,,,,,2500,280,1190,830,02,0.11,06,0.16,01,0.13,05,0.17,03,0.12,04,0.15
20260821,16,7,5,2,3,7420,まくり差し,晴,3,3,,,,,7420,960,3000,1320,03,0.13,01,0.09,05,0.24,06,0.17,02,0.12,04,0.12
20260821,16,8,1,2,3,2220,逃げ,晴,3,3,,,,,2220,530,1210,880,03,0.19,05,0.17,01,0.17,06,0.25,02,0.25,04,0.16
20260821,16,9,3,1,4,5480,まくり,晴,2,3,,,,,5480,640,1170,150,01,0.15,04,0.18,02,0.11,06,0.33,05,0.19,03,0.21
20260821,16,10,2,3,5,1260,差し,晴,2,3,,,,,1260,270,750,270,02,0.16,03,0.21,06,0.19,04,0.25,01,0.12,05,0.28
20260821,16,11,1,2,3,540,逃げ,晴,3,3,,,,,540,170,290,310,03,0.19,04,0.18,01,0.15,06,0.22,02,0.19,05,0.21
20260821,16,12,1,4,2,1040,逃げ,晴,2,1,,,,,1040,280,580,350,06,0.18,05,0.01,01,0.13,04,0.04,03,0.19,02,0.09
20260821,15,1,1,5,4,5850,逃げ,晴,2,2,,,,,5850,750,1760,1020,04,0.08,02,0.14,01,0.08,05,0.16,06,0.09,03,0.11
20260821,15,2,4,6,2,33730,まくり差し,晴,2,2,,,,,33730,3350,9020,3020,05,0.12,04,0.18,06,0.25,02,0.18,03,0.21,01,0.11
20260821,15,3,3,2,6,4020,まくり,晴,2,2,,,,,4020,1540,1300,670,01,0.11,04,0.10,05,0.18,03,0.09,02,0.15,06,0.07
20260821,15,4,4,3,1,5270,差し,晴,3,3,,,,,5270,540,820,500,02,0.10,06,0.13,03,0.11,05,0.18,04,0.11,01,0.12
20260821,15,5,1,3,5,1240,逃げ,晴,3,3,,,,,1240,730,400,330,02,0.09,03,0.09,01,0.04,06,0.11,05,0.17,04,0.09
20260821,15,6,1,2,6,660,逃げ,晴,2,2,,,,,660,280,360,280,06,0.19,04,0.28,01,0.11,03,0.19,02,0.11,05,0.21
20260821,15,7,1,3,5,1120,逃げ,晴,3,3,,,,,1120,430,240,360,02,0.13,03,0.22,01,0.24,04,0.17,05,0.16,06,0.32
20260821,15,8,2,5,3,1750,恵まれ,晴,3,3,,,,,1750,280,750,590,03,0.05,02,0.11,F,F0.02,05,0.09,01,0.06,04,0.06
20260821,15,9,1,2,3,520,逃げ,晴,2,2,,,,,520,310,310,220,03,0.11,05,0.22,01,0.12,06,0.20,02,0.09,04,0.15
20260821,15,10,1,2,4,1100,逃げ,晴,1,1,,,,,1100,680,190,180,05,0.06,04,0.22,01,0.11,06,0.19,02,0.06,03,0.16
20260821,15,11,4,1,5,3200,まくり差し,晴,2,2,,,,,3200,450,990,280,06,0.20,03,0.14,02,0.13,05,0.16,04,0.21,01,0.13
20260821,15,12,2,3,1,17310,差し,晴,1,1,,,,,17310,300,8880,2980,02,0.05,04,0.11,03,0.03,05,0.08,01,0.14,06,0.09
20260821,13,1,3,1,2,2150,まくり差し,晴,2,0,,,,,2150,640,310,160,01,0.16,05,0.20,02,0.16,04,0.25,03,0.21,06,0.19
20260821,13,2,1,3,5,1090,逃げ,晴,3,0,,,,,1090,620,400,430,02,0.25,03,0.23,01,0.23,05,0.24,S1,0.31,04,0.24
20260821,13,3,2,1,3,1180,差し,晴,2,0,,,,,1180,230,660,190,03,0.22,04,0.29,02,0.21,S0,0.17,01,0.14,S1,0.25
20260821,13,4,2,1,4,3870,差し,晴,2,0,,,,,3870,570,510,170,06,0.25,04,0.25,02,0.14,05,0.26,01,0.18,03,0.34
