date,jcd,r,r1,r2,r3,3rt,決まり手,天候,風速,波高,水温,気温,単勝_払戻,複勝1_払戻,3連単_払戻,3連複_払戻,2連単_払戻,2連複_払戻,着順1,ST1,着順5,ST5,着順2,ST2,着順6,ST6,着順3,ST3,着順4,ST4
20260726,23,1,1,5,2,2570,逃げ,晴,2,2,,,,,2570,840,620,560,01,0.14,02,0.18,03,0.12,04,0.29,05,0.17,06,0.21
20260726,23,2,3,1,4,600,差し,晴,2,2,,,,,600,200,270,140,02,0.06,05,0.13,04,0.08,06,0.19,01,0.10,03,0.14
20260726,23,3,1,2,3,780,逃げ,晴,3,3,,,,,780,390,420,310,01,0.07,04,0.15,02,0.15,06,0.21,03,0.11,05,0.16
20260726,23,4,1,2,3,810,逃げ,晴,3,3,,,,,810,390,320,270,01,0.11,04,0.16,02,0.16,05,0.19,03,0.18,06,0.22
20260726,23,5,1,3,5,610,逃げ,晴,3,3,,,,,610,360,240,150,01,0.19,03,0.16,06,0.29,04,0.18,02,0.20,05,0.21
20260726,23,6,3,2,4,37820,まくり,晴,4,4,,,,,37820,5950,5190,2770,04,0.13,05,0.09,02,0.15,06,0.14,01,0.09,03,0.10
20260726,23,7,1,2,4,620,逃げ,晴,1,1,,,,,620,300,380,290,01,0.06,04,0.10,02,0.13,06,0.12,05,0.14,03,0.12
20260726,23,8,2,3,1,3550,差し,晴,4,4,,,,,3550,230,1770,1310,03,0.11,05,0.11,01,0.12,04,0.17,02,0.09,06,0.09
20260726,23,9,3,1,4,17890,まくり差し,晴,4,4,,,,,17890,1090,4400,970,02,0.06,04,0.16,06,0.08,05,0.14,01,0.09,03,0.17
20260726,23,10,1,4,3,1040,逃げ,晴,4,4,,,,,1040,220,240,130,01,0.15,06,0.26,04,0.22,05,0.24,03,0.18,02,0.17
20260726,23,11,1,4,3,1100,逃げ,晴,4,4,,,,,1100,480,420,420,01,0.13,06,0.19,05,0.11,04,0.16,03,0.17,02,0.21
20260726,23,12,3,1,4,7420,まくり,晴,4,4,,,,,7420,1450,2380,560,02,0.16,06,0.16,04,0.18,05,0.18,01,0.07,03,0.15
20260726,21,1,1,2,6,2780,逃げ,晴,1,1,,,,,2780,1500,380,300,01,0.12,04,0.14,02,0.22,03,0.18,S1,0.18,05,0.17
20260726,21,2,1,2,4,380,逃げ,晴,1,1,,,,,380,180,250,210,01,0.16,06,0.25,02,0.17,04,0.11,05,0.15,03,0.33
20260726,21,3,3,5,2,13990,まくり,晴,1,1,,,,,13990,2940,1240,600,05,0.26,02,0.20,03,0.24,04,0.14,01,0.15,06,0.21
20260726,21,4,1,3,5,510,逃げ,晴,2,2,,,,,510,250,280,230,01,0.17,03,0.19,06,0.23,05,0.27,02,0.20,04,0.20
20260726,21,5,1,4,6,1060,逃げ,晴,3,3,,,,,1060,200,720,530,01,0.07,05,0.24,04,0.17,03,0.17,06,0.25,02,0.19
20260726,21,6,1,5,6,3880,逃げ,晴,2,2,,,,,3880,1450,1390,1160,01,0.12,02,0.16,05,0.18,03,0.16,06,0.15,04,0.14
20260726,21,7,3,4,5,2390,まくり,晴,3,3,,,,,2390,860,1100,940,06,0.29,03,0.15,05,0.29,04,0.22,01,0.15,02,0.11
