date,jcd,r,r1,r2,r3,3rt
20260629,01,1,1,2,3,1160
20260629,01,2,1,2,3,2330
20260629,01,3,1,5,3,900
20260629,01,4,1,2,4,3300
20260629,01,5,1,6,2,4580
20260629,01,6,1,2,4,410
20260629,01,7,1,2,6,2550
20260629,01,8,1,2,6,1860
20260629,01,9,2,1,3,4340
20260629,01,10,1,2,4,800
20260629,01,11,1,3,2,1350
20260629,01,12,1,2,4,870
20260629,02,1,1,2,3,3580
20260629,02,2,2,4,5,1760
20260629,02,3,2,5,6,13940
20260629,02,4,3,2,5,1990
20260629,02,5,1,5,2,2100
20260629,02,6,3,2,4,1220
20260629,02,7,1,4,3,2740
20260629,02,8,1,2,3,810
20260629,02,9,4,1,6,9840
20260629,02,10,4,1,2,2010
20260629,02,11,1,3,4,1520
20260629,02,12,1,2,5,1270
20260629,03,1,2,1,3,5070
20260629,03,2,2,1,6,16070
20260629,03,3,1,2,3,2060
20260629,03,4,1,2,3,1500
20260629,03,5,3,5,4,15440
20260629,03,6,5,4,3,21990
20260629,03,7,2,4,1,3180
20260629,03,8,4,3,1,5600
20260629,03,9,2,1,5,5180
20260629,03,10,4,1,5,8110
20260629,03,11,1,2,5,910
20260629,03,12,3,4,2,9310
20260629,05,1,6,4,5,28870
20260629,05,2,1,4,6,28010
20260629,05,3,1,2,3,1020
20260629,05,4,5,1,6,3050
20260629,05,5,1,4,2,2230
20260629,05,6,5,3,6,15870
20260629,05,7,1,2,4,3460
20260629,05,8,1,2,6,670
20260629,05,9,1,6,3,5280
20260629,05,10,1,3,2,690
20260629,05,11,1,3,5,740
20260629,05,12,4,2,3,21790
20260629,08,1,1,3,5,1610
20260629,08,2,1,4,5,3350
20260629,08,3,5,2,3,9070
20260629,08,4,1,2,6,7380
20260629,08,5,4,1,3,4280
20260629,08,6,4,6,1,14890
20260629,08,7,4,6,2,4160
20260629,08,8,2,3,5,5330
20260629,08,9,3,2,5,1160
20260629,08,10,1,2,4,5200
20260629,08,11,1,2,5,1170
20260629,08,12,1,2,4,750
20260629,09,1,1,2,4,1700
20260629,09,2,3,1,6,3370
20260629,09,3,1,3,5,1990
20260629,09,4,4,1,3,3960
20260629,09,5,1,2,3,680
20260629,09,6,1,3,4,1440
20260629,09,7,5,1,2,9110
20260629,09,8,4,1,5,22130
20260629,09,9,1,3,4,920
20260629,09,10,1,2,5,1990
20260629,09,11,2,4,3,4970
20260629,09,12,1,2,6,3500
20260629,10,1,1,4,5,3700
20260629,10,2,2,1,5,850
20260629,10,3,1,3,4,520
20260629,10,4,1,2,4,530
20260629,10,5,3,1,5,2460
20260629,10,6,1,2,4,2630
20260629,10,7,1,5,3,2190
20260629,10,8,2,3,4,10450
20260629,10,9,4,1,5,18360
20260629,10,10,2,3,1,2410
20260629,10,11,2,3,4,12200
20260629,10,12,1,3,2,710
20260629,11,1,2,1,3,6580
20260629,11,2,1,3,4,1900
20260629,11,3,3,6,1,15150
20260629,11,4,1,5,2,4060
20260629,11,5,1,2,6,790
20260629,11,6,4,5,6,19400
20260629,11,7,5,4,1,11010
20260629,11,8,3,2,4,4100
20260629,11,9,1,6,4,2100
20260629,11,10,1,3,2,1810
20260629,11,11,3,1,4,5100
20260629,11,12,1,2,4,1390
20260629,12,1,2,4,1,6370
20260629,12,2,1,2,3,1160
20260629,12,3,1,2,3,1450
20260629,12,4,2,5,1,3300
20260629,12,5,4,6,2,9890
20260629,12,6,5,3,1,4190
20260629,12,7,2,4,1,1310
20260629,12,8,3,1,2,2510
20260629,12,9,3,4,6,4830
20260629,12,10,3,2,1,2880
20260629,12,11,1,5,3,5220
20260629,12,12,1,6,5,7080
20260629,13,1,3,4,1,2250
20260629,13,2,1,5,2,5930
20260629,13,3,1,2,5,7630
20260629,13,4,6,3,1,32660
20260629,13,5,1,2,4,1190
20260629,13,6,1,4,3,1110
20260629,13,7,1,2,4,2310
20260629,13,8,1,4,3,1990
20260629,13,9,1,5,3,3580
20260629,13,10,1,2,5,1470
20260629,13,11,1,2,3,440
20260629,13,12,1,2,4,1140
20260629,17,1,1,3,2,1820
20260629,17,2,2,4,1,3380
20260629,17,3,1,5,3,14370
20260629,17,4,1,2,4,750
20260629,17,5,1,2,4,570
20260629,17,6,1,3,2,1000
20260629,17,7,1,4,5,1270
20260629,17,8,1,2,3,1640
20260629,17,9,1,2,3,2780
