date,jcd,r,r1,r2,r3,3rt,決まり手,天候,風速,波高,水温,気温,単勝_払戻,複勝1_払戻,3連単_払戻,3連複_払戻,2連単_払戻,2連複_払戻,着順2,ST2,着順4,ST4,着順3,ST3,着順1,ST1,着順6,ST6,着順5,ST5
20260819,20,1,2,4,3,4080,差し,晴,4,4,,,,,4080,1560,1100,930,01,0.10,02,0.04,03,0.01,04,0.11,05,0.16,06,0.06
20260819,20,2,1,3,5,2010,逃げ,晴,5,5,,,,,2010,710,730,350,05,0.25,06,0.21,02,0.36,01,0.17,04,0.22,03,0.24
20260819,20,3,3,4,5,4860,まくり,晴,5,5,,,,,4860,950,1470,820,05,0.19,02,0.09,01,0.07,04,0.14,06,0.15,03,0.18
20260819,20,4,1,5,2,1770,逃げ,晴,5,5,,,,,1770,710,390,330,03,0.18,05,0.16,06,0.14,01,0.16,04,0.14,02,0.16
20260819,20,5,1,4,2,1050,逃げ,晴,5,5,,,,,1050,310,480,630,03,0.11,02,0.06,06,0.10,01,0.14,04,0.14,05,0.12
20260819,20,6,6,1,2,1420,差し,晴,4,4,,,,,1420,380,610,200,03,0.11,05,0.18,06,0.10,02,0.18,01,0.05,04,0.05
20260819,20,7,1,3,5,810,逃げ,晴,4,4,,,,,810,500,180,170,05,0.13,04,0.11,02,0.15,01,0.12,06,0.09,03,0.12
20260819,20,8,1,2,3,280,逃げ,晴,4,4,,,,,280,180,180,130,02,0.27,04,0.30,03,0.34,01,0.26,06,0.43,05,0.29
20260819,20,9,4,2,1,11910,差し,晴,4,4,,,,,11910,360,5190,2450,02,0.13,01,0.11,05,0.17,03,0.18,06,0.20,04,0.14
20260819,20,10,1,3,2,1040,逃げ,晴,3,3,,,,,1040,300,500,400,03,0.18,05,0.15,02,0.17,01,0.07,04,0.17,06,0.13
20260819,20,11,5,1,4,4800,まくり,晴,2,2,,,,,4800,900,1160,320,04,0.18,03,0.19,06,0.11,02,0.11,05,0.21,01,0.19
20260819,20,12,1,2,3,640,逃げ,晴,4,4,,,,,640,230,270,260,02,0.14,04,0.17,03,0.16,01,0.21,05,0.25,06,0.24
20260819,19,1,1,2,6,6990,逃げ,晴,2,2,,,,,6990,4500,320,280,02,0.21,04,0.27,05,0.20,01,0.17,03,0.22,06,0.24
20260819,19,2,1,6,4,10490,逃げ,晴,2,2,,,,,10490,1780,3070,2270,06,0.20,03,0.24,04,0.28,01,0.29,02,0.21,05,0.22
20260819,19,3,4,3,1,12180,まくり,晴,2,2,,,,,12180,870,4370,1890,05,0.23,01,0.10,02,0.23,03,0.21,06,0.19,04,0.15
20260819,19,4,1,5,2,3950,逃げ,晴,2,2,,,,,3950,1310,780,920,03,0.09,05,0.18,04,0.11,01,0.07,06,0.19,02,0.21
20260819,19,5,1,2,4,710,逃げ,晴,2,2,,,,,710,300,510,380,02,0.05,03,0.11,04,0.08,01,0.09,05,0.09,06,0.15
20260819,19,6,2,1,3,3380,まくり差し,晴,2,2,,,,,3380,700,800,260,01,0.03,06,0.09,03,0.04,02,0.06,04,0.05,05,0.07
20260819,19,7,1,4,3,7050,逃げ,晴,2,2,,,,,7050,950,2500,1470,04,0.05,02,0.09,03,0.06,01,0.05,06,0.06,05,0.05
20260819,19,8,1,3,4,530,逃げ,晴,2,2,,,,,530,290,230,270,04,0.12,03,0.04,02,0.09,01,0.12,06,0.14,05,0.08
20260819,19,9,1,5,2,1810,抜き,晴,3,3,,,,,1810,290,770,380,03,0.08,06,0.18,04,0.11,01,0.10,05,0.12,02,0.06
20260819,19,10,4,5,3,48900,まくり,晴,2,2,,,,,48900,6450,7990,3620,05,0.18,01,0.14,03,0.22,04,0.17,06,0.15,02,0.10
20260819,19,11,1,5,2,1980,逃げ,晴,2,2,,,,,1980,420,830,740,03,0.29,05,0.15,04,0.19,01,0.20,06,0.21,02,0.18
20260819,19,12,1,3,5,1010,逃げ,晴,3,3,,,,,1010,490,340,240,06,0.17,04,0.26,02,0.19,01,0.17,05,0.21,03,0.19
20260819,18,1,5,4,1,40200,まくり差し,晴,3,3,,,,,40200,940,14910,7730,04,0.31,02,0.13,05,0.31,03,0.34,06,0.12,01,0.14
20260819,18,2,5,1,4,3300,抜き,晴,3,3,,,,,3300,300,1440,470,05,0.13,03,0.07,04,0.08,02,0.17,06,0.13,01,0.10
20260819,18,3,3,2,6,1810,恵まれ,晴,2,2,,,,,1810,290,1360,930,02,0.03,05,0.10,01,0.03,F,F0.01,03,0.05,04,0.04
20260819,18,4,1,2,3,380,逃げ,晴,2,2,,,,,380,240,150,140,02,0.06,05,0.07,03,0.03,01,0.11,06,0.07,04,0.06
20260819,18,5,3,1,6,870,まくり,晴,3,3,,,,,870,210,440,200,04,0.24,05,0.13,01,0.15,02,0.24,03,0.11,06,0.13
20260819,18,6,3,1,4,910,差し,晴,3,3,,,,,910,250,510,180,04,0.17,03,0.16,01,0.14,02,0.16,06,0.15,05,0.19
20260819,18,7,1,6,3,4930,逃げ,晴,2,2,,,,,4930,1260,1640,1150,04,0.22,05,0.20,03,0.17,01,0.16,02,0.21,06,0.20
20260819,18,8,6,2,1,6600,まくり差し,晴,2,2,,,,,6600,280,3670,2590,02,0.11,05,0.07,04,0.08,03,0.09,01,0.04,06,0.05
20260819,18,9,3,1,2,8350,抜き,晴,2,2,,,,,8350,390,1790,200,03,0.14,05,0.15,01,0.14,02,0.10,04,0.24,06,0.18
20260819,18,10,1,2,3,460,逃げ,晴,4,4,,,,,460,370,190,180,02,0.13,05,0.22,03,0.20,01,0.12,06,0.19,04,0.12
20260819,18,11,2,1,3,3130,差し,晴,2,2,,,,,3130,280,840,220,01,0.16,06,0.23,03,0.18,02,0.19,04,0.26,05,0.24
20260819,18,12,1,4,3,1470,逃げ,晴,2,2,,,,,1470,620,520,360,04,0.13,02,0.14,03,0.15,01,0.11,06,0.18,05,0.13
20260819,17,1,5,1,3,6110,まくり差し,晴,3,3,,,,,6110,250,2370,500,05,0.36,06,0.27,03,0.33,02,0.29,04,0.20,01,0.20
20260819,17,2,1,3,6,3020,逃げ,晴,3,3,,,,,3020,2090,270,260,06,0.21,04,0.19,02,0.19,01,0.20,03,0.17,05,0.14
20260819,17,3,1,4,5,3920,逃げ,晴,1,1,,,,,3920,1900,560,510,04,0.13,02,0.15,05,0.15,01,0.17,06,0.25,03,0.15
20260819,17,4,1,6,3,3270,逃げ,晴,1,1,,,,,3270,930,620,600,04,0.11,06,0.13,03,0.14,01,0.15,02,0.21,05,0.14
20260819,17,5,1,3,6,720,逃げ,晴,1,1,,,,,720,290,180,160,04,0.20,06,0.21,02,0.18,01,0.12,03,0.18,05,0.15
20260819,17,6,3,6,1,4010,差し,晴,3,3,,,,,4010,270,1450,1060,06,0.09,04,0.19,01,0.17,03,0.13,02,0.10,05,0.24
20260819,17,7,1,4,2,830,逃げ,晴,3,3,,,,,830,280,340,240,03,0.14,02,0.18,04,0.15,01,0.17,05,0.24,06,0.27
20260819,17,8,4,6,1,11110,まくり,晴,3,3,,,,,11110,850,5650,2780,04,0.21,01,0.12,S0,0.18,03,0.20,02,0.16,05,0.16
20260819,17,9,1,3,6,1130,逃げ,晴,4,4,,,,,1130,770,310,380,05,0.20,04,0.14,02,0.19,01,0.12,03,0.17,06,0.15
20260819,17,10,4,5,6,8420,まくり,晴,4,4,,,,,8420,1750,2480,1060,06,0.14,01,0.09,05,0.13,04,0.15,03,0.15,02,0.11
20260819,17,11,1,3,4,1420,逃げ,晴,4,4,,,,,1420,820,420,460,05,0.21,03,0.25,02,0.22,01,0.20,06,0.24,04,0.22
20260819,17,12,1,4,3,1530,逃げ,晴,4,4,,,,,1530,560,650,560,05,0.10,02,0.12,03,0.14,01,0.12,06,0.15,04,0.18
20260819,16,1,1,3,6,1060,逃げ,晴,2,3,,,,,1060,430,330,290,04,0.23,05,0.19,02,0.20,01,0.07,03,0.12,06,0.15
20260819,16,2,2,6,1,1850,差し,晴,2,3,,,,,1850,390,500,440,01,0.28,05,0.18,06,0.27,03,0.20,02,0.12,04,0.16
20260819,16,3,3,5,2,15280,まくり,晴,2,3,,,,,15280,1170,7820,5350,03,0.32,04,0.13,01,0.18,05,0.31,06,0.17,02,0.14
20260819,16,4,3,4,1,12240,まくり差し,晴,3,3,,,,,12240,1820,2070,910,04,0.26,02,0.11,01,0.17,03,0.24,05,0.14,06,0.15
20260819,16,5,4,5,6,6820,まくり,晴,3,3,,,,,6820,5330,650,610,06,0.37,01,0.10,05,0.25,04,0.30,03,0.11,02,0.10
20260819,16,6,3,4,5,1570,まくり差し,晴,4,3,,,,,1570,510,600,500,05,0.20,02,0.05,01,0.10,04,0.33,06,0.17,03,0.10
20260819,16,7,1,2,4,440,逃げ,晴,4,3,,,,,440,220,250,220,02,0.12,03,0.13,05,0.11,01,0.17,06,0.32,04,0.33
20260819,16,8,3,6,4,2990,まくり,晴,4,3,,,,,2990,1180,510,330,04,0.12,03,0.09,01,0.03,06,0.18,02,0.04,05,0.05
20260819,16,9,1,6,2,450,逃げ,晴,4,3,,,,,450,170,290,220,03,0.15,06,0.27,04,0.14,01,0.06,02,0.22,05,0.22
20260819,16,10,1,3,2,760,逃げ,晴,3,3,,,,,760,210,450,420,03,0.05,04,0.01,02,0.07,01,0.13,05,0.10,06,0.04
20260819,16,11,3,1,5,1890,まくり,晴,3,3,,,,,1890,350,810,300,04,0.07,05,0.09,01,0.06,02,0.12,06,0.11,03,0.08
20260819,16,12,1,3,4,1590,逃げ,晴,2,3,,,,,1590,630,660,500,04,0.14,03,0.16,02,0.17,01,0.14,05,0.23,06,0.15
20260819,15,1,1,2,4,800,逃げ,晴,3,3,,,,,800,480,420,400,02,0.18,03,0.22,05,0.16,01,0.13,06,0.22,04,0.31
20260819,15,2,1,4,3,18160,逃げ,晴,4,4,,,,,18160,4550,3650,1780,04,0.08,02,0.12,03,0.06,01,0.03,05,0.08,06,0.11
20260819,15,3,3,4,5,1980,差し,晴,3,3,,,,,1980,430,690,330,04,0.15,02,0.09,01,0.11,05,0.15,06,0.13,03,0.12
20260819,15,4,1,3,6,1440,逃げ,晴,3,3,,,,,1440,640,470,270,04,0.15,06,0.21,02,0.07,01,0.07,03,0.17,05,0.19
20260819,15,5,1,2,4,1380,逃げ,晴,4,4,,,,,1380,540,300,190,02,0.16,03,0.17,05,0.17,01,0.15,04,0.13,06,0.14
20260819,15,6,1,3,5,830,逃げ,晴,2,2,,,,,830,260,350,180,06,0.17,05,0.12,02,0.11,01,0.04,04,0.17,03,0.14
20260819,15,7,1,2,6,930,逃げ,晴,3,3,,,,,930,320,290,140,02,0.13,05,0.15,04,0.19,01,0.09,03,0.12,06,0.27
20260819,15,8,1,4,3,3660,逃げ,晴,3,3,,,,,3660,1940,470,530,04,0.15,02,0.13,03,0.17,01,0.16,05,0.21,06,0.12
20260819,15,9,3,1,6,8800,まくり差し,晴,1,1,,,,,8800,1070,2230,480,06,0.25,04,0.18,01,0.10,02,0.09,03,0.18,05,0.18
20260819,15,10,1,5,2,2020,逃げ,晴,2,2,,,,,2020,560,660,680,03,0.14,06,0.07,04,0.07,01,0.12,05,0.13,02,0.12
20260819,15,11,1,4,6,5740,逃げ,晴,3,3,,,,,5740,3380,350,560,04,0.19,02,0.19,05,0.19,01,0.13,03,0.18,06,0.18
20260819,15,12,1,3,6,5930,逃げ,晴,2,2,,,,,5930,2600,350,320,05,0.12,04,0.17,02,0.11,01,0.13,03,0.16,06,0.17
20260819,14,1,1,6,2,3560,逃げ,晴,1,1,,,,,3560,1280,1120,710,03,0.13,06,0.15,04,0.13,01,0.14,02,0.25,05,0.20
20260819,14,2,1,6,2,19210,逃げ,晴,3,3,,,,,19210,1690,5050,2710,03,0.17,04,0.15,06,0.19,01,0.20,02,0.19,05,0.14
20260819,14,3,1,4,2,1830,逃げ,晴,2,2,,,,,1830,550,810,470,03,0.13,02,0.14,04,0.09,01,0.14,06,0.19,05,0.13
20260819,14,4,3,5,4,10230,差し,晴,2,2,,,,,10230,1490,2610,2190,04,0.03,03,0.08,01,0.06,05,0.12,06,0.07,02,0.16
20260819,14,5,3,4,1,2410,抜き,晴,3,3,,,,,2410,340,680,410,04,0.30,02,0.11,01,0.17,03,0.28,06,0.22,05,0.17
20260819,14,6,1,5,4,12740,抜き,晴,3,3,,,,,12740,3680,950,780,04,0.14,03,0.17,05,0.18,01,0.20,06,0.23,02,0.20
20260819,14,7,3,4,6,1950,まくり,晴,3,3,,,,,1950,750,740,1030,05,0.25,02,0.07,01,0.05,06,0.15,03,0.13,04,0.13
20260819,14,8,1,6,4,1560,逃げ,晴,3,3,,,,,1560,430,590,230,05,0.11,03,0.19,04,0.07,01,0.13,02,0.11,06,0.10
20260819,14,9,5,2,4,28670,まくり差し,晴,3,3,,,,,28670,3790,1580,1490,02,0.21,03,0.23,06,0.17,04,0.21,05,0.19,01,0.19
20260819,14,10,3,1,4,7750,まくり差し,晴,3,3,,,,,7750,1230,2380,840,05,0.12,03,0.16,01,0.13,02,0.12,04,0.16,06,0.14
20260819,14,11,1,2,5,840,逃げ,晴,3,3,,,,,840,480,290,230,02,0.06,04,0.03,05,0.03,01,0.03,06,0.17,03,0.07
