date,jcd,r,r1,r2,r3,3rt
20260710,02,1,6,5,2,11120
20260710,02,2,2,1,4,1940
20260710,02,3,2,5,4,4190
20260710,02,4,5,2,6,3210
20260710,02,5,3,5,4,5300
20260710,02,6,1,6,5,3350
20260710,02,7,2,1,4,1450
20260710,02,8,4,2,5,1510
20260710,02,9,1,5,2,1330
20260710,02,10,3,1,2,6300
20260710,02,11,1,6,2,16180
20260710,02,12,1,3,2,1490
20260710,06,1,5,2,6,20940
20260710,06,2,6,1,4,9920
20260710,06,3,1,2,3,840
20260710,06,4,1,2,3,1210
20260710,06,5,1,3,5,4320
20260710,06,6,1,5,4,5840
20260710,06,7,1,2,5,1000
20260710,06,8,4,5,6,3820
20260710,06,9,3,1,2,4050
20260710,06,10,6,5,1,18190
20260710,06,11,1,2,4,1230
20260710,06,12,5,2,3,31710
20260710,08,1,4,5,1,4300
20260710,08,2,2,1,5,2060
20260710,08,3,1,5,3,1320
20260710,08,4,3,5,4,1710
20260710,08,5,1,3,5,850
20260710,08,6,1,3,4,640
20260710,08,7,5,2,4,7930
20260710,08,8,1,2,3,2010
20260710,08,9,1,2,5,2190
20260710,08,10,1,3,4,2520
20260710,08,11,1,4,2,1680
20260710,08,12,1,2,3,580
20260710,09,1,1,4,2,930
20260710,09,2,2,1,4,6940
20260710,09,3,1,2,4,740
20260710,09,4,4,1,2,16030
20260710,09,5,1,2,3,330
20260710,09,6,1,3,4,2300
20260710,09,7,6,3,1,4750
20260710,09,8,5,6,3,55990
20260710,09,9,1,6,2,4260
20260710,09,10,4,3,2,30820
20260710,09,11,1,6,2,5840
20260710,09,12,1,3,2,730
20260710,10,1,1,5,4,2470
20260710,10,2,1,2,6,4600
20260710,10,3,1,4,3,6840
20260710,10,4,1,3,2,1260
20260710,10,5,4,6,3,10730
20260710,10,6,5,3,4,4000
20260710,10,7,2,6,1,5410
20260710,10,8,2,5,3,3910
20260710,10,9,2,1,6,1190
20260710,10,10,2,1,6,5120
20260710,10,11,6,4,2,8100
20260710,10,12,1,2,3,690
20260710,11,1,2,4,1,2970
20260710,11,2,1,4,3,2910
20260710,11,3,4,3,5,2800
20260710,11,4,2,3,6,1230
20260710,11,5,4,3,1,1600
20260710,11,6,2,4,3,720
20260710,11,7,3,4,1,820
20260710,11,8,1,2,3,1540
20260710,11,9,1,2,4,1220
20260710,11,10,2,1,3,7710
20260710,11,11,1,6,4,4190
20260710,11,12,5,3,2,141260
20260710,14,1,1,6,4,5050
20260710,14,2,3,2,4,8160
20260710,14,3,1,3,2,630
20260710,14,4,1,2,3,1170
20260710,14,5,1,2,3,690
20260710,14,6,4,5,3,9910
20260710,14,7,4,1,2,2240
20260710,14,8,1,6,2,3480
20260710,14,9,1,4,3,2990
20260710,14,10,4,6,3,2340
20260710,14,11,1,2,3,900
20260710,14,12,1,2,4,1020
20260710,15,1,2,3,6,11060
20260710,15,2,2,1,4,3810
20260710,15,3,4,5,6,41530
20260710,15,4,6,2,5,10750
20260710,15,5,1,3,4,1160
20260710,15,6,1,4,3,4880
20260710,15,7,3,1,6,13760
20260710,15,8,1,2,6,9790
20260710,15,9,1,4,3,6020
20260710,15,10,1,3,2,480
20260710,15,11,1,2,6,2320
20260710,15,12,1,2,4,640
20260710,16,1,6,2,1,36030
20260710,16,2,4,5,2,4720
20260710,16,3,1,2,3,1750
20260710,16,4,1,2,4,2820
20260710,16,5,5,4,2,3570
20260710,16,6,1,2,5,970
20260710,16,7,3,1,2,1390
20260710,16,8,1,3,2,600
20260710,16,9,1,2,4,1460
20260710,16,10,1,4,5,1290
20260710,16,11,1,3,2,1150
20260710,16,12,2,5,4,6050
20260710,19,1,3,4,2,13690
20260710,19,2,1,2,3,2000
20260710,19,3,4,1,3,1750
20260710,19,4,5,1,3,2670
20260710,19,5,1,4,6,690
20260710,19,6,1,6,2,2340
20260710,19,7,1,2,6,2330
20260710,19,8,5,1,4,10460
20260710,19,9,1,4,5,1710
20260710,19,10,1,3,6,1170
20260710,19,11,1,4,2,790
20260710,19,12,1,4,5,1720
20260710,20,1,3,2,6,8650
20260710,20,2,2,3,6,9180
20260710,20,3,4,1,3,9890
20260710,20,4,1,2,3,3820
20260710,20,5,1,4,2,600
20260710,20,6,2,1,3,960
20260710,20,7,1,4,3,3390
20260710,20,8,1,3,4,770
20260710,20,9,6,1,4,30570
20260710,20,10,1,3,2,1080
20260710,20,11,1,4,2,1410
20260710,20,12,6,2,5,2890
20260710,22,1,2,1,5,7370
20260710,22,2,1,4,3,2610
20260710,22,3,1,3,4,1310
20260710,22,4,2,3,5,1540
20260710,22,5,4,1,2,4180
20260710,22,6,3,1,2,8110
20260710,22,7,4,1,6,8300
20260710,22,8,1,2,3,980
20260710,22,9,1,3,4,1280
20260710,22,10,1,2,5,830
20260710,22,11,1,3,4,1430
20260710,22,12,4,3,1,32750
20260710,23,1,1,3,4,620
20260710,23,2,1,2,3,360
20260710,23,3,4,5,3,17040
20260710,23,4,6,1,2,7850
20260710,23,5,1,3,4,1600
20260710,23,6,1,3,2,1750
20260710,23,7,4,6,2,9380
20260710,23,8,4,5,1,18490
20260710,23,9,1,3,6,1720
20260710,23,10,3,4,2,5530
20260710,23,11,4,5,2,17800
20260710,23,12,1,3,2,610
