date,jcd,r,r1,r2,r3,3rt
20260704,01,1,3,2,4,38320
20260704,01,2,1,3,4,1900
20260704,01,3,1,2,3,7130
20260704,01,4,1,4,6,6320
20260704,01,5,2,4,1,2040
20260704,01,6,1,3,4,1020
20260704,01,7,3,4,5,7220
20260704,01,8,1,3,5,840
20260704,01,9,4,6,2,14830
20260704,01,10,1,2,6,3120
20260704,01,11,1,2,6,1170
20260704,01,12,1,3,2,1760
20260704,04,1,3,6,2,6090
20260704,04,2,2,1,3,5320
20260704,04,3,4,6,2,9370
20260704,04,4,4,2,6,4320
20260704,04,5,2,4,1,3660
20260704,04,6,3,1,2,10560
20260704,04,7,3,1,4,1030
20260704,04,8,2,1,4,4250
20260704,04,9,1,6,2,12120
20260704,04,10,1,5,3,1680
20260704,04,11,2,1,4,1710
20260704,04,12,4,1,2,10650
20260704,06,1,1,2,4,6330
20260704,06,2,1,2,4,600
20260704,06,3,4,1,5,5590
20260704,06,4,1,2,3,350
20260704,06,5,1,3,4,5630
20260704,06,6,1,3,2,1680
20260704,06,7,1,2,3,3440
20260704,06,8,4,1,5,930
20260704,06,9,1,4,6,11490
20260704,06,10,1,3,2,660
20260704,06,11,1,3,2,900
20260704,06,12,1,4,5,960
20260704,07,1,1,4,3,7150
20260704,07,2,1,3,5,880
20260704,07,3,4,5,2,13080
20260704,07,4,1,3,2,2310
20260704,07,5,5,2,4,15490
20260704,07,6,1,3,2,1520
20260704,07,7,1,3,6,620
20260704,07,8,1,6,4,1160
20260704,07,9,1,4,6,2600
20260704,07,10,4,5,2,6090
20260704,07,11,2,5,1,5690
20260704,07,12,2,1,3,2910
20260704,08,1,1,2,3,1320
20260704,08,2,1,2,6,2780
20260704,08,3,1,6,4,6820
20260704,08,4,2,3,1,33310
20260704,08,5,3,4,1,32720
20260704,08,6,2,1,6,8180
20260704,08,7,2,1,5,2370
20260704,08,8,1,2,4,1460
20260704,08,9,1,4,3,1250
20260704,08,10,1,5,2,2990
20260704,08,11,1,2,3,620
20260704,08,12,1,3,2,690
20260704,09,1,5,1,6,25210
20260704,09,2,1,4,2,2970
20260704,09,3,1,2,3,1370
20260704,09,4,3,5,6,3500
20260704,09,5,1,6,3,16000
20260704,09,6,1,5,6,2490
20260704,09,7,1,3,6,34790
20260704,09,8,5,2,6,2790
20260704,09,9,4,2,6,4340
20260704,09,10,1,4,6,3780
20260704,09,11,4,3,1,12710
20260704,09,12,1,2,6,1280
20260704,12,1,3,2,1,48270
20260704,12,2,1,2,4,1800
20260704,12,3,1,3,2,860
20260704,12,4,1,3,6,780
20260704,12,5,1,4,6,1680
20260704,12,6,1,2,6,2530
20260704,12,7,4,2,3,3660
20260704,12,8,2,4,3,2260
20260704,12,9,1,2,5,980
20260704,12,10,1,3,2,2230
20260704,12,11,3,1,5,3430
20260704,12,12,1,4,6,970
20260704,13,1,1,3,5,890
20260704,13,2,2,3,6,1970
20260704,13,3,2,1,3,700
20260704,13,4,5,1,2,1170
20260704,13,5,1,3,4,2260
20260704,13,6,1,5,4,4190
20260704,13,7,3,1,4,1310
20260704,13,8,1,6,3,12410
20260704,13,9,1,2,5,710
20260704,13,10,1,2,6,5700
20260704,13,11,1,3,2,1840
20260704,13,12,1,3,2,1630
20260704,16,1,1,3,6,3800
20260704,16,2,1,3,4,1480
20260704,16,3,5,6,1,24370
20260704,16,4,1,2,3,800
20260704,16,5,4,5,1,18510
20260704,16,6,1,3,2,1100
20260704,16,7,1,2,6,1240
20260704,16,8,2,6,4,47910
20260704,16,9,1,4,3,1170
20260704,16,10,1,4,6,3740
20260704,16,11,1,4,3,1060
20260704,16,12,1,5,6,5050
20260704,18,1,1,4,6,2230
20260704,18,2,1,3,2,1640
20260704,18,3,1,3,4,2460
20260704,18,4,1,2,5,540
20260704,18,5,4,1,5,7190
20260704,18,6,2,1,3,3040
20260704,18,7,3,6,1,7010
20260704,18,8,5,3,1,3380
20260704,18,9,2,3,1,23160
20260704,18,10,2,1,6,970
20260704,18,11,1,4,3,2500
20260704,18,12,1,3,4,780
20260704,19,1,1,5,3,8360
20260704,19,2,1,2,3,1200
20260704,19,3,1,4,3,5870
20260704,19,4,1,6,2,7280
20260704,19,5,4,1,6,1950
20260704,19,6,2,4,1,8890
20260704,19,7,1,2,4,2100
20260704,19,8,6,4,1,30880
20260704,19,9,1,6,3,2660
20260704,19,10,1,4,6,7570
20260704,19,11,1,3,4,1680
20260704,19,12,1,4,6,3740
20260704,21,1,1,5,3,960
20260704,21,2,1,4,3,720
20260704,21,3,4,5,6,13450
20260704,21,4,3,1,5,3460
20260704,21,5,1,6,5,1570
20260704,21,6,1,2,4,1180
20260704,21,7,5,2,6,44890
20260704,21,8,3,1,6,15170
20260704,21,9,1,2,6,660
20260704,21,10,1,3,6,1360
20260704,21,11,3,6,2,29800
20260704,21,12,1,3,5,880
20260704,22,1,1,2,3,350
20260704,22,2,2,4,1,1050
20260704,22,3,3,1,2,1320
20260704,22,4,2,5,3,850
20260704,22,5,5,2,1,2020
20260704,22,6,2,4,5,4120
20260704,22,7,1,2,4,480
20260704,22,8,1,2,4,910
20260704,22,9,1,4,5,2780
20260704,22,10,3,1,5,23450
20260704,22,11,1,5,2,710
20260704,22,12,1,2,4,390
20260704,23,1,1,2,3,730
20260704,23,2,1,2,3,420
20260704,23,3,1,3,4,760
20260704,23,4,6,1,4,34310
20260704,23,5,1,4,2,1610
20260704,23,6,2,1,4,1980
20260704,23,7,1,2,4,1570
20260704,23,8,3,2,6,26170
20260704,23,9,1,4,6,4180
20260704,23,10,1,4,5,3910
20260704,23,11,1,2,3,480
20260704,23,12,1,3,4,770
