date,jcd,r,r1,r2,r3,3rt
20260712,19,2,4,5,3,5230
20260712,19,3,4,3,1,29850
20260712,19,4,1,5,2,2290
20260712,19,5,5,2,1,10580
20260712,19,6,3,4,2,1920
20260712,19,7,1,2,3,850
20260712,19,8,1,2,3,480
20260712,19,9,2,4,1,11070
20260712,19,10,1,2,3,750
20260712,19,11,2,1,3,2050
20260712,19,12,1,4,5,2150
20260712,20,1,2,5,1,20770
20260712,20,2,2,3,1,7680
20260712,20,3,4,1,3,49150
20260712,20,4,1,2,4,1390
20260712,20,5,1,2,3,1370
20260712,20,6,1,2,5,610
20260712,20,7,1,4,3,5330
20260712,20,8,1,4,2,2110
20260712,20,9,2,3,4,10300
20260712,20,10,4,1,2,2440
20260712,20,11,1,5,2,1890
20260712,20,12,3,1,2,5960
20260712,22,1,1,5,2,1030
20260712,22,2,2,4,5,5150
20260712,22,3,3,5,1,2370
20260712,22,4,3,2,1,6700
20260712,22,5,1,3,5,6810
20260712,22,6,3,4,1,6740
20260712,22,7,4,6,2,930
20260712,22,8,1,2,4,1810
20260712,22,9,2,1,6,3630
20260712,22,10,1,4,6,1650
20260712,22,11,1,2,5,890
20260712,22,12,3,1,2,2420
20260712,23,1,1,5,4,1550
20260712,23,2,1,3,2,530
20260712,23,3,1,3,5,1510
20260712,23,4,2,5,1,5480
20260712,23,5,1,4,3,1630
20260712,23,6,4,2,1,22480
20260712,23,7,2,5,4,1330
20260712,23,8,1,4,3,3410
20260712,23,9,2,4,1,1080
20260712,23,10,2,3,5,25520
20260712,23,11,1,4,2,2290
20260712,23,12,3,1,2,7240
