date,jcd,r,r1,r2,r3,3rt
20260715,08,11,6,3,1,55510
20260715,08,12,1,2,3,1330
20260715,12,1,2,4,1,4190
20260715,12,2,1,2,6,8060
20260715,12,3,6,4,1,5740
20260715,12,4,2,1,4,860
20260715,12,5,6,1,5,2670
20260715,12,6,2,1,4,600
20260715,12,7,4,3,2,18890
20260715,12,8,1,5,2,2890
20260715,12,9,2,1,4,2340
20260715,12,10,2,1,3,2690
20260715,12,11,4,3,6,31710
20260715,12,12,3,1,5,3930
20260715,13,1,3,4,1,11210
20260715,13,2,2,1,4,3510
20260715,13,3,3,4,2,1830
20260715,13,4,1,4,3,830
20260715,13,5,1,2,3,2970
20260715,13,6,1,4,2,1860
20260715,13,7,1,2,3,2610
20260715,13,8,1,5,2,1910
20260715,13,9,1,2,3,990
20260715,13,10,1,2,5,420
20260715,13,11,2,1,3,5120
20260715,13,12,3,2,1,7850
20260715,17,1,2,4,3,10870
20260715,17,2,1,2,3,1300
20260715,17,3,1,4,2,1570
20260715,17,4,1,2,5,2380
20260715,17,5,5,1,6,5710
20260715,17,6,4,1,5,2090
20260715,17,7,6,4,5,98100
20260715,17,8,3,2,1,1710
20260715,17,9,1,6,3,6030
20260715,17,10,1,3,2,1450
20260715,17,11,1,4,3,1610
20260715,17,12,1,4,5,2490
20260715,18,1,1,4,2,660
20260715,18,2,5,2,1,11010
20260715,18,3,3,4,6,47400
20260715,18,4,3,1,2,20830
20260715,18,5,1,2,5,930
20260715,18,6,4,1,5,11390
20260715,18,7,1,2,6,880
20260715,18,8,1,3,5,490
20260715,18,9,2,1,3,3270
20260715,18,10,1,5,3,3960
20260715,18,11,1,3,2,2190
20260715,18,12,1,3,4,1000
20260715,21,1,2,1,5,4330
20260715,21,2,1,4,2,960
20260715,21,3,2,4,3,12240
20260715,21,4,4,1,6,15650
20260715,21,5,1,3,6,1200
20260715,21,6,5,4,1,45450
20260715,21,7,2,4,5,9850
20260715,21,8,1,3,4,1860
20260715,21,9,2,1,6,43210
20260715,21,10,2,5,6,6800
20260715,21,11,3,1,2,5460
20260715,21,12,4,1,5,3980
20260715,22,1,2,1,4,4600
20260715,22,2,2,3,6,54410
20260715,22,3,1,3,4,480
20260715,22,4,3,1,4,2180
20260715,22,5,2,1,5,1660
20260715,22,6,1,5,4,1250
20260715,22,7,1,2,4,2220
20260715,22,8,1,3,2,440
20260715,22,9,1,3,6,3280
20260715,22,10,1,3,5,3310
20260715,22,11,1,3,4,870
20260715,22,12,2,4,1,8730
20260715,23,1,1,5,3,1520
20260715,23,2,1,3,6,720
20260715,23,3,3,1,2,1180
20260715,23,4,3,1,4,4420
20260715,23,5,1,3,5,3450
20260715,23,6,5,1,6,17660
20260715,23,7,1,5,2,630
20260715,23,8,2,3,4,2800
20260715,23,9,1,2,4,970
20260715,23,10,1,4,6,5710
20260715,23,11,3,1,5,11350
20260715,23,12,1,2,3,400
20260715,24,1,3,1,2,4600
20260715,24,2,1,5,2,1070
20260715,24,3,5,3,6,14440
20260715,24,4,5,1,3,22190
20260715,24,5,1,5,4,560
20260715,24,6,4,6,2,2930
20260715,24,7,5,1,3,26510
20260715,24,8,1,2,6,860
20260715,24,9,1,4,3,810
20260715,24,10,5,1,2,6860
20260715,24,11,1,5,6,8500
20260715,24,12,1,5,4,5960
