date,jcd,r,r1,r2,r3,3rt,決まり手,天候,風速,波高,水温,気温,単勝_払戻,複勝1_払戻,3連単_払戻,3連複_払戻,2連単_払戻,2連複_払戻,着順1,ST1,着順2,ST2,着順3,ST3,着順6,ST6,着順5,ST5,着順4,ST4
20260809,24,1,1,2,3,540,逃げ,曇り,3,2,,,,,540,200,400,150,01,0.16,02,0.17,03,0.13,04,0.16,05,0.13,06,0.15
20260809,24,2,1,2,5,1240,逃げ,曇り,2,1,,,,,1240,550,480,610,01,0.06,02,0.07,S0,0.06,05,0.14,03,0.12,04,0.24
20260809,24,3,1,4,3,1210,逃げ,曇り,2,1,,,,,1210,290,530,550,01,0.22,05,0.22,03,0.18,06,0.30,04,0.18,02,0.18
20260809,24,4,4,3,1,27230,まくり差し,曇り,2,1,,,,,27230,490,12190,4020,03,0.17,05,0.24,02,0.21,06,0.39,04,0.23,01,0.16
20260809,24,5,3,1,4,1810,差し,曇り,2,1,,,,,1810,250,620,280,02,0.12,04,0.11,01,0.11,05,0.13,06,0.09,03,0.13
20260809,24,6,1,5,4,1120,逃げ,曇り,2,1,,,,,1120,400,360,240,01,0.16,06,0.13,05,0.14,04,0.18,02,0.08,03,0.09
20260809,24,7,1,2,3,670,逃げ,曇り,2,1,,,,,670,220,390,480,01,0.12,02,0.08,03,0.08,04,0.14,K0,K .,05,0.08
20260809,24,8,1,2,3,620,逃げ,曇り,2,1,,,,,620,230,200,240,01,0.09,02,0.07,03,0.07,05,0.06,06,0.10,04,0.06
20260809,24,9,1,2,3,520,逃げ,曇り,2,1,,,,,520,330,210,160,01,0.01,02,0.08,03,0.04,04,0.06,05,0.10,06,0.05
20260809,24,10,2,5,4,37820,まくり,曇り,2,1,,,,,37820,6920,6930,3720,04,0.15,01,0.09,05,0.11,06,0.19,02,0.12,03,0.05
20260809,24,11,1,4,6,2480,逃げ,曇り,2,1,,,,,2480,1270,450,330,01,0.18,05,0.31,06,0.27,03,0.41,04,0.22,02,0.16
20260809,24,12,1,2,6,5020,逃げ,曇り,1,1,,,,,5020,2430,610,590,01,0.14,02,0.16,04,0.12,03,0.15,05,0.13,06,0.17
20260809,23,1,1,2,5,980,逃げ,曇り,1,1,,,,,980,680,220,300,01,0.14,02,0.18,04,0.20,06,0.16,03,0.18,05,0.19
20260809,23,2,1,2,3,450,逃げ,曇り,3,3,,,,,450,220,280,240,01,0.16,02,0.19,03,0.19,06,0.25,04,0.18,05,0.17
20260809,23,3,4,1,6,950,差し,曇り,4,4,,,,,950,420,310,180,02,0.13,04,0.14,05,0.13,03,0.14,06,0.25,01,0.13
20260809,23,4,4,5,2,3950,まくり差し,曇り,3,3,,,,,3950,510,1920,2440,05,0.20,03,0.16,04,0.21,06,0.26,02,0.45,01,0.19
20260809,23,5,3,6,1,19010,まくり,曇り,1,1,,,,,19010,3840,3010,1670,03,0.15,05,0.42,01,0.14,02,0.12,06,0.22,04,0.21
20260809,23,6,4,2,5,720,まくり,曇り,2,2,,,,,720,260,420,150,05,0.14,02,0.12,06,0.25,04,0.05,03,0.10,01,0.09
20260809,23,7,3,5,1,13450,差し,曇り,2,2,,,,,13450,2060,3430,5830,03,0.08,04,0.12,01,0.08,F,F0.01,02,0.01,05,0.05
20260809,23,8,4,5,3,6320,まくり,曇り,1,1,,,,,6320,2790,940,960,06,0.13,04,0.17,03,0.15,05,0.20,02,0.22,01,0.12
20260809,23,9,3,5,1,2070,まくり差し,曇り,1,1,,,,,2070,400,1010,420,03,0.25,04,0.25,01,0.17,06,0.32,02,0.25,05,0.21
20260809,23,10,5,1,3,2550,まくり差し,曇り,1,1,,,,,2550,680,730,470,02,0.06,04,0.10,03,0.10,05,0.16,01,0.05,06,0.12
20260809,23,11,1,3,5,2150,逃げ,曇り,2,2,,,,,2150,760,310,190,01,0.10,04,0.19,02,0.14,06,0.15,03,0.16,05,0.17
20260809,23,12,1,2,5,1180,逃げ,曇り,2,2,,,,,1180,720,230,220,01,0.07,02,0.12,06,0.16,05,0.24,03,0.20,04,0.22
20260809,20,1,5,6,1,7020,まくり差し,曇り,4,4,,,,,7020,570,3400,2360,03,0.11,04,0.16,05,0.16,02,0.07,01,0.06,06,0.06
20260809,20,2,1,2,3,710,逃げ,曇り,4,4,,,,,710,180,590,180,01,0.23,02,0.14,03,0.21,05,0.29,04,0.25,06,0.24
20260809,20,3,2,1,6,1510,まくり,曇り,5,5,,,,,1510,440,670,420,02,0.15,01,0.09,06,0.12,03,0.18,05,0.07,04,0.09
20260809,20,4,1,3,2,1620,逃げ,曇り,4,4,,,,,1620,170,1040,770,01,0.18,03,0.17,02,0.15,06,0.22,05,0.14,04,0.14
20260809,20,5,1,4,2,1160,逃げ,曇り,4,4,,,,,1160,140,1000,270,01,0.16,03,0.12,04,0.09,06,0.24,05,0.19,02,0.16
20260809,20,6,4,1,6,5720,差し,曇り,4,4,,,,,5720,2020,520,200,02,0.17,04,0.19,05,0.18,03,0.21,06,0.29,01,0.18
20260809,20,7,5,1,2,12650,まくり差し,曇り,4,4,,,,,12650,1110,5350,710,02,0.16,03,0.29,06,0.37,04,0.26,01,0.18,05,0.16
20260809,20,8,3,2,5,9330,まくり,曇り,5,5,,,,,9330,3740,1200,740,06,0.17,02,0.16,01,0.16,04,0.16,03,0.13,05,0.16
20260809,20,9,3,1,4,1020,抜き,曇り,5,5,,,,,1020,160,740,280,02,0.11,04,0.12,01,0.13,05,0.23,06,0.35,03,0.19
20260809,20,10,1,2,6,1600,逃げ,曇り,4,4,,,,,1600,670,550,550,01,0.07,02,0.15,05,0.21,03,0.09,06,0.14,04,0.17
20260809,20,11,5,1,2,18480,まくり差し,曇り,3,3,,,,,18480,920,5490,1560,02,0.12,03,0.12,05,0.11,04,0.09,01,0.11,06,0.14
20260809,20,12,1,2,3,3630,抜き,曇り,3,3,,,,,3630,1550,1610,940,01,0.05,02,0.08,03,0.13,05,0.15,04,0.11,06,0.06
20260809,18,1,1,2,3,640,逃げ,曇り,1,1,,,,,640,390,310,220,01,0.15,02,0.16,03,0.23,05,0.10,04,0.09,06,0.09
20260809,18,2,3,4,2,27800,まくり,晴,3,3,,,,,27800,4530,3920,2650,05,0.12,03,0.12,01,0.05,04,0.15,06,0.21,02,0.14
20260809,18,3,1,3,4,2270,逃げ,晴,2,2,,,,,2270,920,450,340,01,0.03,06,0.03,02,0.03,05,0.03,04,0.08,03,0.11
20260809,18,4,2,1,3,1990,差し,晴,3,3,,,,,1990,370,810,310,02,0.29,01,0.26,03,0.23,05,0.21,04,0.23,06,0.27
20260809,18,5,2,1,4,2870,差し,晴,4,4,,,,,2870,650,950,370,02,0.04,01,0.07,06,0.05,04,0.12,05,0.12,03,0.15
20260809,18,6,1,3,5,1160,逃げ,晴,2,2,,,,,1160,380,430,230,01,0.08,06,0.16,02,0.15,04,0.25,03,0.17,05,0.15
20260809,18,7,1,3,2,1630,逃げ,晴,2,2,,,,,1630,380,740,650,01,0.12,03,0.15,02,0.13,04,0.20,05,0.20,06,0.26
20260809,18,8,1,3,2,1210,逃げ,晴,1,1,,,,,1210,290,560,430,01,0.12,03,0.15,02,0.18,05,0.18,04,0.17,06,0.21
20260809,18,9,6,2,1,37510,抜き,晴,1,1,,,,,37510,1100,10240,2630,03,0.19,02,0.17,S1,0.19,01,0.11,04,0.16,05,0.13
20260809,18,10,2,6,1,9830,差し,曇り,1,1,,,,,9830,1270,2650,1900,03,0.16,01,0.16,06,0.16,02,0.11,05,0.11,04,0.12
20260809,18,11,1,3,2,820,逃げ,曇り,1,1,,,,,820,290,350,300,01,0.07,03,0.11,02,0.10,04,0.06,05,0.08,06,0.09
20260809,18,12,1,3,2,930,逃げ,曇り,1,1,,,,,930,370,340,250,01,0.02,03,0.11,02,0.05,05,0.05,06,0.05,04,0.02
20260809,16,1,4,5,1,6250,まくり差し,曇り,4,3,,,,,6250,1240,2820,1950,03,0.21,05,0.30,04,0.37,06,0.23,02,0.25,01,0.19
20260809,16,2,5,1,2,5610,まくり差し,曇り,3,3,,,,,5610,540,1250,430,02,0.19,03,0.15,05,0.15,06,0.10,01,0.11,04,0.17
20260809,16,3,4,1,6,10400,まくり,曇り,3,3,,,,,10400,1300,3010,790,02,0.12,05,0.09,S1,0.08,03,0.24,04,0.11,01,0.10
20260809,16,4,1,5,2,2050,逃げ,曇り,3,3,,,,,2050,780,450,280,01,0.16,03,0.28,05,0.27,04,0.23,02,0.18,S1,0.19
20260809,16,5,3,2,6,5440,まくり差し,曇り,2,3,,,,,5440,1850,1240,690,05,0.22,02,0.17,01,0.14,03,0.22,04,0.22,06,0.21
20260809,16,6,1,2,3,4030,逃げ,曇り,2,1,,,,,4030,730,1610,1140,01,0.08,02,0.13,03,0.09,04,0.21,05,0.10,06,0.09
