date,jcd,r,r1,r2,r3,3rt
20260723,01,1,1,6,3,1660
20260723,01,2,2,1,3,2690
20260723,01,3,1,6,4,2220
20260723,01,4,2,6,4,2040
20260723,01,5,3,4,1,6380
20260723,01,6,1,3,5,870
20260723,01,7,3,4,5,8510
20260723,01,8,1,3,5,1150
20260723,01,9,4,5,1,42420
20260723,01,10,1,4,2,2860
20260723,01,11,1,3,4,850
20260723,01,12,2,3,4,8510
20260723,03,1,3,1,2,3980
20260723,03,2,2,3,4,1990
20260723,03,3,2,1,3,2190
20260723,03,4,1,2,4,1350
20260723,03,5,6,2,1,31910
20260723,03,6,3,2,1,2290
20260723,03,7,2,5,1,12340
20260723,03,8,1,6,2,4150
20260723,03,9,1,2,3,1100
20260723,03,10,4,1,6,19600
20260723,03,11,2,1,4,4090
20260723,03,12,1,2,3,1170
20260723,05,1,1,5,4,3440
20260723,05,2,2,1,4,11550
20260723,05,3,5,1,6,10940
20260723,05,4,4,1,3,3240
20260723,05,5,2,1,3,7460
20260723,05,6,1,5,2,4790
20260723,05,7,4,1,3,6650
20260723,05,8,2,5,4,4520
20260723,05,9,1,2,5,3730
20260723,05,10,4,6,1,59990
20260723,05,11,1,3,4,1390
20260723,05,12,1,3,2,2520
20260723,08,1,4,1,6,9070
20260723,08,2,1,4,5,5110
20260723,08,3,6,5,3,4520
20260723,08,4,2,1,4,4860
20260723,08,5,1,5,3,1440
20260723,08,6,5,3,4,13960
20260723,08,7,1,5,2,3180
20260723,08,8,6,1,2,54060
20260723,08,9,3,5,1,10280
20260723,08,10,1,5,2,760
20260723,08,11,1,2,3,500
20260723,08,12,1,3,4,450
20260723,09,1,2,1,4,2540
20260723,09,2,1,2,6,2660
20260723,09,3,1,3,4,1220
20260723,09,4,3,4,1,1490
20260723,09,5,1,4,3,1510
20260723,09,6,2,4,3,4840
20260723,09,7,1,6,4,5280
20260723,09,8,1,3,6,1860
20260723,09,9,1,3,4,3960
20260723,09,10,4,2,3,47900
20260723,09,11,1,2,4,1780
20260723,09,12,1,2,5,900
20260723,13,1,1,3,4,890
20260723,13,2,1,3,6,1860
20260723,13,3,4,6,5,15730
20260723,13,4,1,4,5,1520
20260723,13,5,3,1,4,1230
20260723,13,6,3,6,2,45670
20260723,13,7,1,4,6,860
20260723,13,8,1,2,6,840
20260723,13,9,1,3,6,520
20260723,13,10,1,6,3,2260
20260723,13,11,1,3,4,550
20260723,13,12,2,4,6,18100
20260723,14,1,1,3,4,690
20260723,14,2,3,4,5,3630
20260723,14,3,1,3,2,4700
20260723,14,4,1,6,2,2450
20260723,14,5,1,3,2,3840
20260723,14,6,3,1,4,990
20260723,14,7,1,2,4,1300
20260723,14,8,2,1,3,1160
20260723,14,9,4,1,2,8100
20260723,14,10,1,3,5,2800
20260723,14,11,1,2,6,5490
20260723,14,12,5,1,3,9890
20260723,15,1,5,6,2,187460
20260723,15,2,2,1,3,1310
20260723,15,3,2,3,5,2030
20260723,15,4,1,2,5,740
20260723,15,5,3,1,5,2220
20260723,15,6,1,4,5,1220
20260723,15,7,2,4,1,3070
20260723,15,8,1,2,4,340
20260723,15,9,1,2,3,500
20260723,15,10,1,2,4,470
20260723,15,11,1,5,6,7690
20260723,15,12,1,3,5,1170
20260723,19,1,1,3,4,1420
20260723,19,2,4,5,3,22800
20260723,19,3,1,2,3,1780
20260723,19,4,1,2,3,1480
20260723,19,5,5,4,1,2400
20260723,19,6,5,1,3,2620
20260723,19,7,1,6,3,850
20260723,19,8,3,4,6,1520
20260723,19,9,1,2,4,900
20260723,19,10,1,6,2,7240
20260723,19,11,1,5,3,1810
20260723,19,12,3,1,4,3750
20260723,21,1,1,4,3,1910
20260723,21,2,4,1,5,2050
20260723,21,3,3,1,6,1570
20260723,21,4,4,5,6,88220
20260723,21,5,1,4,5,770
20260723,21,6,6,2,1,6370
20260723,21,7,1,5,4,1570
20260723,21,8,2,1,3,760
20260723,21,9,1,4,2,820
20260723,21,10,3,2,5,17010
20260723,21,11,3,1,4,2350
20260723,21,12,4,3,5,1830
20260723,22,1,4,1,2,36910
20260723,22,2,1,2,4,570
20260723,22,3,1,3,4,990
20260723,22,4,1,4,2,860
20260723,22,5,3,5,1,19900
20260723,22,6,1,4,3,1920
20260723,22,7,4,5,3,21860
20260723,22,8,1,6,3,12540
20260723,22,9,1,2,4,830
20260723,22,10,1,2,5,1670
20260723,22,11,1,3,4,3160
20260723,22,12,1,3,5,860
20260723,23,1,1,3,5,390
20260723,23,2,2,1,4,670
20260723,23,3,3,2,4,240
20260723,23,4,5,4,1,9700
20260723,23,5,1,2,4,1800
20260723,23,6,3,1,2,1530
20260723,23,7,2,1,4,2720
20260723,23,8,3,5,2,3800
20260723,23,9,2,4,5,1220
20260723,23,10,1,2,5,1100
20260723,23,11,4,5,3,32360
20260723,23,12,1,3,2,660
20260723,24,1,1,2,5,3510
20260723,24,2,5,2,4,13080
20260723,24,3,3,2,5,6590
20260723,24,4,4,3,2,4300
20260723,24,5,1,4,2,2370
20260723,24,6,3,5,6,4670
20260723,24,7,4,1,2,5520
20260723,24,8,1,2,6,970
20260723,24,9,1,2,4,880
20260723,24,10,1,3,4,2100
20260723,24,11,2,1,4,3850
20260723,24,12,1,3,4,650
