date,jcd,r,r1,r2,r3,3rt,決まり手,天候,風速,波高,水温,気温,単勝_払戻,複勝1_払戻,3連単_払戻,3連複_払戻,2連単_払戻,2連複_払戻,着順2,ST2,着順4,ST4,着順1,ST1,着順3,ST3,着順5,ST5,着順6,ST6
20260813,24,1,2,4,1,6750,差し,晴,4,3,,,,,6750,620,3130,1570,01,0.18,02,0.19,03,0.23,04,0.17,05,0.07,06,0.15
20260813,24,2,1,2,5,650,逃げ,晴,4,3,,,,,650,220,330,290,02,0.22,06,0.34,01,0.26,05,0.24,03,0.24,04,0.23
20260813,24,3,4,1,6,1440,抜き,晴,4,3,,,,,1440,470,640,320,05,0.10,01,0.10,02,0.18,04,0.10,06,0.15,03,0.17
20260813,24,4,1,6,5,10420,逃げ,晴,4,3,,,,,10420,2660,3500,2570,04,0.08,05,0.26,01,0.08,06,0.08,03,0.16,02,0.16
20260813,24,5,1,4,3,3360,抜き,晴,4,3,,,,,3360,1160,1070,660,05,0.18,02,0.14,01,0.02,03,0.07,06,0.08,04,0.12
20260813,24,6,4,1,2,5130,差し,晴,4,3,,,,,5130,850,1250,650,03,0.31,01,0.16,02,0.13,05,0.23,04,0.19,06,0.22
20260813,24,7,4,2,1,4230,まくり,晴,3,2,,,,,4230,200,1770,1270,02,0.16,01,0.15,03,0.14,05,0.17,06,0.17,04,0.09
20260813,24,8,1,3,4,1430,逃げ,晴,3,2,,,,,1430,490,300,270,04,0.19,03,0.22,01,0.21,02,0.20,06,0.24,05,0.26
20260813,24,9,1,6,2,920,逃げ,晴,3,2,,,,,920,480,320,320,03,0.18,05,0.13,01,0.05,06,0.32,04,0.10,02,0.07
20260813,24,10,5,2,4,25000,まくり差し,晴,2,1,,,,,25000,2200,4990,1740,02,0.16,03,0.08,04,0.14,06,0.13,01,0.08,05,0.06
20260813,24,11,1,2,3,2050,逃げ,晴,1,1,,,,,2050,1090,350,270,02,0.12,06,0.11,01,0.09,03,0.16,04,0.12,05,0.19
20260813,24,12,1,4,6,3070,逃げ,晴,1,1,,,,,3070,1700,710,670,05,0.22,02,0.19,01,0.14,06,0.21,04,0.21,03,0.24
20260813,23,1,1,4,3,700,逃げ,晴,1,1,,,,,700,250,380,290,05,0.13,02,0.09,01,0.05,03,0.09,06,0.18,04,0.19
20260813,23,2,1,2,5,1070,逃げ,晴,1,1,,,,,1070,340,250,100,02,0.15,04,0.13,01,0.19,05,0.26,03,0.11,06,0.12
20260813,23,3,1,3,2,300,逃げ,晴,1,1,,,,,300,170,190,120,03,0.13,05,0.18,01,0.14,02,0.16,04,0.30,06,0.31
