date,jcd,r,r1,r2,r3,3rt
20260628,01,1,3,6,4,1800
20260628,01,2,1,5,2,6570
20260628,01,3,4,1,5,17860
20260628,01,4,5,6,1,8350
20260628,01,5,2,1,4,1430
20260628,01,6,1,4,6,1440
20260628,01,7,1,3,2,980
20260628,01,8,5,6,1,4320
20260628,01,9,2,3,5,5290
20260628,01,10,1,3,5,4250
20260628,01,11,1,2,4,890
20260628,01,12,1,4,5,5860
20260628,02,1,4,5,2,3220
20260628,02,2,1,6,3,1800
20260628,02,3,6,1,2,4490
20260628,02,4,2,4,3,3260
20260628,02,5,2,4,5,6930
20260628,02,6,4,1,2,6130
20260628,02,7,2,1,5,3360
20260628,02,8,3,1,4,5710
20260628,02,9,1,2,3,1170
20260628,02,10,3,2,6,6050
20260628,02,11,1,4,2,1050
20260628,02,12,1,2,6,760
20260628,03,1,1,2,3,1590
20260628,03,2,2,3,5,6070
20260628,03,3,2,3,6,2740
20260628,03,4,1,2,5,1130
20260628,03,5,1,5,3,1830
20260628,03,6,3,2,6,5240
20260628,03,7,4,1,2,2010
20260628,03,8,1,4,6,3370
20260628,03,9,3,4,1,8830
20260628,03,10,3,1,2,6880
20260628,03,11,5,1,4,12300
20260628,03,12,3,4,5,8550
20260628,04,1,3,2,5,3530
20260628,04,2,1,5,3,3570
20260628,04,3,3,5,2,7060
20260628,04,4,2,5,1,3420
20260628,04,5,1,3,6,3500
20260628,04,6,3,1,2,10270
20260628,04,7,3,2,4,3290
20260628,04,8,2,1,4,4870
20260628,04,9,1,3,5,3540
20260628,04,10,2,6,4,28260
20260628,04,11,1,3,2,1190
20260628,04,12,1,2,4,2070
20260628,05,1,1,5,2,1980
20260628,05,2,1,3,5,2440
20260628,05,3,2,4,6,6200
20260628,05,4,1,5,6,10900
20260628,05,5,1,3,2,2020
20260628,05,6,6,4,1,38100
20260628,05,7,1,3,2,470
20260628,05,8,1,4,2,770
20260628,05,9,1,2,6,1420
20260628,05,10,1,3,2,590
20260628,05,11,5,2,1,13740
20260628,05,12,1,4,2,1170
20260628,07,1,3,1,2,7510
20260628,07,2,4,3,1,11960
20260628,07,3,5,1,3,12030
20260628,07,4,2,3,4,3650
20260628,07,5,5,1,3,3100
20260628,07,6,1,4,2,560
20260628,07,7,1,3,4,1310
20260628,07,8,1,4,5,2110
20260628,07,9,1,3,5,1270
20260628,07,10,3,1,2,2020
20260628,07,11,1,2,3,510
20260628,07,12,3,1,5,3640
20260628,09,1,2,1,4,2070
20260628,09,2,1,4,5,1770
20260628,09,3,1,4,2,2400
20260628,09,4,1,5,2,830
20260628,09,5,1,2,4,1200
20260628,09,6,4,1,5,1380
20260628,09,7,1,4,2,510
20260628,09,8,1,3,2,400
20260628,09,9,1,5,6,6130
20260628,09,10,2,1,4,2750
20260628,09,11,1,4,3,2290
20260628,09,12,1,5,2,2620
20260628,10,1,1,3,5,820
20260628,10,2,2,1,3,1070
20260628,10,3,1,5,2,3720
20260628,10,4,1,2,3,540
20260628,10,5,2,3,4,9510
20260628,10,6,3,2,1,4720
20260628,10,7,3,4,1,1540
20260628,10,8,2,4,1,9220
20260628,10,9,1,3,6,2990
20260628,10,10,3,2,4,7950
20260628,10,11,2,1,3,1430
20260628,10,12,1,5,2,1470
20260628,12,1,3,2,1,3410
20260628,12,2,4,1,5,3450
20260628,12,3,2,3,1,3150
20260628,12,4,1,5,4,1090
20260628,12,5,1,2,6,700
20260628,12,6,1,5,4,1110
20260628,12,7,1,4,6,1100
20260628,12,8,1,3,6,2740
20260628,12,9,6,3,4,501250
20260628,12,10,1,3,2,490
20260628,12,11,1,3,5,3090
20260628,12,12,1,4,5,4000
20260628,13,1,1,3,6,900
20260628,13,2,1,3,6,1120
20260628,13,3,2,1,3,2180
20260628,13,4,1,2,6,1620
20260628,13,5,5,3,6,75790
20260628,13,6,1,4,3,780
20260628,13,7,3,1,5,1180
20260628,13,8,2,1,5,980
20260628,13,9,1,3,5,550
20260628,13,10,3,4,2,28950
20260628,13,11,1,2,4,1580
20260628,13,12,1,5,3,2130
20260628,14,1,1,3,2,1470
20260628,14,2,3,4,1,15070
20260628,14,3,1,3,4,1250
20260628,14,4,1,2,5,1530
20260628,14,5,1,3,6,1240
20260628,14,6,1,5,4,4110
20260628,14,7,4,1,3,9180
20260628,14,8,1,5,2,1720
20260628,14,9,3,5,1,15820
20260628,14,10,1,2,4,1570
20260628,14,11,1,2,3,1050
20260628,14,12,1,3,2,1790
20260628,17,1,5,2,1,4950
20260628,17,2,1,2,3,520
20260628,17,3,3,1,4,2810
20260628,17,4,4,2,5,10020
20260628,17,5,1,3,4,530
20260628,17,6,1,2,4,660
20260628,17,7,1,4,2,520
20260628,17,8,4,3,1,14740
20260628,17,9,1,3,4,1790
20260628,17,10,1,3,5,1300
20260628,17,11,1,2,5,1580
20260628,17,12,1,5,4,890
20260628,18,1,1,2,4,600
20260628,18,2,1,4,5,1810
20260628,18,3,1,2,3,3010
20260628,18,4,1,5,2,1190
20260628,18,5,3,2,4,3390
20260628,18,6,1,2,5,1230
20260628,18,7,1,4,3,5260
20260628,18,8,1,3,5,1350
20260628,18,9,1,3,4,600
20260628,18,10,4,3,1,35260
20260628,18,11,1,6,5,5840
20260628,18,12,1,2,3,370
20260628,20,1,1,2,6,7980
20260628,20,2,2,5,3,4750
20260628,20,3,5,3,2,8600
20260628,20,4,3,1,2,9220
20260628,20,5,4,2,1,3230
20260628,20,6,3,1,4,1060
20260628,20,7,6,1,3,8450
20260628,20,8,2,1,5,2460
20260628,20,9,6,4,1,46210
20260628,20,10,1,3,2,660
20260628,20,11,3,4,1,2110
20260628,20,12,3,2,1,23020
20260628,21,1,1,2,3,800
20260628,21,2,4,1,3,1900
20260628,21,3,1,4,3,3170
20260628,21,4,1,3,5,3790
20260628,21,5,1,5,2,1130
20260628,21,6,1,3,2,900
20260628,21,7,1,2,5,860
20260628,21,8,3,4,5,5350
20260628,21,9,1,2,3,860
20260628,21,10,2,1,3,1600
20260628,21,11,1,5,2,1000
20260628,21,12,1,2,4,850
20260628,24,1,1,3,2,990
20260628,24,2,2,4,1,6460
20260628,24,3,3,1,2,1140
20260628,24,4,1,3,4,2800
20260628,24,5,1,2,3,1460
20260628,24,6,1,2,3,1230
20260628,24,7,1,4,2,460
20260628,24,8,1,3,6,500
20260628,24,9,1,2,3,1450
20260628,24,10,1,2,3,390
20260628,24,11,4,2,3,27470
20260628,24,12,1,3,4,1260
