date,jcd,r,r1,r2,r3,3rt,決まり手,天候,風速,波高,水温,気温,単勝_払戻,複勝1_払戻,3連単_払戻,3連複_払戻,2連単_払戻,2連複_払戻,着順1,ST1,着順5,ST5,着順3,ST3,着順4,ST4,着順2,ST2,着順6,ST6
20260831,23,1,1,5,3,1370,逃げ,晴,2,2,,,,,1370,690,450,450,01,0.07,02,0.18,03,0.12,04,0.15,05,0.09,06,0.18
20260831,23,2,4,1,5,29250,まくり,晴,3,3,,,,,29250,1910,4670,650,02,0.28,03,0.37,04,0.29,01,0.32,05,0.27,06,0.35
20260831,23,3,1,3,6,810,抜き,晴,3,3,,,,,810,470,260,220,01,0.11,06,0.39,02,0.18,04,0.25,05,0.17,03,0.36
20260831,23,4,1,5,3,1030,逃げ,晴,2,2,,,,,1030,380,410,260,01,0.07,02,0.15,03,0.17,04,0.07,05,0.23,F,F0.04
20260831,23,5,3,4,5,4250,まくり差し,晴,3,3,,,,,4250,1080,2010,1220,06,0.21,03,0.20,01,0.11,02,0.15,05,0.09,04,0.25
20260831,23,6,1,2,6,1100,逃げ,晴,2,2,,,,,1100,620,380,290,01,0.18,05,0.23,06,0.23,04,0.22,02,0.20,03,0.21
20260831,23,7,2,1,5,9910,逃げ,晴,3,3,,,,,9910,1810,2730,1220,02,0.21,03,0.13,05,0.13,06,0.26,01,0.20,04,0.13
20260831,23,8,4,2,3,2920,差し,晴,4,4,,,,,2920,570,460,210,04,0.14,05,0.06,03,0.11,01,0.12,02,0.18,06,0.14
20260831,23,9,3,2,4,17430,まくり,晴,5,5,,,,,17430,2210,5990,1750,06,0.12,04,0.21,01,0.20,03,0.16,02,0.16,05,0.11
20260831,23,10,1,2,4,1210,逃げ,晴,4,4,,,,,1210,700,340,350,01,0.19,06,0.15,04,0.17,03,0.19,02,0.21,05,0.12
20260831,23,11,1,2,3,490,逃げ,晴,3,3,,,,,490,230,280,220,01,0.15,04,0.29,03,0.08,05,0.19,02,0.06,06,0.27
20260831,23,12,1,2,5,1380,抜き,晴,5,5,,,,,1380,890,160,180,01,0.08,03,0.09,04,0.03,06,0.11,02,0.11,05,0.21
20260831,21,1,1,3,2,830,逃げ,晴,1,1,,,,,830,380,400,340,01,0.13,05,0.17,02,0.20,06,0.25,03,0.15,04,0.18
20260831,21,2,1,2,3,1490,逃げ,晴,0,1,,,,,1490,820,370,290,01,0.15,05,0.08,03,0.12,04,0.10,02,0.17,06,0.16
20260831,21,3,3,1,4,15470,まくり差し,晴,1,1,,,,,15470,1240,560,210,02,0.13,04,0.09,01,0.08,03,0.10,06,0.14,05,0.11
20260831,21,4,1,3,4,530,逃げ,晴,2,2,,,,,530,320,300,430,01,0.28,05,0.17,02,0.17,03,0.18,06,0.28,04,0.25
20260831,21,5,1,6,2,2140,逃げ,晴,3,3,,,,,2140,790,850,800,01,0.11,06,0.15,04,0.16,05,0.20,03,0.15,02,0.14
20260831,21,6,3,6,5,3650,まくり,晴,3,3,,,,,3650,680,2140,1210,06,0.34,03,0.20,01,0.17,05,0.27,04,0.25,02,0.19
20260831,21,7,1,3,5,1000,逃げ,晴,3,3,,,,,1000,450,380,230,01,0.15,03,0.15,02,0.15,05,0.22,04,0.13,06,0.20
20260831,21,8,1,2,3,2750,逃げ,晴,3,3,,,,,2750,540,980,290,01,0.09,06,0.18,03,0.16,05,0.18,02,0.12,04,0.16
20260831,21,9,5,1,2,3210,まくり差し,晴,4,4,,,,,3210,400,1120,270,02,0.14,01,0.14,04,0.15,06,0.17,03,0.11,05,0.27
20260831,21,10,4,1,3,2120,まくり差し,晴,4,4,,,,,2120,220,1110,520,02,0.30,05,0.23,03,0.24,01,0.18,04,0.41,06,0.17
20260831,21,11,5,6,1,4910,まくり,晴,3,3,,,,,4910,890,1810,1500,03,0.22,01,0.10,04,0.20,06,0.20,05,0.19,02,0.20
20260831,21,12,1,3,5,510,逃げ,晴,4,4,,,,,510,280,210,150,01,0.08,03,0.14,02,0.08,04,0.11,06,0.19,05,0.16
20260831,20,1,1,3,4,1480,逃げ,晴,3,3,,,,,1480,670,300,230,01,0.12,06,0.23,02,0.19,03,0.25,04,0.12,05,0.25
20260831,20,2,1,2,3,1800,逃げ,晴,3,3,,,,,1800,740,250,220,01,0.13,05,0.14,03,0.16,04,0.14,02,0.14,06,0.12
20260831,20,3,2,6,1,25330,差し,晴,4,4,,,,,25330,3030,5840,5070,03,0.05,06,0.11,04,0.09,05,0.12,01,0.09,02,0.16
20260831,20,4,3,1,4,2520,抜き,晴,4,4,,,,,2520,770,570,210,02,0.16,06,0.19,01,0.16,03,0.14,04,0.16,05,0.26
20260831,20,5,1,2,4,650,逃げ,晴,3,3,,,,,650,240,340,160,01,0.15,06,0.25,04,0.18,03,0.14,02,0.14,05,0.24
20260831,20,6,1,2,5,990,逃げ,晴,2,2,,,,,990,310,580,330,01,0.06,03,0.02,06,0.00,04,0.05,02,0.17,05,0.08
20260831,20,7,4,1,2,6860,差し,晴,2,2,,,,,6860,680,1740,1150,02,0.18,05,0.16,06,0.12,01,0.12,03,0.14,04,0.25
20260831,20,8,2,1,6,3810,差し,曇り,2,2,,,,,3810,630,900,160,02,0.21,03,0.26,06,0.25,05,0.18,01,0.17,03,0.20
20260831,20,9,1,5,2,5610,逃げ,曇り,2,2,,,,,5610,2010,1680,2220,01,0.26,02,0.28,04,0.32,05,0.29,03,0.37,06,0.29
20260831,20,10,1,5,2,2160,逃げ,曇り,2,2,,,,,2160,740,820,760,01,0.15,02,0.28,05,0.21,04,0.25,03,0.15,06,0.31
20260831,20,11,1,2,3,820,逃げ,曇り,1,1,,,,,820,410,340,300,01,0.24,04,0.21,03,0.23,06,0.21,02,0.26,05,0.21
20260831,20,12,1,3,4,790,逃げ,曇り,2,2,,,,,790,470,320,270,01,0.13,04,0.18,02,0.16,03,0.18,06,0.16,05,0.16
20260831,19,1,1,3,4,560,逃げ,晴,2,2,,,,,560,230,280,230,01,0.13,06,0.14,02,0.15,03,0.13,05,0.24,04,0.25
20260831,19,2,1,2,5,2940,逃げ,晴,2,2,,,,,2940,1170,530,280,01,0.07,03,0.05,06,0.06,05,0.01,02,0.09,04,0.03
20260831,19,3,1,4,2,3030,逃げ,晴,2,2,,,,,3030,470,1390,840,01,0.08,06,0.08,04,0.07,02,0.09,03,0.07,05,0.15
20260831,19,4,4,6,1,3100,まくり,晴,2,2,,,,,3100,800,990,640,03,0.13,05,0.08,06,0.14,01,0.05,04,0.11,02,0.10
20260831,19,5,1,4,2,730,逃げ,晴,2,2,,,,,730,270,310,210,01,0.09,05,0.19,04,0.18,02,0.16,03,0.16,06,0.21
20260831,19,6,4,5,2,4410,まくり,晴,3,3,,,,,4410,1080,1920,1850,04,0.11,02,0.09,05,0.16,01,0.08,03,0.17,06,0.11
20260831,19,7,1,2,3,1360,逃げ,晴,3,3,,,,,1360,730,320,240,01,0.13,05,0.19,03,0.22,06,0.20,02,0.13,04,0.24
20260831,19,8,6,2,4,142170,まくり,晴,2,2,,,,,142170,11620,18020,5740,04,0.09,05,0.08,06,0.06,03,0.06,02,0.14,01,0.05
20260831,19,9,1,5,3,1010,逃げ,晴,2,2,,,,,1010,490,320,170,01,0.15,02,0.14,03,0.16,06,0.19,04,0.16,05,0.18
20260831,19,10,1,2,4,1800,逃げ,晴,2,2,,,,,1800,850,310,290,01,0.06,05,0.09,04,0.08,03,0.08,02,0.08,06,0.09
20260831,19,11,1,5,4,3430,逃げ,晴,3,3,,,,,3430,1020,800,1160,01,0.12,02,0.13,06,0.23,03,0.13,04,0.18,05,0.14
20260831,19,12,1,2,4,550,逃げ,晴,2,2,,,,,550,270,250,240,01,0.08,05,0.11,04,0.08,03,0.11,02,0.12,06,0.09
20260831,18,1,4,5,2,4930,まくり,晴,2,2,,,,,4930,2830,1050,670,04,0.27,02,0.22,06,0.34,01,0.22,03,0.22,05,0.25
20260831,18,2,1,3,2,960,逃げ,晴,3,3,,,,,960,400,380,270,01,0.11,S0,0.19,02,0.12,04,0.18,03,0.13,05,0.19
20260831,18,3,1,3,4,610,逃げ,晴,3,3,,,,,610,390,170,140,01,0.17,04,0.13,02,0.12,03,0.07,06,0.16,05,0.16
20260831,18,4,1,2,3,940,逃げ,晴,3,3,,,,,940,390,340,150,01,0.06,05,0.04,03,0.10,04,0.04,02,0.12,06,0.05
20260831,18,5,5,2,1,7830,まくり差し,晴,3,3,,,,,7830,630,3070,970,03,0.16,01,0.09,05,0.12,04,0.18,02,0.11,S1,0.15
20260831,18,6,2,4,5,3730,まくり,晴,2,2,,,,,3730,1740,510,480,06,0.20,03,0.14,05,0.15,02,0.25,01,0.06,04,0.18
20260831,18,7,5,6,2,4510,まくり差し,晴,4,4,,,,,4510,710,2870,1030,04,0.16,01,0.13,05,0.22,06,0.21,03,0.19,02,0.08
20260831,18,8,5,4,1,11010,まくり差し,晴,3,3,,,,,11010,1330,2920,1680,03,0.19,01,0.13,06,0.24,02,0.13,05,0.17,04,0.22
20260831,18,9,1,4,2,3150,逃げ,晴,3,3,,,,,3150,1000,1180,960,01,0.08,04,0.08,05,0.11,02,0.09,03,0.11,06,0.10
20260831,18,10,3,1,5,5830,抜き,晴,3,3,,,,,5830,2130,820,360,02,0.14,03,0.11,01,0.15,05,0.14,06,0.14,04,0.15
20260831,18,11,3,2,5,4900,まくり,晴,3,3,,,,,4900,1460,2400,1130,04,0.15,03,0.23,01,0.14,06,0.23,02,0.14,05,0.31
20260831,18,12,1,2,3,1090,逃げ,晴,2,2,,,,,1090,490,390,350,01,0.11,06,0.14,03,0.09,04,0.09,02,0.09,05,0.18
20260831,16,1,1,3,5,2260,逃げ,晴,2,3,,,,,2260,1480,370,300,01,0.22,03,0.18,02,0.13,06,0.13,04,0.17,05,0.16
20260831,16,2,1,2,3,610,逃げ,晴,2,3,,,,,610,280,320,220,01,0.11,06,0.17,03,0.15,05,0.18,02,0.17,04,0.21
20260831,16,3,1,2,3,1620,逃げ,晴,3,3,,,,,1620,480,1270,820,01,0.21,05,0.15,03,0.21,04,0.16,02,0.19,06,0.21
20260831,16,4,5,3,1,9960,まくり差し,晴,4,3,,,,,9960,350,4840,700,03,0.18,01,0.16,02,0.23,04,0.16,05,0.15,06,0.13
20260831,16,5,1,5,2,3160,逃げ,晴,4,3,,,,,3160,1010,1050,1990,01,0.18,02,0.16,05,0.17,06,0.17,03,0.16,04,0.17
20260831,16,6,2,5,4,20680,まくり,晴,3,3,,,,,20680,770,9250,4150,04,0.14,02,0.11,05,0.07,03,0.10,01,0.11,06,0.14
20260831,16,7,3,5,1,9360,差し,晴,4,3,,,,,9360,470,3250,2550,03,0.14,02,0.18,01,0.14,06,0.13,04,0.25,05,0.20
20260831,16,8,1,5,3,1420,逃げ,晴,2,3,,,,,1420,490,550,370,01,0.16,02,0.07,03,0.07,04,0.06,06,0.15,05,0.02
20260831,16,9,1,3,2,3860,逃げ,晴,2,3,,,,,3860,1620,590,390,01,0.17,06,0.30,02,0.21,05,0.20,03,0.20,04,0.20
20260831,16,10,1,2,6,4770,逃げ,晴,2,3,,,,,4770,2740,450,410,01,0.18,06,0.17,05,0.19,04,0.17,02,0.18,03,0.21
20260831,16,11,4,3,5,14220,まくり,晴,2,3,,,,,14220,1900,5310,2070,04,0.26,03,0.15,02,0.25,01,0.22,05,0.22,06,0.21
20260831,16,12,1,3,2,570,逃げ,晴,3,3,,,,,570,240,270,250,01,0.10,04,0.16,02,0.04,06,0.18,03,0.07,05,0.15
20260831,11,1,2,4,3,43870,まくり,晴,2,2,,,,,43870,3920,11150,5280,04,0.24,06,0.20,03,0.19,02,0.21,01,0.15,05,0.21
20260831,11,2,1,6,2,17250,逃げ,晴,3,2,,,,,17250,2080,7830,6060,01,0.15,05,0.21,06,0.38,04,0.23,03,0.16,02,0.10
20260831,11,3,3,1,2,4870,まくり差し,晴,1,1,,,,,4870,520,960,170,02,0.03,04,0.06,01,0.01,05,0.07,03,0.04,06,0.04
20260831,11,4,4,3,5,37830,差し,晴,2,2,,,,,37830,5290,7530,2940,04,0.15,03,0.18,02,0.21,01,0.16,06,0.26,05,0.13
20260831,11,5,1,3,2,780,逃げ,晴,2,2,,,,,780,330,260,230,01,0.14,06,0.25,02,0.19,04,0.20,03,0.14,05,0.20
20260831,11,6,1,3,4,790,逃げ,晴,3,2,,,,,790,350,240,160,01,0.15,06,0.12,02,0.15,03,0.18,04,0.16,05,0.16
20260831,11,7,1,3,6,860,逃げ,晴,3,3,,,,,860,400,310,280,01,0.18,05,0.23,02,0.20,06,0.14,04,0.22,03,0.17
