date,jcd,r,r1,r2,r3,3rt,決まり手,天候,風速,波高,水温,気温,単勝_払戻,複勝1_払戻,3連単_払戻,3連複_払戻,2連単_払戻,2連複_払戻,着順1,ST1,着順3,ST3,着順5,ST5,着順4,ST4,着順2,ST2,着順6,ST6
20260825,22,1,1,3,5,1180,逃げ,晴,3,3,,,,,1180,640,420,280,01,0.13,02,0.12,03,0.17,04,0.14,05,0.16,06,0.21
20260825,22,2,1,3,2,3390,逃げ,晴,3,3,,,,,3390,830,1090,1240,01,0.18,02,0.21,06,0.24,04,0.24,03,0.22,05,0.22
20260825,22,3,2,3,4,2390,まくり,晴,4,4,,,,,2390,510,750,420,05,0.11,02,0.12,04,0.13,03,0.19,01,0.06,06,0.17
20260825,22,4,2,4,6,2880,差し,晴,3,3,,,,,2880,1560,410,410,04,0.08,06,0.09,05,0.05,02,0.09,01,0.08,03,0.05
20260825,22,5,5,1,3,7800,まくり差し,晴,3,3,,,,,7800,500,1690,390,02,0.22,03,0.17,01,0.15,06,0.17,05,0.17,04,0.16
20260825,22,6,2,1,4,4690,抜き,晴,3,3,,,,,4690,1300,1050,320,02,0.11,04,0.17,06,0.24,03,0.26,01,0.14,05,0.38
20260825,22,7,1,2,4,1980,逃げ,晴,3,3,,,,,1980,1040,720,670,01,0.19,04,0.19,06,0.18,03,0.22,02,0.21,05,0.20
20260825,22,8,1,4,5,1420,逃げ,晴,3,3,,,,,1420,220,460,420,01,0.29,05,0.31,03,0.25,02,0.27,04,0.29,06,0.33
20260825,22,9,1,3,2,1290,逃げ,晴,3,3,,,,,1290,260,750,390,01,0.21,02,0.20,04,0.24,06,0.26,03,0.25,05,0.27
20260825,22,10,1,3,5,1480,逃げ,晴,3,3,,,,,1480,920,230,200,01,0.11,02,0.26,03,0.12,04,0.18,05,0.14,06,0.18
20260825,22,11,1,6,4,3670,逃げ,晴,3,3,,,,,3670,1120,980,910,01,0.10,05,0.09,06,0.11,03,0.05,04,0.15,02,0.10
20260825,22,12,2,1,5,4040,差し,晴,3,3,,,,,4040,410,1040,190,02,0.16,04,0.19,03,0.14,05,0.16,01,0.20,06,0.15
20260825,21,1,3,4,5,8940,まくり,晴,1,1,,,,,8940,3790,3850,1600,05,0.17,01,0.11,03,0.20,02,0.18,04,0.19,06,0.43
20260825,21,2,4,2,5,5900,差し,晴,1,1,,,,,5900,2920,1850,900,05,0.13,06,0.13,03,0.25,01,0.12,02,0.17,04,0.26
20260825,21,3,1,3,4,1230,逃げ,晴,0,1,,,,,1230,720,310,250,01,0.11,02,0.15,05,0.21,03,0.24,06,0.12,04,0.17
20260825,21,4,1,2,3,1240,逃げ,晴,1,1,,,,,1240,770,210,290,01,0.13,03,0.13,05,0.15,04,0.15,02,0.14,06,0.15
20260825,21,5,1,6,5,1550,逃げ,晴,2,2,,,,,1550,580,480,360,01,0.16,06,0.14,03,0.14,05,0.28,04,0.21,02,0.13
20260825,21,6,1,3,4,3540,逃げ,晴,3,3,,,,,3540,1940,670,640,01,0.07,02,0.09,06,0.09,03,0.13,05,0.14,04,0.10
20260825,21,7,1,2,3,550,逃げ,晴,4,4,,,,,550,350,230,220,01,0.08,03,0.10,04,0.11,06,0.15,02,0.12,05,0.21
20260825,21,8,4,2,1,4270,抜き,晴,2,2,,,,,4270,260,1250,290,03,0.30,05,0.36,06,0.30,01,0.28,02,0.19,04,0.30
20260825,21,9,1,6,3,2400,逃げ,晴,4,4,,,,,2400,470,1030,720,01,0.18,03,0.16,06,0.16,05,0.12,04,0.23,02,0.11
20260825,21,10,1,6,4,11070,逃げ,晴,4,4,,,,,11070,1250,2210,2120,01,0.13,04,0.11,06,0.18,03,0.18,05,0.16,02,0.13
20260825,21,11,1,2,6,4620,逃げ,晴,3,3,,,,,4620,2920,280,230,01,0.19,05,0.24,06,0.30,04,0.29,02,0.21,03,0.36
20260825,21,12,3,4,6,26110,まくり,晴,3,3,,,,,26110,8690,5340,3320,06,0.14,01,0.18,05,0.15,02,0.17,04,0.20,03,0.14
