date,jcd,r,r1,r2,r3,3rt,決まり手,天候,風速,波高,水温,気温,単勝_払戻,複勝1_払戻,3連単_払戻,3連複_払戻,2連単_払戻,2連複_払戻,着順4,ST4,着順1,ST1,着順6,ST6,着順5,ST5,着順3,ST3,着順2,ST2
20260827,22,1,4,1,6,8500,まくり,曇り,3,3,,,,,8500,850,1430,640,01,0.09,02,0.14,03,0.09,04,0.03,05,0.15,06,0.11
20260827,22,2,1,4,2,1630,逃げ,晴,3,3,,,,,1630,410,380,670,02,0.19,01,0.17,05,0.24,06,0.25,04,0.18,03,0.24
20260827,22,3,3,1,2,1920,逃げ,晴,3,3,,,,,1920,520,470,210,06,0.15,02,0.07,04,0.14,05,0.14,01,0.07,03,0.10
20260827,22,4,1,3,2,2020,逃げ,晴,3,3,,,,,2020,490,600,290,05,0.15,01,0.15,04,0.11,06,0.15,02,0.16,03,0.14
20260827,22,5,1,3,4,3810,逃げ,晴,3,3,,,,,3810,1260,870,680,03,0.19,01,0.20,05,0.23,04,0.22,02,0.25,06,0.21
20260827,22,6,5,3,1,13230,まくり差し,晴,3,3,,,,,13230,750,4270,1830,06,0.18,03,0.07,05,0.13,01,0.11,02,0.09,04,0.12
20260827,22,7,1,4,2,2690,逃げ,晴,3,3,,,,,2690,560,1540,1300,02,0.19,01,0.26,06,0.17,05,0.20,04,0.22,03,0.25
20260827,22,8,1,3,2,3820,抜き,晴,3,3,,,,,3820,1140,1150,620,04,0.25,01,0.19,05,0.24,06,0.34,02,0.15,03,0.16
20260827,22,9,1,3,2,870,逃げ,晴,3,3,,,,,870,410,320,360,05,0.13,01,0.11,06,0.09,04,0.08,02,0.12,03,0.09
20260827,22,10,1,2,5,1730,逃げ,晴,3,3,,,,,1730,770,430,270,06,0.15,01,0.10,05,0.14,03,0.12,04,0.10,02,0.09
20260827,22,11,1,2,3,370,逃げ,晴,3,3,,,,,370,210,160,160,05,0.09,01,0.10,06,0.09,04,0.09,03,0.09,02,0.10
20260827,22,12,1,5,4,7810,逃げ,晴,3,3,,,,,7810,1380,1970,1670,03,0.17,01,0.11,06,0.16,02,0.13,05,0.16,04,0.18
20260827,18,1,1,2,4,2890,逃げ,晴,5,5,,,,,2890,1590,240,180,03,0.29,01,0.19,06,0.28,05,0.25,04,0.25,02,0.22
20260827,18,2,3,1,2,5940,まくり差し,晴,6,6,,,,,5940,820,790,250,05,0.14,02,0.22,04,0.16,06,0.11,01,0.19,03,0.21
20260827,18,3,2,1,6,3450,差し,晴,5,5,,,,,3450,260,1680,300,05,0.29,02,0.21,03,0.19,06,0.23,04,0.26,01,0.19
20260827,18,4,1,2,3,810,抜き,晴,6,6,,,,,810,270,220,200,04,0.17,01,0.10,06,0.25,05,0.18,03,0.09,02,0.08
20260827,18,5,1,6,4,7120,逃げ,晴,5,5,,,,,7120,960,2460,2020,03,0.18,01,0.12,02,0.24,04,0.21,05,0.16,06,0.15
20260827,18,6,6,3,2,146360,差し,晴,4,4,,,,,146360,14930,23380,4510,04,0.08,S0,0.18,01,0.08,05,0.08,02,0.09,03,0.11
20260827,18,7,1,4,5,780,逃げ,晴,4,4,,,,,780,300,340,140,02,0.22,01,0.19,05,0.39,03,0.25,06,0.23,04,0.23
20260827,18,8,2,6,3,4430,まくり,曇り,6,6,,,,,4430,840,1510,870,05,0.21,06,0.15,02,0.27,04,0.22,03,0.20,01,0.05
20260827,18,9,3,1,4,19740,抜き,晴,3,3,,,,,19740,730,5610,370,03,0.18,02,0.14,04,0.26,06,0.17,01,0.19,05,0.17
20260827,18,10,2,1,4,1700,差し,晴,1,1,,,,,1700,480,530,290,03,0.21,02,0.22,K0,K .,05,0.33,04,0.19,01,0.19
20260827,18,11,1,2,6,1230,逃げ,晴,6,6,,,,,1230,690,220,140,06,0.18,01,0.06,03,0.19,04,0.14,05,0.14,02,0.10
20260827,18,12,1,6,5,19440,逃げ,晴,5,5,,,,,19440,3160,4590,3090,05,0.26,01,0.04,02,0.16,03,0.12,06,0.15,04,0.12
20260827,17,1,1,5,4,3510,逃げ,晴,3,3,,,,,3510,450,1350,1110,03,0.18,01,0.10,05,0.16,02,0.17,06,0.22,04,0.15
20260827,17,2,5,3,2,13510,まくり差し,晴,4,4,,,,,13510,1880,3580,1820,05,0.15,04,0.15,06,0.18,01,0.11,02,0.12,03,0.10
