date,jcd,r,r1,r2,r3,3rt,決まり手,天候,風速,波高,水温,気温,単勝_払戻,複勝1_払戻,3連単_払戻,3連複_払戻,2連単_払戻,2連複_払戻,着順3,ST3,着順1,ST1,着順4,ST4,着順5,ST5,着順6,ST6,着順2,ST2
20260914,22,1,3,1,4,3400,まくり差し,曇り,2,2,,,,,3400,280,2510,160,01,0.11,02,0.17,03,0.10,04,0.07,05,0.04,06,0.23
20260914,22,2,2,1,4,2100,差し,曇り,2,2,,,,,2100,270,1330,500,05,0.19,02,0.16,03,0.11,04,0.13,06,0.16,01,0.12
20260914,22,3,3,1,6,1290,まくり差し,曇り,2,2,,,,,1290,510,250,160,01,0.03,02,0.06,04,0.04,06,0.08,03,0.06,05,0.16
20260914,22,4,4,3,2,1900,差し,雨,2,2,,,,,1900,140,820,250,02,0.10,04,0.12,01,0.07,06,0.21,05,0.13,03,0.12
20260914,22,5,6,5,3,45390,まくり,雨,2,2,,,,,45390,3110,4280,1820,03,0.23,05,0.11,06,0.12,02,0.10,01,0.11,04,0.14
20260914,22,6,1,3,2,1160,逃げ,雨,1,2,,,,,1160,240,1220,460,02,0.05,01,0.12,04,0.12,06,0.22,05,0.23,03,0.09
20260914,22,7,3,5,2,18510,まくり,雨,1,2,,,,,18510,4250,6650,1500,01,0.13,05,0.18,06,0.16,02,0.16,04,0.16,03,0.20
20260914,22,8,1,6,2,1440,逃げ,雨,1,2,,,,,1440,400,690,760,05,0.20,01,0.10,06,0.09,04,0.21,02,0.20,03,0.11
20260914,22,9,2,1,4,1530,差し,雨,2,2,,,,,1530,300,800,170,06,0.12,02,0.07,03,0.16,05,0.13,04,0.15,01,0.11
20260914,22,10,1,2,6,1970,逃げ,晴,2,2,,,,,1970,1070,420,290,06,0.22,01,0.20,04,0.32,05,0.34,03,0.33,02,0.21
20260914,22,11,1,4,6,1730,逃げ,曇り,2,2,,,,,1730,810,240,170,04,0.14,01,0.07,02,0.11,05,0.16,03,0.11,06,0.17
20260914,22,12,1,4,2,760,逃げ,晴,1,2,,,,,760,360,260,170,04,0.08,01,0.12,02,0.12,06,0.13,05,0.07,03,0.10
20260914,21,1,1,2,3,1480,逃げ,雨,0,1,,,,,1480,480,420,450,03,0.19,01,0.14,05,0.17,04,0.18,06,0.18,02,0.22
20260914,21,2,1,4,3,640,逃げ,曇り,2,2,,,,,640,270,290,190,03,0.10,01,0.07,02,0.07,05,0.10,06,0.12,04,0.11
20260914,21,3,5,1,3,1640,差し,曇り,2,2,,,,,1640,160,920,210,03,0.04,02,0.13,06,0.04,01,0.05,04,0.06,05,0.07
20260914,21,4,1,2,3,1220,逃げ,曇り,2,2,,,,,1220,530,480,370,03,0.04,01,0.02,06,0.06,05,0.07,04,0.04,02,0.05
20260914,21,5,4,3,1,51260,まくり,曇り,0,1,,,,,51260,570,12300,2820,02,0.22,03,0.16,01,0.10,05,0.22,06,0.32,04,0.21
20260914,21,6,2,4,3,4920,まくり,雨,1,1,,,,,4920,1220,750,450,03,0.28,05,0.22,02,0.18,04,0.08,06,0.23,01,0.17
20260914,21,7,1,5,2,1490,逃げ,曇り,0,1,,,,,1490,220,970,500,06,0.20,01,0.13,04,0.13,02,0.11,05,0.17,03,0.18
20260914,21,8,1,6,2,1990,逃げ,曇り,1,1,,,,,1990,530,840,330,04,0.24,01,0.24,05,0.29,06,0.25,02,0.16,03,0.14
20260914,21,9,4,3,1,24520,抜き,曇り,2,2,,,,,24520,750,8930,4500,02,0.27,03,0.16,01,0.19,04,0.17,06,0.17,05,0.23
