date,jcd,r,r1,r2,r3,3rt,決まり手,天候,風速,波高,水温,気温,単勝_払戻,複勝1_払戻,3連単_払戻,3連複_払戻,2連単_払戻,2連複_払戻,着順1,ST1,着順2,ST2,着順3,ST3,着順4,ST4,着順6,ST6,着順5,ST5
20260909,24,1,1,2,3,740,逃げ,晴,8,7,,,,,740,330,320,280,01,0.17,02,0.21,03,0.23,04,0.25,05,0.25,06,0.20
20260909,24,2,1,3,2,680,逃げ,晴,7,6,,,,,680,260,260,210,01,0.07,03,0.11,02,0.10,05,0.10,04,0.14,06,0.14
20260909,24,3,4,3,6,27970,抜き,晴,6,5,,,,,27970,5430,6480,4030,04,0.03,06,0.12,02,0.07,01,0.11,03,0.12,05,0.09
20260909,24,4,1,2,6,1410,逃げ,晴,7,6,,,,,1410,690,300,210,01,0.11,02,0.14,06,0.12,05,0.09,03,0.02,04,0.08
20260909,24,5,3,1,2,5650,抜き,晴,6,5,,,,,5650,340,1060,230,02,0.07,03,0.17,01,0.11,05,0.10,04,0.08,06,0.11
20260909,24,6,2,1,4,6100,差し,晴,6,5,,,,,6100,1280,1540,380,02,0.11,01,0.09,05,0.08,03,0.07,06,0.04,04,0.08
20260909,24,7,1,2,4,910,逃げ,晴,5,4,,,,,910,310,490,380,01,0.11,02,0.09,04,0.11,03,0.07,06,0.12,05,0.09
20260909,24,8,5,4,3,9080,まくり差し,晴,6,5,,,,,9080,1150,3960,2080,06,0.30,05,0.21,03,0.21,02,0.16,04,0.17,01,0.15
20260909,24,9,1,2,3,1290,逃げ,晴,6,5,,,,,1290,690,350,270,01,0.17,02,0.11,03,0.21,04,0.16,S1,0.22,S0,0.21
20260909,24,10,1,6,2,7140,逃げ,晴,7,6,,,,,7140,1140,2350,1660,01,0.11,03,0.07,05,0.11,06,0.18,02,0.11,04,0.18
20260909,24,11,1,2,3,680,逃げ,晴,6,5,,,,,680,280,280,170,01,0.09,02,0.07,03,0.05,04,0.09,06,0.23,05,0.10
20260909,24,12,1,5,3,2800,逃げ,晴,6,5,,,,,2800,910,810,540,01,0.09,06,0.12,03,0.06,04,0.06,05,0.15,02,0.16
20260909,21,1,1,4,2,1400,逃げ,曇り,7,7,,,,,1400,650,380,320,01,0.26,03,0.32,04,0.32,02,0.30,06,0.63,05,0.30
20260909,21,2,1,4,2,590,逃げ,曇り,5,5,,,,,590,260,240,130,01,0.17,03,0.31,04,0.35,02,0.33,06,0.32,05,0.32
20260909,21,3,1,5,2,2800,逃げ,曇り,6,6,,,,,2800,1150,480,210,01,0.13,03,0.27,06,0.19,05,0.31,04,0.33,02,0.18
20260909,21,4,1,2,5,3260,抜き,曇り,5,5,,,,,3260,2250,230,230,01,0.07,02,0.13,04,0.13,06,0.15,05,0.22,03,0.20
