date,jcd,r,r1,r2,r3,3rt,決まり手,天候,風速,波高,水温,気温,単勝_払戻,複勝1_払戻,3連単_払戻,3連複_払戻,2連単_払戻,2連複_払戻,着順1,ST1,着順2,ST2,着順3,ST3,着順5,ST5,着順6,ST6,着順4,ST4
20260801,23,1,1,2,3,650,逃げ,晴,3,3,,,,,650,340,230,180,01,0.17,02,0.20,03,0.28,04,0.19,05,0.17,06,0.27
20260801,23,2,1,5,6,8070,逃げ,晴,3,3,,,,,8070,2510,2540,1710,01,0.20,04,0.29,06,0.29,02,0.16,03,0.20,05,0.27
20260801,23,3,1,5,6,4510,逃げ,晴,4,4,,,,,4510,2560,690,500,01,0.24,04,0.26,06,0.32,02,0.28,03,0.25,05,0.25
20260801,23,4,2,3,4,2760,差し,晴,3,3,,,,,2760,1160,360,460,04,0.15,01,0.13,02,0.17,06,0.19,05,0.20,03,0.18
20260801,23,5,1,3,4,580,逃げ,晴,3,3,,,,,580,250,340,360,01,0.05,04,0.10,02,0.07,06,0.18,05,0.06,03,0.16
20260801,23,6,1,2,4,1880,逃げ,晴,4,4,,,,,1880,540,490,230,01,0.22,02,0.19,04,0.28,06,0.21,05,0.21,03,0.17
20260801,23,7,6,4,1,4430,逃げ,晴,4,4,,,,,4430,920,760,370,03,0.12,05,0.08,04,0.11,06,0.13,01,0.19,02,0.11
20260801,23,8,5,4,1,1480,まくり差し,晴,4,4,,,,,1480,190,610,120,03,0.26,06,0.29,05,0.31,01,0.07,04,0.18,02,0.21
20260801,23,9,1,2,3,960,逃げ,晴,3,3,,,,,960,320,310,380,01,0.03,02,0.11,03,0.09,05,0.06,04,0.09,06,0.07
20260801,23,10,1,3,5,4280,逃げ,晴,5,5,,,,,4280,3340,300,290,01,0.08,06,0.13,02,0.15,03,0.16,05,0.19,04,0.17
20260801,23,11,4,5,3,21670,まくり,晴,4,4,,,,,21670,3150,8030,3210,04,0.12,06,0.16,03,0.22,02,0.33,05,0.35,01,0.18
20260801,23,12,2,5,1,43320,逃げ,晴,3,3,,,,,43320,2210,30480,7030,03,0.19,01,0.20,S0,0.21,02,0.15,05,0.19,04,0.08
20260801,22,1,1,2,3,690,逃げ,晴,3,3,,,,,690,380,230,170,01,0.14,02,0.11,03,0.13,05,0.09,06,0.25,04,0.13
20260801,22,2,1,3,4,4290,逃げ,晴,3,3,,,,,4290,1490,940,420,01,0.23,04,0.18,02,0.17,05,0.18,06,0.20,03,0.23
20260801,22,3,3,2,4,2930,まくり差し,晴,3,3,,,,,2930,1480,720,640,05,0.29,02,0.20,01,0.15,04,0.19,06,0.22,03,0.21
20260801,22,4,3,2,1,5530,抜き,晴,3,3,,,,,5530,290,2870,610,03,0.07,02,0.05,01,0.12,04,0.17,05,0.19,S1,0.13
20260801,22,5,2,3,5,2330,まくり,晴,3,3,,,,,2330,1020,500,320,05,0.20,01,0.17,02,0.21,03,0.21,06,0.25,04,0.28
20260801,22,6,1,2,4,940,逃げ,晴,3,3,,,,,940,310,480,230,01,0.14,02,0.13,04,0.14,06,0.13,05,0.11,03,0.19
20260801,22,7,1,3,5,4930,逃げ,晴,2,2,,,,,4930,2170,610,420,01,0.09,06,0.10,02,0.15,03,0.18,04,0.22,05,0.17
20260801,22,8,1,5,6,13100,逃げ,晴,3,3,,,,,13100,7370,880,570,01,0.16,04,0.16,06,0.31,02,0.20,03,0.18,05,0.19
20260801,22,9,1,2,3,420,抜き,晴,3,3,,,,,420,220,170,190,01,0.11,02,0.17,03,0.21,04,0.13,06,0.13,05,0.18
20260801,22,10,3,4,1,8100,まくり,晴,3,3,,,,,8100,1020,2430,2150,03,0.26,04,0.28,01,0.18,06,0.21,05,0.21,02,0.20
20260801,22,11,3,1,4,2680,まくり,晴,3,3,,,,,2680,590,740,140,02,0.14,05,0.12,01,0.13,04,0.18,06,0.17,03,0.11
20260801,22,12,1,2,5,730,逃げ,晴,3,3,,,,,730,300,180,150,01,0.09,02,0.12,04,0.12,03,0.15,05,0.16,S1,0.14
20260801,20,1,3,1,6,20640,まくり差し,晴,2,2,,,,,20640,1650,4070,590,02,0.12,05,0.15,01,0.09,04,0.05,03,0.07,06,0.06
20260801,20,2,1,6,3,1370,逃げ,晴,2,2,,,,,1370,350,850,410,01,0.20,05,0.21,03,0.18,06,0.22,02,0.21,04,0.21
20260801,20,3,1,5,6,1640,逃げ,晴,3,3,,,,,1640,660,440,340,01,0.14,05,0.17,06,0.12,02,0.17,03,0.16,04,0.13
20260801,20,4,3,6,4,26910,まくり,晴,2,2,,,,,26910,4230,7360,2910,05,0.26,04,0.25,01,0.22,06,0.21,02,0.15,03,0.18
20260801,20,5,4,1,2,7760,差し,晴,3,3,,,,,7760,240,3490,650,02,0.27,03,0.26,06,0.24,05,0.23,04,0.21,01,0.21
20260801,20,6,1,6,2,2710,逃げ,晴,3,3,,,,,2710,880,420,840,01,0.18,03,0.24,06,0.25,05,0.29,02,0.18,04,0.31
20260801,20,7,5,1,2,1720,抜き,晴,3,3,,,,,1720,250,460,220,02,0.19,03,0.23,05,0.34,01,0.19,04,0.26,06,0.34
20260801,20,8,1,3,2,840,逃げ,晴,3,3,,,,,840,150,540,440,01,0.20,03,0.16,02,0.17,04,0.18,05,0.13,06,0.37
20260801,20,9,4,3,1,5980,まくり差し,晴,4,4,,,,,5980,190,2700,920,03,0.19,05,0.18,02,0.10,06,0.11,04,0.07,01,0.10
20260801,20,10,1,4,3,1100,逃げ,晴,4,4,,,,,1100,340,380,370,01,0.20,06,0.25,03,0.12,05,0.14,04,0.18,02,0.11
20260801,20,11,1,2,3,770,逃げ,晴,4,4,,,,,770,360,580,280,01,0.07,02,0.05,03,0.05,05,0.15,06,0.19,04,0.09
20260801,20,12,5,4,6,12730,まくり差し,晴,4,4,,,,,12730,3490,3940,1940,04,0.29,05,0.28,06,0.28,01,0.21,03,0.22,02,0.19
20260801,18,1,1,2,3,540,逃げ,晴,2,2,,,,,540,260,260,220,01,0.10,02,0.13,03,0.15,05,0.12,04,0.09,06,0.04
20260801,18,2,1,6,3,980,逃げ,晴,3,3,,,,,980,260,420,250,01,0.22,04,0.14,03,0.09,06,0.26,02,0.13,05,0.21
20260801,18,3,1,2,6,570,逃げ,晴,2,2,,,,,570,330,200,170,01,0.23,02,0.27,04,0.23,05,0.25,03,0.29,06,0.20
20260801,18,4,1,3,2,1090,逃げ,晴,2,2,,,,,1090,330,340,570,01,0.16,03,0.11,02,0.07,04,0.07,06,0.06,05,0.04
20260801,18,5,2,1,4,10260,差し,晴,4,4,,,,,10260,1260,1650,450,02,0.15,01,0.18,05,0.17,06,0.23,04,0.21,03,0.25
20260801,18,6,5,4,3,4610,差し,晴,1,1,,,,,4610,390,3060,1080,05,0.21,04,0.21,03,0.15,01,0.14,06,0.39,02,0.13
20260801,18,7,2,3,5,22620,まくり,晴,3,3,,,,,22620,6590,3200,2900,05,0.24,01,0.13,02,0.15,03,0.11,06,0.14,04,0.11
20260801,18,8,3,1,4,6990,まくり差し,晴,4,4,,,,,6990,820,1750,620,02,0.15,05,0.16,01,0.14,04,0.09,06,0.07,03,0.12
20260801,18,9,1,3,2,1100,逃げ,晴,3,3,,,,,1100,460,300,360,01,0.10,03,0.07,02,0.06,06,0.11,04,0.06,05,0.08
20260801,18,10,3,1,2,4060,まくり差し,晴,4,4,,,,,4060,250,920,250,02,0.05,03,0.06,01,0.03,05,0.03,06,0.13,04,0.04
20260801,18,11,2,1,4,4470,差し,晴,4,4,,,,,4470,420,1370,270,02,0.17,01,0.13,04,0.09,S1,0.17,05,0.22,03,0.10
20260801,18,12,1,2,5,730,逃げ,晴,4,4,,,,,730,440,240,210,01,0.09,02,0.09,04,0.13,03,0.23,06,0.23,05,0.21
20260801,16,1,1,6,4,2660,逃げ,晴,1,3,,,,,2660,850,1220,910,01,0.11,04,0.23,05,0.18,06,0.12,02,0.14,03,0.11
20260801,16,2,1,4,3,950,逃げ,晴,2,3,,,,,950,250,480,350,01,0.19,04,0.21,03,0.18,05,0.25,06,0.32,02,0.18
20260801,16,3,5,4,1,1220,まくり差し,晴,3,3,,,,,1220,130,790,340,03,0.22,04,0.23,05,0.19,01,0.21,06,0.29,02,0.17
20260801,16,4,1,3,6,1020,逃げ,晴,4,5,,,,,1020,370,450,240,01,0.15,06,0.16,02,0.13,04,0.14,03,0.16,05,0.12
20260801,16,5,1,3,6,4420,抜き,晴,1,3,,,,,4420,2030,2020,780,01,0.18,05,0.14,02,0.11,06,0.14,03,0.16,04,0.07
20260801,16,6,1,2,5,1840,逃げ,晴,2,3,,,,,1840,720,700,510,01,0.15,02,0.24,04,0.25,03,0.09,05,0.09,06,0.13
20260801,16,7,1,4,6,1060,逃げ,晴,1,3,,,,,1060,480,320,300,01,0.05,05,0.09,06,0.10,04,0.22,03,0.08,02,0.24
