date,jcd,r,r1,r2,r3,3rt
20260719,18,1,1,3,2,730
20260719,18,2,4,1,2,33810
20260719,18,3,1,3,4,1290
20260719,18,4,1,2,3,750
20260719,18,5,1,6,4,940
20260719,18,6,1,4,5,6400
20260719,18,7,3,1,4,2670
20260719,18,8,2,1,6,2750
20260719,18,9,1,2,4,920
20260719,18,10,3,5,1,35560
20260719,18,11,1,4,3,2380
20260719,18,12,1,2,5,970
20260719,19,1,1,6,3,12280
20260719,19,2,1,3,2,1290
20260719,19,3,1,6,2,16240
20260719,19,4,3,5,4,1980
20260719,19,5,3,5,6,36750
20260719,19,6,2,5,6,1410
20260719,19,7,3,1,4,2590
20260719,19,8,1,3,2,880
20260719,19,9,1,3,6,2430
20260719,19,10,1,2,6,5320
20260719,19,11,1,4,3,3010
20260719,19,12,2,1,5,4280
20260719,20,1,3,4,1,2020
20260719,20,2,4,5,1,6830
20260719,20,3,1,4,3,4670
20260719,20,4,1,6,3,1510
20260719,20,5,1,2,4,490
20260719,20,6,5,4,3,37690
20260719,20,7,1,2,3,1180
20260719,20,8,2,1,3,520
20260719,20,9,1,3,2,680
20260719,20,10,3,1,4,7660
20260719,20,11,1,4,2,880
20260719,20,12,1,3,2,680
20260719,21,1,1,2,3,1000
20260719,21,2,5,1,3,4840
20260719,21,3,5,6,3,29110
20260719,21,4,1,2,4,1510
20260719,21,5,1,3,6,980
20260719,21,6,1,2,4,12550
20260719,21,7,3,4,6,5940
20260719,21,8,3,4,2,22520
20260719,21,9,3,1,6,2010
20260719,21,10,3,2,6,3880
20260719,21,11,5,1,4,8890
20260719,21,12,2,3,6,46740
20260719,22,1,1,2,3,1510
20260719,22,2,2,1,4,3030
20260719,22,3,1,3,2,990
20260719,22,4,1,5,4,10940
20260719,22,5,3,1,2,3630
20260719,22,6,2,3,1,7820
20260719,22,7,2,4,3,6660
20260719,22,8,1,2,3,1390
20260719,22,9,1,2,6,5970
20260719,22,10,1,2,3,710
20260719,22,11,1,4,6,2160
20260719,22,12,1,2,3,570
