date,jcd,r,r1,r2,r3,3rt
20260709,01,1,1,4,3,1540
20260709,01,2,1,3,2,1720
20260709,01,3,1,2,3,3390
20260709,01,4,1,6,2,3040
20260709,01,5,3,5,6,5640
20260709,01,6,1,3,4,1900
20260709,01,7,1,3,2,500
20260709,01,8,1,4,5,1970
20260709,01,9,1,5,4,1540
20260709,01,10,5,6,4,6830
20260709,01,11,1,3,4,1730
20260709,01,12,1,3,2,1090
20260709,02,1,3,5,4,5050
20260709,02,2,2,6,3,3750
20260709,02,3,3,1,4,3250
20260709,02,4,1,4,5,6750
20260709,02,5,1,3,4,8460
20260709,02,6,4,6,5,5860
20260709,02,7,1,5,6,920
20260709,02,8,1,2,3,7360
20260709,02,9,3,1,6,2150
20260709,02,10,3,4,1,13170
20260709,02,11,1,5,3,9180
20260709,02,12,6,1,2,11680
20260709,05,1,2,6,4,4600
20260709,05,2,1,5,3,3970
20260709,05,3,6,4,3,23220
20260709,05,4,5,3,6,25340
20260709,05,5,3,2,4,7790
20260709,05,6,3,4,5,3090
20260709,05,7,6,2,4,13440
20260709,05,8,1,2,4,820
20260709,05,9,1,3,4,1880
20260709,05,10,1,4,2,570
20260709,05,11,5,1,2,11730
20260709,05,12,1,3,2,1000
20260709,08,1,1,3,4,480
20260709,08,2,4,1,2,6610
20260709,08,3,3,4,2,1920
20260709,08,4,1,3,4,2010
20260709,08,5,1,6,2,2560
20260709,08,6,1,5,3,1960
20260709,08,7,2,1,4,1430
20260709,08,8,4,2,3,2940
20260709,08,9,1,2,3,1000
20260709,08,10,1,2,5,710
20260709,08,11,1,3,4,550
20260709,08,12,1,3,2,720
20260709,10,1,1,2,4,1520
20260709,10,2,1,2,4,1690
20260709,10,3,1,4,2,740
20260709,10,4,1,2,6,1710
20260709,10,5,5,1,4,2090
20260709,10,6,1,2,6,1090
20260709,10,7,1,5,6,2240
20260709,10,8,1,6,2,5960
20260709,10,9,3,2,6,7420
20260709,10,10,3,1,4,1080
20260709,10,11,1,2,3,1040
20260709,10,12,1,3,5,890
20260709,11,1,5,1,4,9980
20260709,11,2,3,5,2,6840
20260709,11,3,1,3,2,3700
20260709,11,4,3,5,1,4810
20260709,11,5,1,2,4,1810
20260709,11,6,1,5,3,2030
20260709,11,7,2,5,1,6890
20260709,11,8,3,1,2,3120
20260709,11,9,2,1,3,1900
20260709,11,10,1,4,6,1700
20260709,11,11,3,2,4,46910
20260709,11,12,1,4,6,1910
20260709,14,1,5,1,4,13670
20260709,14,2,2,5,4,8840
20260709,14,3,4,1,2,3530
20260709,14,4,2,1,5,1170
20260709,14,5,6,2,4,7490
20260709,14,6,4,3,5,26970
20260709,14,7,4,5,2,2320
20260709,14,8,3,2,1,3850
20260709,14,9,4,1,5,10510
20260709,14,10,6,3,2,36120
20260709,14,11,1,3,2,1050
20260709,14,12,1,3,4,1330
20260709,15,1,4,2,5,10350
20260709,15,2,1,3,2,6460
20260709,15,3,1,2,4,1640
20260709,15,4,4,3,5,1870
20260709,15,5,1,5,3,2100
20260709,15,6,5,6,1,2640
20260709,15,7,3,1,4,2420
20260709,15,8,1,5,2,1490
20260709,15,9,3,1,5,5780
20260709,15,10,1,4,2,1100
20260709,15,11,3,5,2,64920
20260709,15,12,2,1,3,2560
20260709,16,1,1,6,5,10310
20260709,16,2,1,4,2,470
20260709,16,3,5,3,1,4360
20260709,16,4,1,2,5,4650
20260709,16,5,4,3,5,2640
20260709,16,6,1,2,3,550
20260709,16,7,2,1,4,4620
20260709,16,8,5,1,6,2120
20260709,16,9,1,4,6,1060
20260709,16,10,5,3,6,5470
20260709,16,11,1,5,4,11310
20260709,16,12,1,2,4,1380
20260709,18,1,1,2,6,1380
20260709,18,2,1,2,4,1070
20260709,18,3,3,5,1,20190
20260709,18,4,1,3,2,1840
20260709,18,5,1,2,3,500
20260709,18,6,6,4,2,35460
20260709,18,7,1,4,2,970
20260709,18,8,1,4,5,4710
20260709,18,9,3,2,1,11200
20260709,18,10,1,6,2,8900
20260709,18,11,1,2,4,2970
20260709,18,12,3,1,2,5950
20260709,20,1,2,1,3,4100
20260709,20,2,2,3,5,9080
20260709,20,3,2,3,1,2670
20260709,20,4,1,2,6,3550
20260709,20,5,1,2,3,700
20260709,20,6,4,1,6,3020
20260709,20,7,4,1,5,4360
20260709,20,8,1,3,2,720
20260709,20,9,6,3,1,5680
20260709,20,10,1,3,5,660
20260709,20,11,1,4,5,1120
20260709,20,12,1,3,5,1590
20260709,24,1,1,3,4,1080
20260709,24,2,1,2,3,700
20260709,24,3,2,1,3,9060
20260709,24,4,1,2,5,460
20260709,24,5,1,5,6,4410
20260709,24,6,1,3,2,1380
20260709,24,7,1,2,4,490
20260709,24,8,1,3,5,680
20260709,24,9,1,3,4,1950
20260709,24,10,1,2,4,710
20260709,24,11,3,4,2,3810
20260709,24,12,1,3,4,1820
