date,jcd,r,r1,r2,r3,3rt,決まり手,天候,風速,波高,水温,気温,単勝_払戻,複勝1_払戻,3連単_払戻,3連複_払戻,2連単_払戻,2連複_払戻,着順2,ST2,着順3,ST3,着順1,ST1,着順4,ST4,着順5,ST5,着順6,ST6
20260811,23,1,2,3,1,35420,抜き,晴,7,7,,,,,35420,330,14600,6410,01,0.19,02,0.15,03,0.15,04,0.26,05,0.26,06,0.17
20260811,23,2,1,4,3,2600,逃げ,晴,7,7,,,,,2600,280,1300,730,04,0.11,03,0.14,01,0.09,02,0.14,05,0.29,06,0.28
20260811,23,3,1,4,5,1670,逃げ,晴,7,7,,,,,1670,700,840,730,S0,0.19,04,0.14,01,0.10,02,0.05,03,0.13,05,0.08
20260811,23,4,4,1,2,2900,まくり,晴,7,7,,,,,2900,230,2120,960,03,0.20,05,0.23,02,0.21,01,0.19,04,0.20,06,0.26
20260811,23,5,4,1,6,810,差し,晴,7,7,,,,,810,390,260,150,F,F0.01,05,0.05,02,0.09,01,0.05,04,0.06,03,0.08
20260811,23,6,4,3,1,1290,差し,晴,8,8,,,,,1290,260,530,360,05,0.23,02,0.19,03,0.24,01,0.21,06,0.26,04,0.28
20260811,23,7,2,6,1,4510,差し,晴,8,8,,,,,4510,700,1440,1040,01,0.19,05,0.19,03,0.12,04,0.19,06,0.27,02,0.24
20260811,23,8,3,1,4,12530,まくり,晴,9,10,,,,,12530,2170,4450,980,05,0.21,01,0.14,02,0.09,03,0.35,06,0.26,04,0.26
20260811,23,9,2,3,1,3380,差し,晴,9,10,,,,,3380,940,880,760,01,0.16,02,0.16,03,0.16,04,0.16,05,0.11,06,0.18
20260811,23,10,3,4,5,1380,まくり,晴,9,10,,,,,1380,320,790,790,05,0.16,01,0.11,06,0.16,02,0.18,03,0.16,04,0.17
20260811,23,11,2,1,5,8740,差し,晴,9,10,,,,,8740,490,1660,100,01,0.06,04,0.08,02,0.04,06,0.07,03,0.09,05,0.14
20260811,23,12,6,5,1,111070,まくり差し,晴,9,10,,,,,111070,2140,28770,3810,04,0.22,05,0.24,03,0.25,06,0.19,02,0.08,01,0.11
