date,jcd,r,r1,r2,r3,3rt
20260623,02,1,2,1,5,1810
20260623,02,2,1,2,4,3210
20260623,02,3,2,4,1,2460
20260623,02,4,1,4,2,850
20260623,02,5,4,2,3,7420
20260623,02,6,2,4,5,7260
20260623,02,7,1,6,4,1060
20260623,02,8,3,1,5,1180
20260623,02,9,1,5,6,820
20260623,02,10,3,4,6,9740
20260623,02,11,5,1,3,11960
20260623,02,12,1,4,5,2130
20260623,06,1,4,3,6,4890
20260623,06,2,4,3,5,2080
20260623,06,3,2,4,5,2030
20260623,06,4,1,2,3,460
20260623,06,5,1,5,2,1500
20260623,06,6,1,2,5,2560
20260623,06,7,3,4,2,2520
20260623,06,8,4,2,5,2410
20260623,06,9,1,4,6,8760
20260623,06,10,5,2,1,4190
20260623,06,11,1,5,4,6070
20260623,06,12,1,2,6,4570
20260623,07,1,1,3,2,2310
20260623,07,2,2,3,1,4050
20260623,07,3,4,2,6,2610
20260623,07,4,1,3,2,1870
20260623,07,5,2,3,1,6780
20260623,07,6,4,2,1,7360
20260623,07,7,1,5,3,1190
20260623,07,8,2,3,4,1510
20260623,07,9,1,4,2,840
20260623,07,10,1,5,4,2920
20260623,07,11,1,2,3,710
20260623,07,12,1,5,2,2710
20260623,08,1,1,2,4,800
20260623,08,2,5,1,2,2800
20260623,08,3,1,4,5,1190
20260623,08,4,2,1,6,1640
20260623,08,5,4,3,6,10200
20260623,08,6,1,4,2,2220
20260623,08,7,1,5,3,3300
20260623,08,8,2,6,1,2540
20260623,08,9,1,6,4,5210
20260623,08,10,5,4,3,25110
20260623,08,11,3,1,2,1790
20260623,08,12,1,2,4,3920
20260623,10,1,1,2,5,520
20260623,10,2,2,1,3,1950
20260623,10,3,1,2,3,850
20260623,10,4,4,5,2,8710
20260623,10,5,1,2,4,2760
20260623,10,6,1,6,4,12870
20260623,10,7,3,6,2,6930
20260623,10,8,1,3,5,930
20260623,10,9,1,2,4,1070
20260623,10,10,1,3,5,2320
20260623,10,11,1,6,5,13580
20260623,10,12,1,2,3,670
20260623,11,1,1,2,3,810
20260623,11,2,1,2,4,820
20260623,11,3,1,3,4,2920
20260623,11,4,3,5,2,3150
20260623,11,5,3,1,2,6390
20260623,11,6,3,5,1,30240
20260623,11,7,4,1,6,2890
20260623,11,8,1,2,4,870
20260623,11,9,1,3,6,8050
20260623,11,10,1,5,2,2880
20260623,11,11,4,1,5,11910
20260623,11,12,4,2,1,29710
20260623,14,1,1,5,2,2990
20260623,14,2,1,2,5,1420
20260623,14,3,1,3,2,2980
20260623,14,4,1,4,6,2850
20260623,14,5,1,3,5,1980
20260623,14,6,3,4,2,27110
20260623,14,7,1,5,3,3450
20260623,14,8,3,2,4,9380
20260623,14,9,2,1,3,1610
20260623,14,10,1,2,6,1350
20260623,14,11,2,1,4,5730
20260623,14,12,1,2,3,720
20260623,15,1,1,4,6,9940
20260623,15,2,3,2,5,7490
20260623,15,3,3,4,2,2550
20260623,15,4,3,2,4,1960
20260623,15,5,2,3,1,3770
20260623,15,6,1,2,6,13320
20260623,15,7,4,6,2,3030
20260623,15,8,4,1,3,2300
20260623,15,9,1,2,4,7380
20260623,15,10,3,1,6,4090
20260623,15,11,1,3,2,3660
20260623,15,12,1,2,4,2010
20260623,16,1,1,4,2,1630
20260623,16,2,3,6,1,22900
20260623,16,3,3,1,2,5230
20260623,16,4,3,1,6,6890
20260623,16,5,3,2,1,7230
20260623,16,6,3,1,4,6990
20260623,16,7,1,2,4,1590
20260623,16,8,1,3,4,510
20260623,16,9,2,1,5,4070
20260623,16,10,3,2,1,8960
20260623,16,11,3,1,2,1950
20260623,16,12,2,1,3,6130
20260623,19,1,1,3,2,420
20260623,19,2,4,5,3,8890
20260623,19,3,1,5,4,1610
20260623,19,4,1,2,4,1240
20260623,19,5,2,1,4,1040
20260623,19,6,1,2,3,10690
20260623,19,7,2,1,4,1240
20260623,19,8,1,2,3,1100
20260623,19,9,1,3,5,1360
20260623,19,10,1,2,3,530
20260623,19,11,1,5,2,1970
20260623,19,12,1,3,4,1000
20260623,22,1,3,5,1,53400
20260623,22,2,4,3,1,6080
20260623,22,3,3,4,2,1270
20260623,22,4,1,6,3,7570
20260623,22,5,2,3,1,3440
20260623,22,6,6,2,3,1430
20260623,22,7,2,6,4,1770
20260623,22,8,1,2,6,630
20260623,22,9,5,2,3,6120
20260623,22,10,1,3,2,910
20260623,22,11,1,5,3,2710
20260623,22,12,3,4,1,18870
20260623,23,1,1,2,3,2080
20260623,23,2,1,2,3,470
20260623,23,3,1,4,5,870
20260623,23,4,2,1,6,2970
20260623,23,5,1,2,3,1040
20260623,23,6,3,1,2,4780
20260623,23,7,2,3,5,5000
20260623,23,8,1,4,2,1270
20260623,23,9,3,6,1,6170
20260623,23,10,1,3,2,790
20260623,23,11,2,4,3,3000
20260623,23,12,1,2,3,1050
