date,jcd,r,r1,r2,r3,3rt
20260705,01,1,4,1,6,1870
20260705,01,2,2,6,4,2930
20260705,01,3,3,4,1,4300
20260705,01,4,1,3,2,4680
20260705,01,5,6,1,2,2460
20260705,01,6,1,2,5,1160
20260705,01,7,1,2,5,8130
20260705,01,8,1,5,2,750
20260705,01,9,3,1,5,6540
20260705,01,10,1,2,3,880
20260705,01,11,1,2,3,450
20260705,01,12,1,2,3,790
20260705,04,1,1,3,4,1030
20260705,04,2,1,2,3,1110
20260705,04,3,2,1,4,1880
20260705,04,4,1,5,2,2450
20260705,04,5,1,5,2,10510
20260705,04,6,1,2,3,320
20260705,04,7,3,4,2,19550
20260705,04,8,4,2,6,15120
20260705,04,9,1,4,2,1210
20260705,04,10,1,3,2,690
20260705,04,11,1,6,5,4730
20260705,04,12,1,2,6,2200
20260705,05,1,4,1,5,18490
20260705,05,2,2,6,3,8400
20260705,05,3,3,5,1,1340
20260705,05,4,3,1,5,2990
20260705,05,5,1,2,5,1400
20260705,05,6,4,3,5,960
20260705,05,7,1,2,4,2840
20260705,05,8,5,1,4,7370
20260705,05,9,3,1,5,2590
20260705,05,10,4,2,1,5310
20260705,05,11,5,2,1,22190
20260705,05,12,1,3,5,1810
20260705,06,1,5,1,2,14800
20260705,06,2,3,6,5,2120
20260705,06,3,1,5,4,5030
20260705,06,4,1,3,6,4440
20260705,06,5,1,3,5,3520
20260705,06,6,1,3,6,900
20260705,06,7,1,4,6,1460
20260705,06,8,3,2,1,23980
20260705,06,9,1,2,5,1580
20260705,06,10,1,3,4,830
20260705,06,11,1,3,2,1160
20260705,06,12,1,2,5,710
20260705,07,1,1,3,2,4560
20260705,07,2,1,3,2,1520
20260705,07,3,1,3,5,730
20260705,07,4,4,3,5,23800
20260705,07,5,1,3,4,360
20260705,07,6,3,1,6,20070
20260705,07,7,3,1,5,3280
20260705,07,8,1,2,3,1910
20260705,07,9,1,4,2,3210
20260705,07,10,2,4,1,9830
20260705,07,11,2,6,4,97720
20260705,07,12,1,4,2,850
20260705,09,1,1,3,2,820
20260705,09,2,4,2,1,8580
20260705,09,3,3,5,2,12760
20260705,09,4,4,6,1,41290
20260705,09,5,1,4,2,3440
20260705,09,6,2,6,4,5350
20260705,09,7,5,1,3,1340
20260705,09,8,2,1,3,1590
20260705,09,9,3,2,6,12340
20260705,09,10,5,4,2,30300
20260705,09,11,2,1,3,1460
20260705,09,12,1,6,5,6090
20260705,12,1,3,1,6,3850
20260705,12,2,2,1,4,890
20260705,12,3,1,3,4,2670
20260705,12,4,2,1,4,2860
20260705,12,5,1,2,4,830
20260705,12,6,4,5,2,3200
20260705,12,7,1,2,3,3510
20260705,12,8,2,1,3,680
20260705,12,9,1,3,2,1330
20260705,12,10,1,3,4,900
20260705,12,11,2,1,4,3460
20260705,12,12,1,6,4,2500
20260705,13,1,1,4,2,5480
20260705,13,2,3,1,4,1320
20260705,13,3,1,2,3,1420
20260705,13,4,3,5,2,2180
20260705,13,5,2,1,3,3260
20260705,13,6,1,6,5,26160
20260705,13,7,3,4,5,6500
20260705,13,8,1,6,2,1980
20260705,13,9,1,3,6,2470
20260705,13,10,1,3,2,600
20260705,13,11,3,4,2,41600
20260705,13,12,1,4,2,730
20260705,16,1,1,5,4,1780
20260705,16,2,1,2,6,2370
20260705,16,3,1,4,5,1130
20260705,16,4,1,3,4,1990
20260705,16,5,1,3,4,990
20260705,16,6,4,1,2,4100
20260705,16,7,1,2,4,830
20260705,16,8,1,5,2,5020
20260705,16,9,3,4,1,15310
20260705,16,10,4,6,1,11550
20260705,16,11,1,3,6,2170
20260705,16,12,1,5,2,2110
20260705,18,1,1,4,5,1040
20260705,18,2,5,1,4,34040
20260705,18,3,1,4,6,630
20260705,18,4,2,6,1,8820
20260705,18,5,1,3,4,1000
20260705,18,6,1,2,6,5070
20260705,18,7,1,4,2,1510
20260705,18,8,3,2,5,1910
20260705,18,9,1,2,3,1010
20260705,18,10,1,3,4,5290
20260705,18,11,1,3,6,2300
20260705,18,12,1,3,2,610
20260705,21,1,1,3,4,580
20260705,21,2,2,4,5,32520
20260705,21,3,3,1,5,800
20260705,21,4,1,5,3,1420
20260705,21,5,1,2,3,1310
20260705,21,6,1,2,5,710
20260705,21,7,1,4,3,1050
20260705,21,8,6,3,4,3210
20260705,21,9,2,1,4,2740
20260705,21,10,4,1,5,11130
20260705,21,11,3,1,4,5800
20260705,21,12,1,2,6,900
20260705,22,1,1,6,3,52960
20260705,22,2,1,4,3,990
20260705,22,3,2,3,6,35720
20260705,22,4,1,4,3,580
20260705,22,5,1,2,3,550
20260705,22,6,1,3,2,910
20260705,22,7,1,2,3,2000
20260705,22,8,1,2,3,1090
20260705,22,9,1,5,2,1450
20260705,22,10,1,2,4,1170
20260705,22,11,1,3,2,660
20260705,22,12,1,6,3,7640
20260705,23,1,1,2,3,690
20260705,23,2,1,2,5,900
20260705,23,3,1,4,5,8640
20260705,23,4,1,3,6,980
20260705,23,5,5,4,6,38150
20260705,23,6,3,4,1,9480
20260705,23,7,1,2,6,2750
20260705,23,8,1,3,6,1230
20260705,23,9,1,4,2,3320
20260705,23,10,1,3,5,2870
20260705,23,11,1,5,4,12130
20260705,23,12,1,5,4,2960
20260705,24,1,4,1,6,28260
20260705,24,2,1,3,6,1550
20260705,24,3,1,3,6,1590
20260705,24,4,4,5,6,17750
20260705,24,5,3,4,2,1020
20260705,24,6,1,2,6,12160
20260705,24,7,3,1,4,3100
20260705,24,8,1,2,5,3050
20260705,24,9,1,6,2,420
20260705,24,10,1,4,2,870
20260705,24,11,1,2,5,830
20260705,24,12,1,3,2,1450
