date,jcd,r,r1,r2,r3,3rt
20260626,01,1,1,4,6,5000
20260626,01,2,5,2,6,17790
20260626,01,3,1,5,6,4450
20260626,01,4,3,5,4,10810
20260626,01,5,3,4,6,1050
20260626,01,6,1,3,2,710
20260626,01,7,1,5,3,1750
20260626,01,8,1,3,5,1230
20260626,01,9,1,2,5,4410
20260626,01,10,1,2,3,980
20260626,01,11,2,1,4,3480
20260626,01,12,3,1,6,11840
20260626,03,1,1,5,2,2750
20260626,03,2,1,3,6,7220
20260626,03,3,3,1,5,7730
20260626,03,4,1,2,4,1540
20260626,03,5,3,5,4,9880
20260626,03,6,2,3,6,8600
20260626,03,7,6,4,5,72660
20260626,03,8,3,1,2,3700
20260626,03,9,1,2,4,1400
20260626,03,10,1,5,4,2400
20260626,03,11,2,1,6,11130
20260626,03,12,1,2,5,1780
20260626,04,1,5,1,4,3810
20260626,04,2,3,2,1,13140
20260626,04,3,2,3,4,2490
20260626,04,4,1,2,5,1340
20260626,04,5,1,2,4,2560
20260626,04,6,1,2,3,870
20260626,04,7,5,2,4,13550
20260626,04,8,4,5,6,2680
20260626,04,9,4,3,1,16800
20260626,04,10,1,4,5,2920
20260626,04,11,1,5,2,4640
20260626,04,12,1,3,4,580
20260626,07,1,5,2,1,7710
20260626,07,2,5,2,6,5520
20260626,07,3,2,4,6,6030
20260626,07,4,2,3,1,4020
20260626,07,5,4,5,6,1720
20260626,07,6,1,4,5,3220
20260626,07,7,3,1,5,970
20260626,07,8,1,3,2,400
20260626,07,9,4,3,5,8860
20260626,07,10,5,2,4,15930
20260626,07,11,5,1,4,10400
20260626,07,12,1,3,2,890
20260626,09,1,5,1,3,6300
20260626,09,2,6,1,4,17030
20260626,09,3,1,5,2,610
20260626,09,4,2,4,6,4430
20260626,09,5,2,3,1,5880
20260626,09,6,1,6,5,5390
20260626,09,7,5,1,2,3530
20260626,09,8,6,4,2,3450
20260626,09,9,1,2,5,3240
20260626,09,10,4,3,5,8210
20260626,09,11,2,3,1,8550
20260626,09,12,1,2,3,490
20260626,12,1,2,1,5,930
20260626,12,2,2,3,4,2040
20260626,12,3,4,2,1,4640
20260626,12,4,2,1,3,1560
20260626,12,5,5,4,6,36230
20260626,12,6,1,4,2,1090
20260626,12,7,3,1,2,3380
20260626,12,8,2,3,6,9790
20260626,12,9,5,1,3,2180
20260626,12,10,1,2,3,760
20260626,12,11,1,2,6,4350
20260626,12,12,1,3,5,940
20260626,13,1,1,4,2,10570
20260626,13,2,2,5,6,1450
20260626,13,3,1,2,3,1890
20260626,13,4,1,2,6,23990
20260626,13,5,4,1,2,99500
20260626,13,6,1,3,4,990
20260626,13,7,3,6,4,7360
20260626,13,8,2,1,3,1410
20260626,13,9,1,3,5,1480
20260626,13,10,1,3,2,1670
