date,jcd,r,r1,r2,r3,3rt,決まり手,天候,風速,波高,水温,気温,単勝_払戻,複勝1_払戻,3連単_払戻,3連複_払戻,2連単_払戻,2連複_払戻,着順1,ST1,着順2,ST2,着順3,ST3,着順6,ST6,着順4,ST4,着順5,ST5
20260904,24,1,1,2,3,1030,逃げ,雨,3,2,,,,,1030,330,390,290,01,0.08,02,0.12,03,0.13,04,0.22,05,0.22,06,0.22
20260904,24,2,1,4,2,2220,逃げ,雨,2,1,,,,,2220,710,730,550,01,0.17,03,0.13,06,0.12,04,0.13,02,0.22,05,0.19
20260904,24,3,1,2,3,1550,逃げ,雨,2,1,,,,,1550,330,1120,730,01,0.15,02,0.22,03,0.18,05,0.09,06,0.15,04,0.09
20260904,24,4,1,5,3,1740,逃げ,雨,1,1,,,,,1740,500,590,450,01,0.09,04,0.12,03,0.13,05,0.15,06,0.11,02,0.11
20260904,24,5,1,3,5,660,逃げ,雨,1,1,,,,,660,270,280,540,01,0.14,04,0.14,02,0.13,05,0.29,06,0.14,03,0.19
20260904,24,6,2,1,5,1140,差し,雨,1,1,,,,,1140,280,630,310,02,0.06,01,0.05,04,0.05,05,0.13,06,0.08,03,0.17
20260904,24,7,2,3,1,3860,差し,雨,1,1,,,,,3860,160,3940,1490,03,0.05,01,0.09,02,0.05,06,0.07,04,0.07,05,0.05
20260904,24,8,1,3,4,1030,逃げ,雨,1,1,,,,,1030,530,420,230,01,0.26,05,0.31,02,0.30,04,0.34,03,0.32,06,0.29
20260904,24,9,6,1,3,235090,まくり差し,雨,1,1,,,,,235090,2110,49540,5010,02,0.04,05,0.06,03,0.09,01,0.01,04,0.17,06,0.14
20260904,24,10,1,3,4,1810,逃げ,曇り,1,1,,,,,1810,1140,480,550,01,0.12,04,0.12,02,0.13,05,0.13,03,0.19,06,0.11
20260904,24,11,2,3,5,14700,まくり,曇り,1,1,,,,,14700,1670,3140,1140,05,0.36,01,0.17,02,0.20,06,0.24,04,0.23,03,0.22
20260904,24,12,1,5,4,1580,逃げ,曇り,1,1,,,,,1580,340,740,360,01,0.14,04,0.12,06,0.22,05,0.10,03,0.09,02,0.05
20260904,22,1,2,3,4,3190,まくり,雨,1,2,,,,,3190,660,720,530,S0,0.22,01,0.25,02,0.18,S2,0.20,03,0.22,04,0.21
20260904,22,2,2,5,4,23070,まくり,雨,1,2,,,,,23070,1050,10100,4810,06,0.29,01,0.12,04,0.18,05,0.11,03,0.23,02,0.12
20260904,22,3,4,1,3,9280,差し,雨,1,2,,,,,9280,740,4280,480,02,0.20,05,0.21,03,0.17,06,0.44,01,0.15,04,0.31
20260904,22,4,1,2,3,1210,逃げ,曇り,2,2,,,,,1210,190,270,170,01,0.12,02,0.19,03,0.14,04,0.12,06,0.14,05,0.12
20260904,22,5,2,1,3,2330,抜き,曇り,3,3,,,,,2330,370,1100,350,02,0.17,01,0.12,03,0.08,05,0.21,06,0.10,04,0.12
20260904,22,6,2,6,3,2510,差し,雨,3,3,,,,,2510,340,1510,1020,04,0.24,01,0.27,03,0.21,02,0.29,05,0.39,06,0.41
20260904,22,7,2,4,5,12980,差し,雨,1,2,,,,,12980,2060,2450,1570,05,0.26,01,0.22,06,0.22,04,0.13,02,0.14,03,0.16
20260904,22,8,1,4,5,5810,逃げ,雨,2,2,,,,,5810,1670,3620,1470,01,0.25,05,0.23,06,0.23,04,0.28,02,0.21,03,0.27
20260904,22,9,3,2,5,63710,まくり,雨,3,3,,,,,63710,6150,6620,3130,04,0.20,02,0.19,01,0.21,06,0.19,05,0.34,03,0.24
20260904,22,10,1,4,2,1100,逃げ,雨,2,2,,,,,1100,450,460,390,01,0.14,03,0.15,04,0.19,S1,0.19,02,0.20,05,0.22
20260904,22,11,4,1,5,840,まくり,雨,2,2,,,,,840,230,440,120,02,0.17,05,0.22,06,0.18,04,0.23,01,0.19,03,0.19
20260904,22,12,1,3,4,1100,逃げ,曇り,3,3,,,,,1100,580,370,310,01,0.15,04,0.24,02,0.20,05,0.16,03,0.27,06,0.21
20260904,20,1,1,5,3,1560,抜き,雨,6,6,,,,,1560,580,570,480,01,0.09,06,0.13,03,0.06,04,0.04,05,0.05,02,0.06
20260904,20,2,4,3,5,15600,まくり差し,雨,5,5,,,,,15600,3450,1950,1180,05,0.19,06,0.24,02,0.11,04,0.12,01,0.09,03,0.07
20260904,20,3,4,1,6,2390,まくり,雨,4,4,,,,,2390,460,940,260,02,0.19,06,0.17,04,0.24,03,0.21,01,0.22,05,0.19
20260904,20,4,4,1,6,1860,差し,雨,3,3,,,,,1860,390,1220,260,02,0.21,04,0.16,05,0.26,03,0.27,01,0.23,06,0.26
20260904,20,5,2,1,4,2200,差し,曇り,3,3,,,,,2200,170,1360,620,02,0.09,01,0.10,05,0.06,06,0.25,03,0.15,04,0.24
20260904,20,6,1,3,6,1360,逃げ,曇り,3,3,,,,,1360,300,480,650,01,0.11,06,0.07,02,0.12,03,0.14,05,0.12,04,0.18
20260904,20,7,5,4,1,7660,差し,雨,3,3,,,,,7660,450,4170,980,03,0.18,04,0.12,05,0.11,06,0.17,02,0.09,01,0.09
20260904,20,8,2,1,3,1010,まくり,雨,3,3,,,,,1010,160,560,180,02,0.12,01,0.09,03,0.22,05,0.14,06,0.16,04,0.16
20260904,20,9,1,2,6,1910,逃げ,曇り,3,3,,,,,1910,1100,200,160,01,0.18,02,0.23,05,0.16,03,0.19,04,0.15,06,0.12
20260904,20,10,2,1,3,1750,差し,曇り,3,3,,,,,1750,230,750,150,02,0.13,01,0.07,03,0.15,04,0.19,06,0.18,05,0.17
20260904,20,11,1,3,2,650,逃げ,雨,3,3,,,,,650,190,340,220,01,0.14,03,0.14,02,0.16,05,0.14,06,0.23,04,0.16
20260904,20,12,1,4,6,6830,逃げ,曇り,3,3,,,,,6830,3980,810,1090,01,0.16,04,0.18,06,0.11,03,0.24,02,0.13,05,0.15
20260904,18,1,1,2,3,520,逃げ,雨,2,2,,,,,520,330,260,300,01,0.13,02,0.11,03,0.12,06,0.12,04,0.15,05,0.12
20260904,18,2,1,2,6,2180,逃げ,雨,1,1,,,,,2180,1080,400,600,01,0.03,02,0.02,04,0.06,03,0.17,06,0.20,05,0.15
20260904,18,3,6,1,4,6630,まくり差し,雨,2,2,,,,,6630,740,1630,480,02,0.18,04,0.21,05,0.37,01,0.09,03,0.15,06,0.10
20260904,18,4,5,2,1,35950,まくり差し,雨,1,1,,,,,35950,930,12120,6830,03,0.21,02,0.28,04,0.19,05,0.14,06,0.12,01,0.12
20260904,18,5,1,3,5,530,逃げ,雨,2,2,,,,,530,230,220,220,01,0.06,05,0.05,02,0.06,04,0.07,06,0.12,03,0.09
