date,jcd,r,登番1,勝率1,登番2,勝率2,登番3,勝率3,登番4,勝率4,登番5,勝率5,登番6,勝率6,1号艇_1コース_進入率,1号艇_1コース_1着率,1号艇_1コース_2着率,1号艇_1コース_3着率,1号艇_1コース_平均ST,1号艇_1コース_ST順,1号艇_2コース_進入率,1号艇_2コース_1着率,1号艇_2コース_2着率,1号艇_2コース_3着率,1号艇_2コース_平均ST,1号艇_2コース_ST順,1号艇_3コース_進入率,1号艇_3コース_1着率,1号艇_3コース_2着率,1号艇_3コース_3着率,1号艇_3コース_平均ST,1号艇_3コース_ST順,1号艇_4コース_進入率,1号艇_4コース_1着率,1号艇_4コース_2着率,1号艇_4コース_3着率,1号艇_4コース_平均ST,1号艇_4コース_ST順,1号艇_5コース_進入率,1号艇_5コース_1着率,1号艇_5コース_2着率,1号艇_5コース_3着率,1号艇_5コース_平均ST,1号艇_5コース_ST順,1号艇_6コース_進入率,1号艇_6コース_1着率,1号艇_6コース_2着率,1号艇_6コース_3着率,1号艇_6コース_平均ST,1号艇_6コース_ST順,2号艇_1コース_進入率,2号艇_1コース_1着率,2号艇_1コース_2着率,2号艇_1コース_3着率,2号艇_1コース_平均ST,2号艇_1コース_ST順,2号艇_2コース_進入率,2号艇_2コース_1着率,2号艇_2コース_2着率,2号艇_2コース_3着率,2号艇_2コース_平均ST,2号艇_2コース_ST順,2号艇_3コース_進入率,2号艇_3コース_1着率,2号艇_3コース_2着率,2号艇_3コース_3着率,2号艇_3コース_平均ST,2号艇_3コース_ST順,2号艇_4コース_進入率,2号艇_4コース_1着率,2号艇_4コース_2着率,2号艇_4コース_3着率,2号艇_4コース_平均ST,2号艇_4コース_ST順,2号艇_5コース_進入率,2号艇_5コース_1着率,2号艇_5コース_2着率,2号艇_5コース_3着率,2号艇_5コース_平均ST,2号艇_5コース_ST順,2号艇_6コース_進入率,2号艇_6コース_1着率,2号艇_6コース_2着率,2号艇_6コース_3着率,2号艇_6コース_平均ST,2号艇_6コース_ST順,3号艇_1コース_進入率,3号艇_1コース_1着率,3号艇_1コース_2着率,3号艇_1コース_3着率,3号艇_1コース_平均ST,3号艇_1コース_ST順,3号艇_2コース_進入率,3号艇_2コース_1着率,3号艇_2コース_2着率,3号艇_2コース_3着率,3号艇_2コース_平均ST,3号艇_2コース_ST順,3号艇_3コース_進入率,3号艇_3コース_1着率,3号艇_3コース_2着率,3号艇_3コース_3着率,3号艇_3コース_平均ST,3号艇_3コース_ST順,3号艇_4コース_進入率,3号艇_4コース_1着率,3号艇_4コース_2着率,3号艇_4コース_3着率,3号艇_4コース_平均ST,3号艇_4コース_ST順,3号艇_5コース_進入率,3号艇_5コース_1着率,3号艇_5コース_2着率,3号艇_5コース_3着率,3号艇_5コース_平均ST,3号艇_5コース_ST順,3号艇_6コース_進入率,3号艇_6コース_1着率,3号艇_6コース_2着率,3号艇_6コース_3着率,3号艇_6コース_平均ST,3号艇_6コース_ST順,4号艇_1コース_進入率,4号艇_1コース_1着率,4号艇_1コース_2着率,4号艇_1コース_3着率,4号艇_1コース_平均ST,4号艇_1コース_ST順,4号艇_2コース_進入率,4号艇_2コース_1着率,4号艇_2コース_2着率,4号艇_2コース_3着率,4号艇_2コース_平均ST,4号艇_2コース_ST順,4号艇_3コース_進入率,4号艇_3コース_1着率,4号艇_3コース_2着率,4号艇_3コース_3着率,4号艇_3コース_平均ST,4号艇_3コース_ST順,4号艇_4コース_進入率,4号艇_4コース_1着率,4号艇_4コース_2着率,4号艇_4コース_3着率,4号艇_4コース_平均ST,4号艇_4コース_ST順,4号艇_5コース_進入率,4号艇_5コース_1着率,4号艇_5コース_2着率,4号艇_5コース_3着率,4号艇_5コース_平均ST,4号艇_5コース_ST順,4号艇_6コース_進入率,4号艇_6コース_1着率,4号艇_6コース_2着率,4号艇_6コース_3着率,4号艇_6コース_平均ST,4号艇_6コース_ST順,5号艇_1コース_進入率,5号艇_1コース_1着率,5号艇_1コース_2着率,5号艇_1コース_3着率,5号艇_1コース_平均ST,5号艇_1コース_ST順,5号艇_2コース_進入率,5号艇_2コース_1着率,5号艇_2コース_2着率,5号艇_2コース_3着率,5号艇_2コース_平均ST,5号艇_2コース_ST順,5号艇_3コース_進入率,5号艇_3コース_1着率,5号艇_3コース_2着率,5号艇_3コース_3着率,5号艇_3コース_平均ST,5号艇_3コース_ST順,5号艇_4コース_進入率,5号艇_4コース_1着率,5号艇_4コース_2着率,5号艇_4コース_3着率,5号艇_4コース_平均ST,5号艇_4コース_ST順,5号艇_5コース_進入率,5号艇_5コース_1着率,5号艇_5コース_2着率,5号艇_5コース_3着率,5号艇_5コース_平均ST,5号艇_5コース_ST順,5号艇_6コース_進入率,5号艇_6コース_1着率,5号艇_6コース_2着率,5号艇_6コース_3着率,5号艇_6コース_平均ST,5号艇_6コース_ST順,6号艇_1コース_進入率,6号艇_1コース_1着率,6号艇_1コース_2着率,6号艇_1コース_3着率,6号艇_1コース_平均ST,6号艇_1コース_ST順,6号艇_2コース_進入率,6号艇_2コース_1着率,6号艇_2コース_2着率,6号艇_2コース_3着率,6号艇_2コース_平均ST,6号艇_2コース_ST順,6号艇_3コース_進入率,6号艇_3コース_1着率,6号艇_3コース_2着率,6号艇_3コース_3着率,6号艇_3コース_平均ST,6号艇_3コース_ST順,6号艇_4コース_進入率,6号艇_4コース_1着率,6号艇_4コース_2着率,6号艇_4コース_3着率,6号艇_4コース_平均ST,6号艇_4コース_ST順,6号艇_5コース_進入率,6号艇_5コース_1着率,6号艇_5コース_2着率,6号艇_5コース_3着率,6号艇_5コース_平均ST,6号艇_5コース_ST順,6号艇_6コース_進入率,6号艇_6コース_1着率,6号艇_6コース_2着率,6号艇_6コース_3着率,6号艇_6コース_平均ST,6号艇_6コース_ST順
20260705,01,1,3538,4.11,3459,3.44,4202,4.57,4292,6.3,3747,5.53,5010,5.65,17.0,13.3,46.7,20.0,0.19,3.2,14.8,15.4,23.1,30.8,0.21,3.4,17.0,6.7,20.0,26.7,0.21,3.7,20.5,5.6,27.8,16.7,0.19,4.1,13.6,8.3,0.0,0.0,0.19,4.2,17.0,26.7,20.0,0.0,0.22,4.9,14.7,14.3,35.7,0.0,0.18,3.2,15.8,13.3,6.7,0.0,0.19,3.7,18.9,16.7,11.1,0.0,0.17,3.1,16.8,25.0,6.2,6.2,0.15,2.4,14.7,7.1,0.0,0.0,0.16,3.0,18.9,11.1,0.0,0.0,0.19,4.1,15.0,31.6,26.3,10.5,0.15,2.6,15.0,15.8,21.1,26.3,0.17,3.8,20.5,3.8,19.2,15.4,0.2,3.5,17.3,13.6,0.0,0.0,0.2,4.0,17.3,9.1,18.2,0.0,0.18,4.2,15.0,5.3,15.8,0.0,0.21,5.2,24.0,70.0,10.0,10.0,0.17,3.2,17.6,18.2,36.4,22.7,0.12,2.8,19.2,25.0,12.5,16.7,0.14,2.5,11.2,21.4,21.4,0.0,0.14,2.9,15.2,10.5,10.5,42.1,0.11,2.4,12.8,12.5,25.0,0.0,0.13,2.6,14.3,50.0,28.6,7.1,0.19,4.2,19.4,5.3,42.1,15.8,0.16,3.9,14.3,7.1,42.9,7.1,0.16,3.6,12.2,8.3,16.7,8.3,0.18,3.8,21.4,4.8,9.5,23.8,0.17,3.2,18.4,5.6,16.7,0.0,0.15,2.8,17.9,63.2,31.6,5.3,0.15,2.5,15.1,18.8,18.8,18.8,0.15,2.6,17.9,15.8,15.8,15.8,0.18,3.2,20.8,13.6,22.7,9.1,0.16,2.7,17.9,31.6,10.5,0.0,0.14,2.1,10.4,9.1,9.1,36.4,0.12,2.7
20260705,01,2,4465,4.92,4607,5.91,3508,5.68,5090,5.22,5433,1.91,3412,6.77,15.1,28.6,21.4,0.0,0.16,3.5,18.3,17.6,17.6,0.0,0.16,3.1,14.0,15.4,0.0,0.0,0.16,3.3,17.2,6.2,12.5,0.0,0.19,3.2,18.3,17.6,5.9,0.0,0.18,3.4,17.2,12.5,0.0,0.0,0.21,4.6,17.2,55.0,25.0,15.0,0.17,3.3,17.2,10.0,25.0,20.0,0.2,4.4,18.1,4.8,47.6,28.6,0.15,3.2,15.5,5.6,11.1,44.4,0.19,4.1,17.2,10.0,10.0,5.0,0.2,3.4,14.7,5.9,17.6,0.0,0.21,3.9,15.2,26.3,36.8,10.5,0.15,3.2,16.0,5.0,15.0,30.0,0.18,4.3,19.2,8.3,25.0,4.2,0.18,3.8,19.2,8.3,16.7,25.0,0.19,4.0,15.2,15.8,26.3,0.0,0.21,4.4,15.2,5.3,0.0,0.0,0.25,5.7,14.3,57.1,28.6,14.3,0.12,2.3,15.3,26.7,13.3,20.0,0.11,2.1,15.3,26.7,13.3,20.0,0.13,2.1,16.3,6.2,6.2,25.0,0.17,3.3,19.4,15.8,21.1,21.1,0.16,3.1,19.4,5.3,10.5,0.0,0.18,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.6,1.6,0.0,0.24,5.0,19.7,69.2,7.7,7.7,0.15,2.7,14.4,15.8,26.3,15.8,0.19,3.6,18.2,8.3,16.7,41.7,0.17,3.3,19.7,15.4,23.1,23.1,0.17,3.7,9.1,16.7,25.0,33.3,0.17,3.3,18.9,4.0,12.0,16.0,0.13,2.8
20260705,01,3,3741,3.65,4009,5.79,4776,6.67,4093,4.42,4865,4.89,4903,6.45,13.1,46.2,7.7,15.4,0.13,2.5,18.2,11.1,5.6,0.0,0.18,3.9,16.2,18.8,18.8,0.0,0.17,3.3,21.2,14.3,4.8,0.0,0.16,3.5,20.2,5.0,10.0,0.0,0.18,4.2,11.1,0.0,0.0,0.0,0.22,4.7,21.2,66.7,4.8,19.0,0.12,1.6,17.2,5.9,17.6,23.5,0.12,1.9,16.2,12.5,12.5,31.2,0.12,2.3,21.2,14.3,9.5,33.3,0.13,2.7,12.1,8.3,8.3,16.7,0.13,2.1,12.1,16.7,0.0,0.0,0.14,3.5,23.2,77.1,14.3,5.7,0.13,2.4,15.9,12.5,29.2,37.5,0.15,2.8,15.2,21.7,17.4,17.4,0.15,3.0,15.2,17.4,13.0,21.7,0.15,3.3,13.9,14.3,42.9,19.0,0.15,3.1,16.6,4.0,48.0,0.0,0.16,3.9,16.7,23.5,23.5,23.5,0.18,4.2,17.6,5.6,11.1,16.7,0.2,4.4,14.7,13.3,26.7,13.3,0.18,3.6,19.6,10.0,5.0,0.0,0.19,3.7,19.6,5.0,0.0,0.0,0.21,4.3,11.8,16.7,0.0,0.0,0.22,4.8,15.8,44.4,11.1,11.1,0.11,2.8,19.3,9.1,45.5,0.0,0.17,3.4,21.1,16.7,8.3,0.0,0.17,3.6,15.8,33.3,0.0,0.0,0.21,3.0,14.0,25.0,0.0,0.0,0.16,3.3,14.0,12.5,25.0,0.0,0.2,4.0,21.4,80.0,4.0,4.0,0.13,1.6,15.4,44.4,27.8,16.7,0.18,3.1,17.9,23.8,28.6,19.0,0.15,2.8,17.1,30.0,15.0,25.0,0.12,2.6,15.4,27.8,27.8,16.7,0.14,2.3,12.8,6.7,6.7,26.7,0.18,3.5
20260705,01,4,4367,4.25,5255,6.77,3712,5.11,5278,7.48,5417,3.71,3769,5.86,12.0,38.5,30.8,30.8,0.13,2.5,16.7,11.1,11.1,11.1,0.2,4.7,21.3,4.3,17.4,17.4,0.19,4.0,23.1,4.0,12.0,4.0,0.21,4.6,13.0,7.1,7.1,21.4,0.18,3.9,13.9,6.7,0.0,0.0,0.26,5.1,18.3,71.4,9.5,9.5,0.17,3.2,14.8,41.2,29.4,5.9,0.22,3.5,14.8,29.4,23.5,17.6,0.17,3.3,18.3,14.3,19.0,28.6,0.18,3.3,20.0,8.7,34.8,30.4,0.17,3.7,13.9,18.8,12.5,0.0,0.19,4.0,15.1,72.2,16.7,11.1,0.13,2.4,16.8,5.0,45.0,15.0,0.15,3.2,21.0,4.0,40.0,20.0,0.12,2.4,18.5,4.5,13.6,27.3,0.15,3.5,17.6,4.8,9.5,9.5,0.14,3.0,10.9,7.7,38.5,0.0,0.19,4.2,25.0,81.6,7.9,5.3,0.14,2.7,16.4,20.0,32.0,8.0,0.13,2.7,15.1,34.8,21.7,30.4,0.13,2.4,15.8,25.0,25.0,16.7,0.13,2.5,15.8,20.8,25.0,20.8,0.14,2.5,11.8,16.7,38.9,11.1,0.17,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.11,3.0,16.7,15.4,30.8,0.0,0.19,3.8,24.4,5.3,0.0,0.0,0.18,3.4,57.7,4.4,11.1,0.0,0.21,4.0,22.0,31.8,13.6,27.3,0.18,3.9,17.0,23.5,47.1,0.0,0.18,3.8,20.0,5.0,25.0,10.0,0.19,4.3,14.0,14.3,14.3,7.1,0.16,3.4,14.0,14.3,0.0,0.0,0.2,4.9,13.0,38.5,0.0,0.0,0.23,5.4
20260705,01,5,3934,4.94,4343,5.07,5268,4.25,4910,6.78,4179,5.39,3623,7.51,15.4,12.5,18.8,25.0,0.21,3.9,12.5,15.4,38.5,23.1,0.17,3.4,20.2,9.5,23.8,14.3,0.14,2.6,19.2,10.0,25.0,20.0,0.15,2.9,19.2,5.0,15.0,40.0,0.16,2.9,13.5,7.1,0.0,0.0,0.19,4.5,10.8,8.3,8.3,0.0,0.17,3.9,19.8,13.6,13.6,0.0,0.18,3.9,18.0,5.0,15.0,15.0,0.18,3.4,13.5,6.7,20.0,0.0,0.19,4.2,26.1,6.9,24.1,0.0,0.17,4.2,11.7,0.0,0.0,0.0,0.21,5.3,10.0,12.5,12.5,12.5,0.18,3.8,15.0,8.3,25.0,8.3,0.17,3.4,18.8,20.0,13.3,0.0,0.18,3.1,18.8,6.7,6.7,0.0,0.21,3.9,12.5,10.0,20.0,0.0,0.21,3.5,25.0,5.0,0.0,0.0,0.22,4.8,21.2,85.7,4.8,0.0,0.14,1.9,16.2,6.2,43.8,25.0,0.15,3.1,15.2,20.0,40.0,13.3,0.16,2.4,17.2,47.1,5.9,0.0,0.18,3.9,17.2,11.8,23.5,17.6,0.13,2.6,13.1,7.7,15.4,0.0,0.16,4.1,16.8,57.9,5.3,15.8,0.15,3.0,16.8,21.1,10.5,10.5,0.19,3.8,18.6,9.5,28.6,9.5,0.15,3.0,15.0,5.9,35.3,23.5,0.16,2.4,20.4,13.0,21.7,0.0,0.15,3.0,12.4,7.1,28.6,0.0,0.2,4.4,27.9,73.5,14.7,5.9,0.13,2.7,61.5,18.7,38.7,10.7,0.14,2.7,10.7,30.8,46.2,23.1,0.14,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260705,01,6,4928,6.33,4161,5.22,3432,4.25,4332,4.61,3538,4.11,5433,1.91,22.7,69.0,17.2,10.3,0.15,2.6,11.7,40.0,26.7,6.7,0.15,2.9,21.9,28.6,21.4,25.0,0.13,2.5,17.2,27.3,27.3,31.8,0.15,2.5,14.1,22.2,5.6,27.8,0.14,3.4,12.5,6.2,6.2,31.2,0.15,3.4,21.9,52.2,21.7,0.0,0.15,2.7,17.1,16.7,22.2,27.8,0.17,3.9,17.1,27.8,5.6,27.8,0.14,2.5,12.4,15.4,7.7,15.4,0.17,3.2,18.1,5.3,21.1,0.0,0.18,4.3,13.3,7.1,14.3,28.6,0.18,3.5,16.9,30.0,35.0,15.0,0.14,2.9,16.1,5.3,36.8,21.1,0.14,2.2,16.9,30.0,15.0,0.0,0.15,2.9,21.2,4.0,24.0,0.0,0.15,3.4,16.1,21.1,0.0,0.0,0.18,3.5,12.7,6.7,6.7,0.0,0.21,4.9,14.6,25.0,16.7,25.0,0.15,3.8,18.3,6.7,13.3,13.3,0.2,4.0,15.9,30.8,0.0,0.0,0.2,3.8,18.3,20.0,26.7,0.0,0.19,3.7,17.1,7.1,28.6,0.0,0.2,4.0,15.9,7.7,7.7,0.0,0.21,4.6,17.0,13.3,46.7,20.0,0.19,3.2,14.8,15.4,23.1,30.8,0.21,3.4,17.0,6.7,20.0,26.7,0.21,3.7,20.5,5.6,27.8,16.7,0.19,4.1,13.6,8.3,0.0,0.0,0.19,4.2,17.0,26.7,20.0,0.0,0.22,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.6,1.6,0.0,0.24,5.0
20260705,01,7,5111,5.79,3741,3.65,4812,7.24,4214,5.72,3827,3.71,3459,3.44,14.7,71.4,14.3,0.0,0.19,3.8,17.9,29.4,17.6,17.6,0.13,2.7,17.9,5.9,29.4,23.5,0.19,3.2,17.9,23.5,23.5,23.5,0.12,2.4,14.7,14.3,14.3,0.0,0.14,3.1,16.8,12.5,6.2,0.0,0.16,3.3,13.1,46.2,7.7,15.4,0.13,2.5,18.2,11.1,5.6,0.0,0.18,3.9,16.2,18.8,18.8,0.0,0.17,3.3,21.2,14.3,4.8,0.0,0.16,3.5,20.2,5.0,10.0,0.0,0.18,4.2,11.1,0.0,0.0,0.0,0.22,4.7,21.5,76.9,3.8,7.7,0.13,2.0,16.5,35.0,35.0,10.0,0.14,2.5,15.7,26.3,21.1,26.3,0.15,3.2,15.7,21.1,15.8,31.6,0.12,2.2,14.9,11.1,38.9,11.1,0.16,2.4,15.7,10.5,36.8,0.0,0.15,3.6,23.6,47.6,23.8,14.3,0.15,3.8,11.2,10.0,20.0,40.0,0.16,3.5,15.7,28.6,14.3,0.0,0.17,4.4,14.6,7.7,30.8,15.4,0.17,4.2,18.0,6.2,12.5,37.5,0.18,4.4,16.9,13.3,20.0,0.0,0.19,4.5,12.5,7.7,30.8,15.4,0.19,3.8,24.0,4.0,20.0,20.0,0.14,3.2,16.3,5.9,35.3,0.0,0.18,3.8,18.3,5.3,15.8,0.0,0.18,3.2,19.2,5.0,10.0,25.0,0.17,3.1,9.6,10.0,0.0,0.0,0.18,4.8,14.7,14.3,35.7,0.0,0.18,3.2,15.8,13.3,6.7,0.0,0.19,3.7,18.9,16.7,11.1,0.0,0.17,3.1,16.8,25.0,6.2,6.2,0.15,2.4,14.7,7.1,0.0,0.0,0.16,3.0,18.9,11.1,0.0,0.0,0.19,4.1
20260705,01,8,4292,6.3,5090,5.22,4865,4.89,5417,3.71,4645,6.39,3957,5.43,24.0,70.0,10.0,10.0,0.17,3.2,17.6,18.2,36.4,22.7,0.12,2.8,19.2,25.0,12.5,16.7,0.14,2.5,11.2,21.4,21.4,0.0,0.14,2.9,15.2,10.5,10.5,42.1,0.11,2.4,12.8,12.5,25.0,0.0,0.13,2.6,14.3,57.1,28.6,14.3,0.12,2.3,15.3,26.7,13.3,20.0,0.11,2.1,15.3,26.7,13.3,20.0,0.13,2.1,16.3,6.2,6.2,25.0,0.17,3.3,19.4,15.8,21.1,21.1,0.16,3.1,19.4,5.3,10.5,0.0,0.18,4.6,15.8,44.4,11.1,11.1,0.11,2.8,19.3,9.1,45.5,0.0,0.17,3.4,21.1,16.7,8.3,0.0,0.17,3.6,15.8,33.3,0.0,0.0,0.21,3.0,14.0,25.0,0.0,0.0,0.16,3.3,14.0,12.5,25.0,0.0,0.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.11,3.0,16.7,15.4,30.8,0.0,0.19,3.8,24.4,5.3,0.0,0.0,0.18,3.4,57.7,4.4,11.1,0.0,0.21,4.0,21.3,69.6,13.0,4.3,0.15,2.9,16.7,16.7,44.4,22.2,0.14,2.3,16.7,16.7,27.8,16.7,0.13,2.4,15.7,29.4,5.9,0.0,0.14,2.3,9.3,10.0,0.0,0.0,0.11,2.6,20.4,9.1,13.6,18.2,0.16,3.2,13.9,35.3,17.6,17.6,0.18,3.8,16.4,5.0,5.0,25.0,0.21,4.4,19.7,8.3,20.8,16.7,0.16,3.6,16.4,20.0,20.0,15.0,0.19,4.0,21.3,11.5,19.2,0.0,0.18,4.2,12.3,13.3,0.0,0.0,0.24,5.3
20260705,01,9,3747,5.53,4903,6.45,5255,6.77,4343,5.07,3508,5.68,3748,4.1,14.3,50.0,28.6,7.1,0.19,4.2,19.4,5.3,42.1,15.8,0.16,3.9,14.3,7.1,42.9,7.1,0.16,3.6,12.2,8.3,16.7,8.3,0.18,3.8,21.4,4.8,9.5,23.8,0.17,3.2,18.4,5.6,16.7,0.0,0.15,2.8,21.4,80.0,4.0,4.0,0.13,1.6,15.4,44.4,27.8,16.7,0.18,3.1,17.9,23.8,28.6,19.0,0.15,2.8,17.1,30.0,15.0,25.0,0.12,2.6,15.4,27.8,27.8,16.7,0.14,2.3,12.8,6.7,6.7,26.7,0.18,3.5,18.3,71.4,9.5,9.5,0.17,3.2,14.8,41.2,29.4,5.9,0.22,3.5,14.8,29.4,23.5,17.6,0.17,3.3,18.3,14.3,19.0,28.6,0.18,3.3,20.0,8.7,34.8,30.4,0.17,3.7,13.9,18.8,12.5,0.0,0.19,4.0,10.8,8.3,8.3,0.0,0.17,3.9,19.8,13.6,13.6,0.0,0.18,3.9,18.0,5.0,15.0,15.0,0.18,3.4,13.5,6.7,20.0,0.0,0.19,4.2,26.1,6.9,24.1,0.0,0.17,4.2,11.7,0.0,0.0,0.0,0.21,5.3,15.2,26.3,36.8,10.5,0.15,3.2,16.0,5.0,15.0,30.0,0.18,4.3,19.2,8.3,25.0,4.2,0.18,3.8,19.2,8.3,16.7,25.0,0.19,4.0,15.2,15.8,26.3,0.0,0.21,4.4,15.2,5.3,0.0,0.0,0.25,5.7,16.9,15.0,20.0,15.0,0.16,3.2,18.6,4.5,18.2,22.7,0.19,3.5,16.1,31.6,0.0,0.0,0.19,4.2,16.1,10.5,15.8,15.8,0.16,2.7,20.3,29.2,0.0,0.0,0.16,3.3,11.9,7.1,7.1,0.0,0.13,2.9
20260705,01,10,3872,6.12,3623,7.51,4928,6.33,4067,6.3,4406,4.15,4202,4.57,20.1,58.6,10.3,17.2,0.2,4.1,14.6,4.8,38.1,23.8,0.2,4.8,16.0,13.0,17.4,34.8,0.19,3.8,14.6,14.3,19.0,9.5,0.17,3.7,16.0,13.0,8.7,21.7,0.21,4.1,18.8,11.1,11.1,0.0,0.21,3.8,27.9,73.5,14.7,5.9,0.13,2.7,61.5,18.7,38.7,10.7,0.14,2.7,10.7,30.8,46.2,23.1,0.14,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,69.0,17.2,10.3,0.15,2.6,11.7,40.0,26.7,6.7,0.15,2.9,21.9,28.6,21.4,25.0,0.13,2.5,17.2,27.3,27.3,31.8,0.15,2.5,14.1,22.2,5.6,27.8,0.14,3.4,12.5,6.2,6.2,31.2,0.15,3.4,22.8,61.1,22.2,5.6,0.17,3.1,14.6,39.1,21.7,8.7,0.18,3.1,13.9,9.1,40.9,22.7,0.14,2.5,19.6,16.1,22.6,29.0,0.15,3.2,16.5,11.5,30.8,11.5,0.16,3.0,12.7,5.0,30.0,15.0,0.2,3.9,11.7,38.5,46.2,0.0,0.13,3.0,17.1,5.3,26.3,10.5,0.19,4.0,17.1,10.5,15.8,5.3,0.17,3.2,14.4,6.2,6.2,6.2,0.16,4.1,23.4,3.8,7.7,26.9,0.15,2.9,16.2,5.6,11.1,0.0,0.17,3.9,15.0,31.6,26.3,10.5,0.15,2.6,15.0,15.8,21.1,26.3,0.17,3.8,20.5,3.8,19.2,15.4,0.2,3.5,17.3,13.6,0.0,0.0,0.2,4.0,17.3,9.1,18.2,0.0,0.18,4.2,15.0,5.3,15.8,0.0,0.21,5.2
