date,jcd,r,登番1,勝率1,登番2,勝率2,登番3,勝率3,登番4,勝率4,登番5,勝率5,登番6,勝率6
20260622,15,8,5255,6.87,5288,3.58,5271,3.72,5221,6.61,5211,4.31,5237,3.76
20260622,15,9,5150,6.69,5147,4.44,5343,3.73,5258,4.74,5257,6.31,5278,7.28
20260622,15,10,5028,6.73,5114,5.78,5325,5.66,5186,4.44,5068,7.4,5207,5.31
20260622,15,11,5191,6.84,5298,6.88,5157,4.05,5330,6.34,5276,4.55,5190,4.44
20260622,15,12,5224,7.25,5018,6.58,5216,6.25,5280,7.05,5201,5.48,5299,6.05
20260622,16,1,4214,5.38,5338,4.11,5259,3.19,4656,5.55,5450,1.53,4271,4.14
20260622,16,2,5206,4.16,3895,3.96,5004,5.77,3207,3.36,5404,1.89,3832,2.17
20260622,16,3,4669,5.0,4146,5.76,5248,4.48,4172,6.16,5311,5.38,4443,5.49
20260622,16,4,4450,5.96,4133,6.48,5082,5.24,4142,5.68,5467,2.13,3233,4.35
20260622,16,5,4521,5.11,3842,4.75,4872,4.53,4846,4.44,4036,6.49,5317,4.8
20260622,16,6,4180,5.53,5259,3.19,4336,4.86,3746,5.49,3712,4.72,4743,6.33
20260622,16,7,4358,3.79,4144,6.35,4977,5.88,3422,5.96,3895,3.96,5450,1.53
20260622,16,8,4840,5.02,4852,7.14,4443,5.49,5338,4.11,5206,4.16,3489,5.72
20260622,16,9,4518,6.93,3207,3.36,4656,5.55,5248,4.48,4832,6.59,5467,2.13
20260622,16,10,4846,4.44,3999,6.23,4214,5.38,5404,1.89,4133,6.48,4146,5.76
20260622,16,11,4036,6.49,4172,6.16,4142,5.68,4743,6.33,4358,3.79,4891,5.13
20260622,16,12,4852,7.14,3746,5.49,3422,5.96,4450,5.96,4521,5.11,5311,5.38
20260622,17,1,3915,5.42,4035,3.94,3797,3.8,3775,3.9,3630,3.68,3796,4.99
20260622,17,2,3257,6.46,3825,2.96,3663,5.67,3990,4.87,3568,4.14,3912,5.59
20260622,17,3,2878,5.22,3982,3.82,3516,4.34,3911,5.41,3647,3.11,3637,4.2
20260622,17,4,3978,5.93,3430,4.15,3482,5.17,3442,4.47,3353,3.55,3918,6.59
20260622,17,5,3473,6.09,3664,4.74,3544,3.77,3796,4.99,3714,4.85,4069,6.04
20260622,17,6,3654,6.76,3990,4.87,3458,4.43,4035,3.94,3434,4.42,3898,6.97
20260622,17,7,4072,6.78,3647,3.11,3459,3.56,3982,3.82,3663,5.67,3775,3.9
20260622,17,8,3563,5.17,3630,3.68,3911,5.41,3825,2.96,3482,5.17,3621,5.75
20260622,17,9,3918,6.59,3714,4.85,3568,4.14,3797,3.8,3381,5.09,3516,4.34
20260622,17,10,3912,5.59,3978,5.93,3430,4.15,3257,6.46,3654,6.76,3664,4.74
20260622,17,11,3898,6.97,4072,6.78,3473,6.09,2878,5.22,3915,5.42,3563,5.17
20260622,17,12,3744,6.24,3988,5.75,3931,5.91,4156,5.02,3740,6.19,3562,5.82
20260622,19,1,4871,4.56,3680,4.34,3546,4.6,5031,4.62,4209,5.47,5420,1.74
20260622,19,2,3631,2.39,4204,4.75,3787,3.85,4752,4.18,4711,6.14,3822,6.25
20260622,19,3,3509,3.71,4778,5.49,4287,6.16,5305,2.28,3711,6.01,5446,1.43
20260622,19,4,4834,5.56,5340,3.98,4277,5.04,5412,1.57,3156,4.69,4311,6.82
20260622,19,5,4983,7.0,5110,5.35,3811,6.48,3539,4.22,4879,4.65,4433,6.89
20260622,19,6,3550,5.72,3787,3.85,4191,6.13,4985,6.77,5389,2.5,3662,5.17
20260622,19,7,3232,6.27,4752,4.18,4506,6.46,3546,4.6,5446,1.43,3556,6.51
20260622,19,8,4287,6.16,4678,5.19,4423,5.66,4711,6.14,4527,4.35,5412,1.57
20260622,19,9,4039,5.16,3156,4.69,4983,7.0,5420,1.74,4778,5.49,3826,6.43
20260622,19,10,5038,6.29,4311,6.82,4209,5.47,3822,6.25,5110,5.35,4191,6.13
20260622,19,11,4985,6.77,3711,6.01,3556,6.51,4277,5.04,5031,4.62,3811,6.48
20260622,19,12,4678,5.19,3509,3.71,5340,3.98,4433,6.89,3232,6.27,5389,2.5
20260622,22,1,3956,6.19,3901,4.65,4094,4.81,3362,5.21,5348,4.64,5469,1.31
20260622,22,2,3722,2.75,4904,4.84,3211,4.06,5010,5.38,3475,5.42,5426,1.44
20260622,22,3,3497,4.78,3843,4.94,3737,6.97,3471,3.64,3315,4.29,5468,1.47
20260622,22,4,4697,4.01,4057,5.81,5355,2.01,4016,5.4,4383,5.59,5394,3.2
20260622,22,5,4167,3.59,4463,6.22,3054,5.36,3940,6.34,4396,4.97,5429,1.08
20260622,22,6,5386,3.2,4210,5.52,3901,4.65,5086,4.04,5426,1.44,3966,6.64
20260622,22,7,4000,6.12,3813,6.66,3843,4.94,4592,4.56,3211,4.06,4094,4.81
20260622,22,8,4002,6.65,3315,4.29,3752,3.98,4904,4.84,5355,2.01,5348,4.64
20260622,22,9,4058,6.05,4396,4.97,3362,5.21,4887,5.46,4057,5.81,5008,4.57
20260622,22,10,4394,5.86,4383,5.59,3497,4.78,3054,5.36,4100,5.05,5010,5.38
20260622,22,11,3251,5.77,4016,5.4,4000,6.12,3475,5.42,4463,6.22,4210,5.52
20260622,22,12,3737,6.97,4002,6.65,3966,6.64,3956,6.19,3813,6.66,3940,6.34
20260622,23,1,4199,6.28,4301,4.49,5177,4.42,3910,4.14,4200,4.2,3928,3.42
20260622,23,2,5160,5.96,4417,5.26,3158,5.7,5384,1.95,3882,4.76,5458,1.41
20260622,23,3,4709,5.25,3411,3.72,4967,6.77,3478,5.02,5453,1.71,5381,3.49
20260622,23,4,4835,5.02,3439,6.04,3828,5.3,4066,6.13,5210,5.26,4413,5.85
20260622,23,5,3743,5.35,4200,4.2,5307,4.59,3867,3.44,4022,4.02,5309,3.04
20260622,23,6,4615,4.43,4661,5.51,3935,5.1,4796,6.61,4514,6.75,5177,4.42
20260622,23,7,4417,5.26,3256,6.19,4273,4.9,5381,3.49,4850,6.06,5417,3.59
20260622,23,8,3882,4.76,3949,3.55,4835,5.02,4483,6.7,4301,4.49,5453,1.71
20260622,23,9,4022,4.02,4413,5.85,5160,5.96,3411,3.72,4196,3.81,3910,4.14
20260622,23,10,3478,5.02,3158,5.7,5161,5.94,4615,4.43,4199,6.28,4116,4.77
20260622,23,11,4796,6.61,4981,4.81,4709,5.25,4902,4.93,3888,5.76,3828,5.3
20260622,23,12,4483,6.7,4514,6.75,4850,6.06,3743,5.35,4967,6.77,4066,6.13
20260622,24,1,4241,5.58,4420,5.8,3777,6.27,4227,6.19,5075,6.09,4370,6.11
20260622,24,2,4095,7.08,4704,6.57,5256,6.71,5055,5.94,5087,6.95,4171,6.12
20260622,24,3,5042,6.25,4828,6.7,4966,5.51,4989,6.09,3837,6.27,3854,6.81
20260622,24,4,4028,6.41,4804,6.67,4042,6.4,5002,5.84,4415,6.25,4441,6.02
20260622,24,5,3908,6.25,4409,6.85,4590,6.3,3944,6.14,3984,6.48,4600,6.78
20260622,24,6,4477,7.32,5087,6.95,4227,6.19,4991,6.58,4645,6.39,4553,5.91
20260622,24,7,4908,6.56,5256,6.71,5104,5.57,4352,6.45,3961,6.63,4961,6.57
20260622,24,8,3388,6.46,4531,6.24,5055,5.94,4420,5.8,4804,6.67,4828,6.7
20260622,24,9,4415,6.25,4685,7.54,5029,6.99,5142,7.17,5043,7.0,4590,6.3
20260622,24,10,4991,6.58,4042,6.4,4908,6.56,4095,7.08,3908,6.25,5042,6.25
20260622,24,11,3837,6.27,3388,6.46,4477,7.32,4028,6.41,4704,6.57,4241,5.58
20260622,24,12,4659,7.25,3590,6.59,4290,6.95,4939,6.81,3959,7.01,3942,6.88
