date,jcd,r,登番1,勝率1,登番2,勝率2,登番3,勝率3,登番4,勝率4,登番5,勝率5,登番6,勝率6
20260627,09,1,4488,6.98,3477,3.97,4270,4.68,4106,3.82,5433,1.77,3998,4.6
20260627,09,2,3467,4.08,4635,5.43,5240,5.23,4213,4.12,4140,6.14,3161,4.96
20260627,09,3,5302,3.98,3872,6.15,3202,4.37,4808,5.65,4549,6.01,5466,1.76
20260627,09,4,4705,3.54,3866,4.9,3679,6.46,5290,3.37,4201,4.22,4374,4.55
20260627,09,5,4063,6.31,3957,5.09,4272,4.92,3477,3.97,5419,2.02,5313,4.6
20260627,09,6,4367,4.11,4292,6.37,3467,4.08,3933,5.7,4281,5.13,5433,1.77
20260627,09,7,3566,4.97,4461,4.47,4604,7.27,3202,4.37,4406,4.07,4635,5.43
20260627,09,8,4106,3.82,4705,3.54,5302,3.98,3277,4.34,4169,3.73,4351,7.21
20260627,09,9,4272,4.92,5290,3.37,4213,4.12,3872,6.15,4488,6.98,5011,3.76
20260627,09,10,4808,5.65,4140,6.14,3075,4.37,5419,2.02,3441,4.65,3866,4.9
20260627,09,11,3557,6.57,3933,5.7,4549,6.01,3161,4.96,3679,6.46,3957,5.09
20260627,09,12,4604,7.27,4270,4.68,4201,4.22,4063,6.31,4367,4.11,5240,5.23
20260627,12,1,5144,5.15,4243,5.33,3334,5.25,5265,3.5,5241,5.16,5444,1.39
20260627,12,2,5326,5.36,4534,4.29,4853,4.06,4927,5.6,5189,5.46,5435,1.36
20260627,12,3,5320,2.95,4940,2.78,4874,5.03,4611,6.19,5406,1.46,5439,1.51
20260627,12,4,5334,2.77,3289,3.29,5151,4.47,4994,6.27,4773,6.01,5437,1.44
20260627,12,5,4014,5.36,4964,5.61,5052,4.98,5250,4.27,5444,1.39,4456,6.6
20260627,12,6,5365,2.24,4372,5.97,4050,6.84,5173,5.13,5367,1.93,5265,3.5
20260627,12,7,4347,5.94,3474,4.35,4123,6.75,5144,5.15,5435,1.36,4924,4.76
20260627,12,8,5088,6.95,4994,6.27,4534,4.29,5241,5.16,4878,4.51,5406,1.46
20260627,12,9,4938,6.72,4611,6.19,3289,3.29,3334,5.25,5250,4.27,5148,5.58
20260627,12,10,5281,5.67,5189,5.46,4243,5.33,4773,6.01,4874,5.03,5069,4.61
20260627,12,11,5163,6.07,3618,6.18,5129,5.69,4123,6.75,4014,5.36,4853,4.06
20260627,12,12,4050,6.84,4927,5.6,5088,6.95,4347,5.94,4940,2.78,4964,5.61
20260627,13,1,5400,1.79,3906,4.13,4928,6.46,3950,4.13,5032,5.36,4365,5.78
20260627,13,2,5261,4.43,4679,5.72,4346,4.32,3606,5.8,3226,4.35,4725,5.06
20260627,13,3,4158,4.89,4260,4.97,4817,6.4,4779,5.22,3523,4.45,5393,1.48
20260627,13,4,3543,5.13,4633,5.44,3567,3.14,4332,4.51,4593,5.96,3976,3.55
20260627,13,5,4096,6.29,5214,4.83,3661,5.23,4649,5.25,4555,5.25,5460,1.65
20260627,13,6,4561,6.16,3804,4.99,4365,5.78,4535,6.43,5293,2.74,4145,3.8
20260627,13,7,3377,4.36,5032,5.36,4076,5.16,4158,4.89,4949,5.76,4346,4.32
20260627,13,8,3567,3.14,4779,5.22,4513,5.7,3641,6.22,5261,4.43,3995,6.39
20260627,13,9,4649,5.25,5000,4.78,3072,4.19,5400,1.79,4817,6.4,4332,4.51
20260627,13,10,4555,5.25,4725,5.06,5293,2.74,4120,5.81,3543,5.13,4928,6.46
20260627,13,11,4593,5.96,4145,3.8,4096,6.29,5336,3.24,4260,4.97,4679,5.72
20260627,13,12,4535,6.43,3606,5.8,5214,4.83,4633,5.44,4076,5.16,4513,5.7
20260627,14,1,4266,6.92,4500,7.64,4547,6.9,3779,6.45,4237,7.12,4344,7.86
20260627,14,2,4362,6.82,3415,7.09,4760,7.03,4337,7.49,4504,6.6,4013,7.11
20260627,14,3,4503,7.68,4914,7.07,4524,6.63,4719,7.42,4030,6.69,4571,6.68
20260627,14,4,4847,7.1,4932,7.52,4256,7.44,3946,6.94,4494,6.7,4686,7.17
20260627,14,5,4061,6.99,4237,7.12,4371,7.18,4350,7.77,4573,6.94,4266,6.92
20260627,14,6,4344,7.86,4459,6.27,4504,6.6,4586,6.88,4500,7.64,4168,6.87
20260627,14,7,3779,6.45,4760,7.03,4914,7.07,3783,6.79,4547,6.9,4503,7.68
20260627,14,8,4686,7.17,4030,6.69,4362,6.82,3415,7.09,4719,7.42,4847,7.1
20260627,14,9,4418,7.83,4024,6.32,4337,7.49,4524,6.63,4256,7.44,4061,6.99
20260627,14,10,4166,7.01,4566,6.39,4682,7.24,3716,6.99,4851,7.21,3721,5.94
20260627,14,11,4262,7.29,3897,7.47,3941,7.94,4444,6.88,5121,7.8,4848,7.18
20260627,14,12,4445,6.62,4205,7.83,4320,8.01,4502,7.23,4537,6.93,4324,7.35
20260627,17,1,5029,7.03,4343,5.08,4821,4.95,3605,4.14,5462,1.5,3853,6.16
20260627,17,2,3372,2.74,4511,4.75,3932,4.64,5152,3.69,3974,4.28,5452,1.06
20260627,17,3,4197,3.85,4816,5.27,3977,4.43,5412,1.55,4290,7.03,3635,4.16
20260627,17,4,5085,5.41,5188,6.15,3642,4.12,4834,5.6,4861,5.42,5442,1.37
20260627,17,5,4685,7.53,3652,3.73,4790,6.36,5081,6.32,4529,5.8,4360,5.84
20260627,17,6,3948,3.88,4244,3.41,3984,6.44,4359,5.56,4343,5.08,5065,5.05
20260627,17,7,4305,7.03,4119,5.82,5152,3.69,4390,4.46,4040,5.83,5462,1.5
20260627,17,8,4224,5.25,3286,3.91,4143,4.0,5029,7.03,4197,3.85,4511,4.75
20260627,17,9,3605,4.14,4360,5.84,4447,4.97,3642,4.12,5452,1.06,4816,5.27
20260627,17,10,4821,4.95,4790,6.36,4771,7.13,3977,4.43,5085,5.41,3932,4.64
20260627,17,11,4359,5.56,4290,7.03,3853,6.16,3974,4.28,4685,7.53,5188,6.15
20260627,17,12,3984,6.44,4834,5.6,3635,4.16,4224,5.25,4305,7.03,5081,6.32
20260627,18,1,4873,5.02,3583,3.24,4978,4.87,3401,4.4,3614,4.04,5337,4.49
20260627,18,2,5073,5.64,4520,6.12,3574,6.06,3527,5.09,3470,5.21,4055,6.33
20260627,18,3,3805,5.09,3773,3.81,3684,5.51,5015,6.97,5107,4.52,4733,4.96
20260627,18,4,4776,6.73,3692,4.75,5067,5.13,4728,3.99,5464,1.31,4329,4.91
20260627,18,5,4098,4.84,5352,4.77,4108,6.5,4505,6.32,4979,4.93,5421,1.49
20260627,18,6,3432,4.22,3527,5.09,4286,6.08,5181,5.3,4873,5.02,3581,4.94
20260627,18,7,3583,3.24,3508,5.69,4733,4.96,5073,5.64,4408,3.19,3300,5.96
20260627,18,8,4728,3.99,3684,5.51,4520,6.12,3614,4.04,4473,5.38,5413,1.96
20260627,18,9,3470,5.21,4505,6.32,3885,5.18,3805,5.09,5456,2.05,3692,4.75
20260627,18,10,5181,5.3,3615,4.46,4098,4.84,4776,6.73,5407,2.21,3574,6.06
20260627,18,11,5107,4.52,4978,4.87,4055,6.33,4286,6.08,4108,6.5,5464,1.31
20260627,18,12,5015,6.97,3581,4.94,4473,5.38,3300,5.96,4329,4.91,4979,4.93
20260627,21,1,4086,6.2,5124,4.4,4491,4.43,4676,5.4,4068,4.61,5219,5.18
20260627,21,2,4207,6.06,3459,3.48,4422,4.36,4545,6.78,4410,4.92,4951,5.28
20260627,21,3,4314,5.49,4111,5.71,4398,6.61,4274,4.38,4515,6.12,3761,5.41
20260627,21,4,4184,7.07,5270,4.64,5247,4.81,3868,4.75,4402,5.99,4766,4.43
20260627,21,5,3576,6.74,4526,6.22,4676,5.4,4603,5.25,3612,6.82,3703,6.1
20260627,21,6,4489,5.32,3953,3.41,4315,5.05,5124,4.4,4950,6.82,4288,7.32
20260627,21,7,4068,4.61,4951,5.28,5138,3.54,4111,5.71,4110,4.09,5083,5.08
20260627,21,8,4410,4.92,4184,7.07,3663,5.5,4491,4.43,4274,4.38,5409,2.02
20260627,21,9,4402,5.99,5219,5.18,3930,5.14,5005,6.36,4422,4.36,3612,6.82
20260627,21,10,4545,6.78,3761,5.41,4489,5.32,4594,5.54,4526,6.22,5247,4.81
20260627,21,11,3703,6.1,4288,7.32,3868,4.75,3459,3.48,4314,5.49,3696,5.06
20260627,21,12,4398,6.61,4950,6.82,4110,4.09,3663,5.5,3576,6.74,5270,4.64
20260627,22,1,3966,6.64,4100,5.05,3362,5.21,5386,3.2,5086,4.04,5469,1.31
20260627,22,2,4000,6.12,3722,2.75,4592,4.56,3901,4.65,3054,5.36,5468,1.47
20260627,22,3,3315,4.29,3471,3.64,3956,6.19,5426,1.44,5394,3.2,5355,2.01
20260627,22,4,4058,6.05,4697,4.01,4167,3.59,3211,4.06,3813,6.66,5429,1.08
20260627,22,5,4210,5.52,3752,3.98,5348,4.64,4396,4.97,5469,1.31,4887,5.46
20260627,22,6,4394,5.86,4094,4.81,5086,4.04,3843,4.94,5468,1.47,5386,3.2
20260627,22,7,4383,5.59,3901,4.65,4100,5.05,5355,2.01,4002,6.65,5394,3.2
20260627,22,8,3211,4.06,3362,5.21,3722,2.75,4167,3.59,3737,6.97,5426,1.44
20260627,22,9,4396,4.97,4016,5.4,3315,4.29,3752,3.98,4592,4.56,4697,4.01
20260627,22,10,3054,5.36,3813,6.66,3966,6.64,3471,3.64,4094,4.81,4210,5.52
20260627,22,11,3956,6.19,4383,5.59,4394,5.86,4058,6.05,4000,6.12,5348,4.64
20260627,22,12,3475,5.42,5010,5.38,4904,4.84,3940,6.34,4463,6.22,3251,5.77
20260627,23,1,4199,6.28,4835,5.02,4196,3.81,4894,4.95,5384,1.95,5309,3.04
20260627,23,2,3256,6.19,3888,5.76,5417,3.59,4022,4.02,5458,1.41,4661,5.51
20260627,23,3,3743,5.35,3949,3.55,4778,5.49,4413,5.85,5453,1.71,3352,4.54
20260627,23,4,4294,6.17,3910,4.14,4709,5.25,3158,5.7,4615,4.43,5307,4.59
20260627,23,5,5160,5.96,3928,3.42,4981,4.81,5210,5.26,4196,3.81,5384,1.95
20260627,23,6,4902,4.93,4661,5.51,4116,4.77,3935,5.1,3867,3.44,5458,1.41
20260627,23,7,4273,4.9,5309,3.04,3411,3.72,4778,5.49,5381,3.49,5417,3.59
20260627,23,8,5177,4.42,4894,4.95,4294,6.17,4615,4.43,3352,4.54,5453,1.71
20260627,23,9,4022,4.02,5307,4.59,5210,5.26,4835,5.02,3928,3.42,3910,4.14
20260627,23,10,3158,5.7,3256,6.19,3935,5.1,4709,5.25,3743,5.35,4902,4.93
20260627,23,11,3888,5.76,5160,5.96,4273,4.9,4199,6.28,4981,4.81,3949,3.55
20260627,23,12,4514,6.75,4967,6.77,4483,6.7,4850,6.06,3439,6.04,3478,5.02
20260627,24,1,3964,4.43,3381,5.05,4164,3.86,3857,4.63,5312,3.61,3434,4.43
20260627,24,2,5284,3.37,4497,7.29,3859,4.3,5323,4.36,3951,5.08,5457,1.12
20260627,24,3,4724,3.26,4411,5.63,3535,4.26,3863,4.65,4064,6.24,3558,4.76
20260627,24,4,3807,4.59,4193,5.89,3875,4.07,4652,4.82,5443,1.36,4079,5.97
20260627,24,5,3771,5.18,4948,5.56,5266,4.6,5112,6.86,4073,6.55,4092,4.93
20260627,24,6,3892,4.86,4640,6.17,4209,5.46,4164,3.86,5178,4.11,3898,6.96
20260627,24,7,4375,5.89,3964,4.43,4099,5.91,4154,5.01,5284,3.37,4027,5.85
20260627,24,8,3535,4.26,5089,7.04,4608,5.89,4822,5.74,3772,4.71,5457,1.12
20260627,24,9,4331,6.13,4724,3.26,5098,5.43,3859,4.3,4193,5.89,5312,3.61
20260627,24,10,4073,6.55,3558,4.76,4269,6.29,3434,4.43,4652,4.82,5323,4.36
20260627,24,11,5112,6.86,4079,5.97,4411,5.63,4209,5.46,3857,4.63,4497,7.29
20260627,24,12,4064,6.24,3807,4.59,3898,6.96,4375,5.89,5266,4.6,3951,5.08
