date,jcd,r,登番1,勝率1,登番2,勝率2,登番3,勝率3,登番4,勝率4,登番5,勝率5,登番6,勝率6
20260623,08,1,4788,5.5,5154,4.61,3306,4.01,3340,4.35,4097,3.69,5009,5.19
20260623,08,2,4054,4.69,3303,4.85,5047,5.63,5354,3.76,4926,7.68,4672,4.2
20260623,08,3,5102,4.4,3297,4.4,4663,5.66,4377,5.86,4797,6.97,4173,5.32
20260623,08,4,5041,4.5,4052,5.87,3967,4.84,5405,2.31,3653,4.66,4614,6.77
20260623,08,5,4113,4.6,5122,4.44,4062,4.3,4958,6.4,4470,6.23,4551,5.94
20260623,08,6,4083,7.4,4836,5.71,4103,3.44,4672,4.2,4148,6.26,5154,4.61
20260623,08,7,4890,5.94,4842,6.04,4097,3.69,5102,4.4,4512,6.59,3303,4.85
20260623,08,8,4811,4.87,4278,6.86,3340,4.35,5047,5.63,5041,4.5,4797,6.97
20260623,08,9,4377,5.86,5354,3.76,4470,6.23,5009,5.19,4636,3.96,4052,5.87
20260623,08,10,4958,6.4,3653,4.66,3499,6.02,3297,4.4,4083,7.4,3306,4.01
20260623,08,11,4148,6.26,4663,5.66,4614,6.77,4054,4.69,4306,4.88,4842,6.04
20260623,08,12,4512,6.59,4113,4.6,4788,5.5,4278,6.86,4173,5.32,4926,7.68
20260623,10,1,4089,5.96,3505,5.42,3827,4.0,3507,4.15,4837,4.33,5204,4.17
20260623,10,2,4706,6.1,4886,5.8,4727,4.01,4405,4.34,4866,3.77,5036,5.31
20260623,10,3,3841,6.02,4031,4.71,4482,6.51,5356,4.62,3564,4.4,5416,2.58
20260623,10,4,4589,5.02,5061,3.02,4693,4.24,4610,6.17,5321,5.01,4793,6.47
20260623,10,5,3718,4.38,4864,3.73,4732,6.57,4033,6.11,3505,5.42,4876,4.59
20260623,10,6,5204,4.17,3790,4.69,4700,6.15,4761,5.75,5085,5.37,4812,7.13
20260623,10,7,5183,4.9,4866,3.77,4190,6.9,3827,4.0,5416,2.58,3965,6.2
20260623,10,8,3742,4.92,4405,4.34,3507,4.15,5347,1.77,4031,4.71,4421,3.4
20260623,10,9,5036,5.31,3564,4.4,3833,6.3,4466,5.88,5272,4.47,3718,4.38
20260623,10,10,4793,6.47,5085,5.37,4761,5.75,4482,6.51,4864,3.73,4706,6.1
20260623,10,11,4812,7.13,5321,5.01,4033,6.11,4589,5.02,5183,4.9,3841,6.02
20260623,10,12,3965,6.2,4610,6.17,4089,5.96,4190,6.9,3742,4.92,3790,4.69
20260623,11,1,3282,4.63,4155,6.03,3809,4.14,3319,5.41,4487,4.8,5471,1.33
20260623,11,2,4175,5.93,3708,4.87,4563,4.06,4942,5.35,4495,4.86,5380,1.22
20260623,11,3,4257,4.36,3869,3.95,5229,5.13,5156,4.4,5058,6.9,4139,4.38
20260623,11,4,3730,5.08,3212,4.84,5139,6.36,5323,4.3,4090,4.94,5295,4.81
20260623,11,5,3436,5.84,4823,6.94,3503,3.74,3282,4.63,4458,5.25,3412,6.74
20260623,11,6,3319,5.41,4843,4.62,4138,4.84,4294,6.23,4498,5.4,4643,6.98
20260623,11,7,4182,4.92,4666,3.82,4487,4.8,4257,4.36,3701,4.04,4544,7.58
20260623,11,8,4004,5.25,3726,5.17,4400,4.13,4175,5.93,3212,4.84,5471,1.33
20260623,11,9,4730,5.15,3503,3.74,3891,3.57,3730,5.08,4469,5.97,4674,5.17
20260623,11,10,4643,6.98,5058,6.9,4942,5.35,5139,6.36,4155,6.03,3436,5.84
20260623,11,11,3412,6.74,4090,4.94,4294,6.23,5229,5.13,3708,4.87,4182,4.92
20260623,11,12,4544,7.58,4495,4.86,5156,4.4,4138,4.84,4823,6.94,4004,5.25
20260623,14,1,4502,7.23,4719,7.42,4237,7.12,4586,6.88,4847,7.1,4848,7.18
20260623,14,2,4682,7.24,4344,7.86,4494,6.7,4266,6.92,3783,6.79,4500,7.64
20260623,14,3,4504,6.6,4205,7.83,4013,7.11,4168,6.87,4262,7.29,4024,6.32
20260623,14,4,3415,7.09,4350,7.77,4030,6.69,3897,7.47,4851,7.21,4524,6.63
20260623,14,5,3779,6.45,4573,6.94,4914,7.07,4571,6.68,4503,7.68,4932,7.52
20260623,14,6,4459,6.27,4166,7.01,4686,7.17,4848,7.18,4324,7.35,5121,7.8
20260623,14,7,4586,6.88,4256,7.44,3716,6.99,4362,6.82,4760,7.03,4344,7.86
20260623,14,8,4547,6.9,4500,7.64,4024,6.32,4566,6.39,4719,7.42,3946,6.94
20260623,14,9,4237,7.12,4262,7.29,4537,6.93,4682,7.24,4337,7.49,4350,7.77
20260623,14,10,4851,7.21,4847,7.1,4061,6.99,4494,6.7,4914,7.07,4205,7.83
20260623,14,11,3897,7.47,3721,5.94,3783,6.79,4573,6.94,4459,6.27,4013,7.11
20260623,14,12,3941,7.94,4320,8.01,4418,7.83,4371,7.18,4444,6.88,4445,6.62
20260623,15,1,5328,3.86,5186,4.44,5131,4.12,5343,3.73,5339,5.36,5368,5.35
20260623,15,2,5308,4.47,5157,4.05,5114,5.78,5201,5.48,5315,2.29,5403,2.03
20260623,15,3,5262,4.4,5280,7.05,5207,5.31,5299,6.05,5359,4.68,5143,4.06
20260623,15,4,5258,4.74,5216,6.25,5191,6.84,5271,3.72,5431,1.59,5325,5.66
20260623,15,5,5211,4.31,5018,6.58,5276,4.55,5282,5.48,5150,6.69,5318,3.66
20260623,15,6,5237,3.76,5345,3.16,5190,4.44,5328,3.86,5224,7.25,5255,6.87
20260623,15,7,5186,4.44,5028,6.73,5143,4.06,5298,6.88,5308,4.47,5147,4.44
20260623,15,8,5114,5.78,5359,4.68,5368,5.35,5221,6.61,5288,3.58,5431,1.59
20260623,15,9,5257,6.31,5315,2.29,5330,6.34,5216,6.25,5262,4.4,5282,5.48
20260623,15,10,5068,7.4,5318,3.66,5280,7.05,5131,4.12,5134,5.87,5278,7.28
20260623,15,11,5191,6.84,5255,6.87,5339,5.36,5207,5.31,5018,6.58,5298,6.88
20260623,15,12,5028,6.73,5150,6.69,5224,7.25,5325,5.66,5299,6.05,5221,6.61
20260623,16,1,4142,5.68,4872,4.53,4891,5.13,3842,4.75,5467,2.13,5206,4.16
20260623,16,2,5317,4.8,4271,4.14,3895,3.96,5259,3.19,3832,2.17,4336,4.86
20260623,16,3,5004,5.77,4518,6.93,3489,5.72,4669,5.0,4977,5.88,3233,4.35
20260623,16,4,4443,5.49,3712,4.72,4743,6.33,4133,6.48,4656,5.55,4840,5.02
20260623,16,5,5338,4.11,5248,4.48,4144,6.35,3999,6.23,3746,5.49,5450,1.53
20260623,16,6,3207,3.36,4358,3.79,5311,5.38,4214,5.38,3422,5.96,5467,2.13
20260623,16,7,3842,4.75,4450,5.96,4271,4.14,4172,6.16,4832,6.59,4180,5.53
20260623,16,8,3489,5.72,3832,2.17,4840,5.02,4521,5.11,4146,5.76,4872,4.53
20260623,16,9,4977,5.88,4142,5.68,5317,4.8,5404,1.89,4852,7.14,3712,4.72
20260623,16,10,4891,5.13,4036,6.49,3746,5.49,4336,4.86,5004,5.77,4133,6.48
20260623,16,11,3422,5.96,4180,5.53,4518,6.93,4443,5.49,3999,6.23,4846,4.44
20260623,16,12,4743,6.33,4214,5.38,4521,5.11,4832,6.59,4144,6.35,4669,5.0
20260623,19,1,4277,5.04,5031,4.62,4506,6.46,3509,3.71,3539,4.22,3680,4.34
20260623,19,2,4423,5.66,3631,2.39,4527,4.35,3662,5.17,3550,5.72,3156,4.69
20260623,19,3,4711,6.14,4871,4.56,4778,5.49,3826,6.43,3822,6.25,5446,1.43
20260623,19,4,5110,5.35,4039,5.16,4879,4.65,4311,6.82,4985,6.77,4678,5.19
20260623,19,5,3711,6.01,4287,6.16,3546,4.6,3811,6.48,5340,3.98,5420,1.74
20260623,19,6,4204,4.75,5305,2.28,3232,6.27,4983,7.0,5038,6.29,5412,1.57
20260623,19,7,4527,4.35,4433,6.89,5031,4.62,3556,6.51,4752,4.18,3539,4.22
20260623,19,8,3680,4.34,4834,5.56,4209,5.47,4191,6.13,4277,5.04,5389,2.5
20260623,19,9,4985,6.77,3826,6.43,3811,6.48,4506,6.46,4039,5.16,4711,6.14
20260623,19,10,3822,6.25,4983,7.0,4311,6.82,4778,5.49,4287,6.16,3546,4.6
20260623,19,11,5038,6.29,3556,6.51,3662,5.17,4879,4.65,4433,6.89,5110,5.35
20260623,19,12,4191,6.13,3550,5.72,3711,6.01,4423,5.66,4834,5.56,4871,4.56
20260623,22,1,3966,6.64,5008,4.57,3722,2.75,4167,3.59,4592,4.56,5429,1.08
20260623,22,2,3211,4.06,5086,4.04,4697,4.01,4396,4.97,5386,3.2,5468,1.47
20260623,22,3,3362,5.21,4100,5.05,3940,6.34,4463,6.22,3471,3.64,5469,1.31
20260623,22,4,3054,5.36,3752,3.98,4210,5.52,5394,3.2,4887,5.46,4383,5.59
20260623,22,5,4016,5.4,4058,6.05,5348,4.64,3497,4.78,5429,1.08,3251,5.77
20260623,22,6,5355,2.01,5010,5.38,4167,3.59,5426,1.44,5468,1.47,3956,6.19
20260623,22,7,5086,4.04,3475,5.42,5008,4.57,4394,5.86,5469,1.31,4002,6.65
20260623,22,8,4904,4.84,4592,4.56,5386,3.2,3315,4.29,5394,3.2,3737,6.97
20260623,22,9,4396,4.97,4094,4.81,3251,5.77,3752,3.98,3966,6.64,3843,4.94
20260623,22,10,5010,5.38,3471,3.64,4383,5.59,3722,2.75,4000,6.12,3901,4.65
20260623,22,11,3813,6.66,4887,5.46,4100,5.05,4002,6.65,4058,6.05,4697,4.01
20260623,22,12,3940,6.34,3956,6.19,4904,4.84,4210,5.52,4016,5.4,4394,5.86
20260623,23,1,3439,6.04,5309,3.04,3928,3.42,5307,4.59,5458,1.41,4981,4.81
20260623,23,2,3158,5.7,3743,5.35,5417,3.59,3949,3.55,5384,1.95,3411,3.72
20260623,23,3,4514,6.75,5381,3.49,4196,3.81,3888,5.76,4902,4.93,5210,5.26
20260623,23,4,3935,5.1,5160,5.96,4116,4.77,4413,5.85,4417,5.26,4199,6.28
20260623,23,5,4967,6.77,3910,4.14,4796,6.61,4022,4.02,5309,3.04,4661,5.51
20260623,23,6,3949,3.55,5161,5.94,4981,4.81,3256,6.19,3867,3.44,5453,1.71
20260623,23,7,4273,4.9,3888,5.76,3439,6.04,4301,4.49,4835,5.02,5384,1.95
20260623,23,8,4200,4.2,3935,5.1,5210,5.26,4850,6.06,5417,3.59,5458,1.41
20260623,23,9,4196,3.81,4116,4.77,4483,6.7,3928,3.42,4796,6.61,3478,5.02
20260623,23,10,4902,4.93,4199,6.28,3743,5.35,5177,4.42,3256,6.19,4615,4.43
20260623,23,11,3867,3.44,4967,6.77,3882,4.76,4273,4.9,5160,5.96,4709,5.25
20260623,23,12,4850,6.06,5307,4.59,4413,5.85,4661,5.51,3158,5.7,5161,5.94
