date,jcd,r,登番1,勝率1,登番2,勝率2,登番3,勝率3,登番4,勝率4,登番5,勝率5,登番6,勝率6
20260630,02,10,5226,5.93,3463,4.85,3912,5.66,3268,4.44,5455,1.52,4174,6.29
20260630,02,11,5035,5.59,5042,6.19,5238,5.68,3327,6.01,3627,4.96,3681,4.47
20260630,02,12,3257,6.63,4072,6.92,3473,6.11,3719,6.91,4553,5.75,4049,6.11
20260630,05,1,2878,5.36,5077,4.34,4570,6.6,3889,3.82,4675,6.07,5137,5.39
20260630,05,2,4432,5.4,3800,5.78,3392,4.26,5127,4.81,3931,6.02,4575,6.26
20260630,05,3,3796,4.95,3319,5.38,3503,3.9,4218,6.58,5371,1.75,3563,5.27
20260630,05,4,3647,3.23,4134,5.55,4578,5.85,4431,4.73,5427,2.63,3699,3.85
20260630,05,5,5020,4.58,5036,5.39,5220,6.22,2878,5.36,4496,6.74,4785,4.77
20260630,05,6,4435,5.34,3294,4.19,3590,6.7,3392,4.26,5077,4.34,4229,3.7
20260630,05,7,5127,4.81,3915,5.53,5175,5.16,5087,6.85,4442,5.92,5371,1.75
20260630,05,8,4134,5.55,3796,4.95,4575,6.26,3647,3.23,5130,4.8,3889,3.82
20260630,05,9,3968,5.43,4369,5.86,5036,5.39,4496,6.74,4432,5.4,4675,6.07
20260630,05,10,4381,5.27,5220,6.22,5252,5.86,3563,5.27,3294,4.19,3800,5.78
20260630,05,11,4570,6.6,4654,6.34,4442,5.92,4578,5.85,3319,5.38,3931,6.02
20260630,05,12,4218,6.58,3590,6.7,4233,6.06,4785,4.77,3915,5.53,4431,4.73
20260630,06,1,4625,4.96,3442,4.38,3637,4.04,4954,4.38,4866,3.86,4137,6.51
20260630,06,2,5339,5.38,5041,4.55,3458,4.25,4743,6.33,4663,5.72,4567,3.97
20260630,06,3,5034,6.8,5082,5.17,3662,5.21,5047,5.68,4035,3.91,3643,5.47
20260630,06,4,3790,4.68,5068,7.44,4440,4.89,4423,5.59,3990,4.89,4811,4.87
20260630,06,5,5063,4.66,4251,4.47,4512,6.65,3454,5.61,4257,4.48,5349,1.41
20260630,06,6,4638,4.95,3776,3.44,4945,4.24,3637,4.04,4295,7.16,4872,4.56
20260630,06,7,4558,4.57,4035,3.91,4297,6.33,4625,4.96,4113,4.66,4100,5.03
20260630,06,8,3967,4.65,3458,4.25,4393,4.26,4787,7.01,3718,4.36,3442,4.38
20260630,06,9,3708,5.04,4137,6.51,4626,4.37,4251,4.47,5041,4.55,5047,5.68
20260630,06,10,4727,4.01,3539,4.14,4866,3.86,3643,5.47,4440,4.89,4743,6.33
20260630,06,11,4880,5.17,4113,4.66,4663,5.72,4811,4.87,4512,6.65,4945,4.24
20260630,06,12,4787,7.01,4872,4.56,3990,4.89,4100,5.03,5082,5.17,3454,5.61
20260630,08,1,4215,5.59,5303,5.62,4419,5.81,4405,4.3,3224,3.81,3680,4.38
20260630,08,2,3869,3.96,4122,5.34,4034,3.63,5322,2.62,4732,6.47,5345,3.13
20260630,08,3,4837,4.42,3156,4.65,4102,6.43,5229,5.24,5340,3.98,5377,3.96
20260630,08,4,5291,3.88,5026,6.13,3701,4.01,4163,5.28,5436,1.26,3959,7.08
20260630,08,5,4498,5.28,4546,6.53,4731,5.18,3965,6.37,4156,5.23,5022,4.47
20260630,08,6,4122,5.34,4693,4.13,3680,4.38,5294,3.93,4391,6.5,4752,4.13
20260630,08,7,4405,4.3,3908,6.28,5377,3.96,5055,5.88,5380,1.2,4034,3.63
20260630,08,8,4876,4.5,4732,6.47,5172,4.62,3156,4.65,4261,6.29,3224,3.81
20260630,08,9,5340,3.98,5322,2.62,4546,6.53,4819,5.42,3175,4.63,5436,1.26
20260630,08,10,4391,6.5,4487,4.85,4163,5.28,4156,5.23,5303,5.62,3873,3.51
20260630,08,11,4102,6.43,5216,6.18,4498,5.28,3959,7.08,5055,5.88,4419,5.81
20260630,08,12,3908,6.28,3869,3.96,4261,6.29,4837,4.42,3965,6.37,5026,6.13
20260630,10,1,4469,5.88,3893,5.21,4195,5.23,4429,3.44,4186,3.57,5463,1.07
20260630,10,2,5050,5.7,4710,5.71,5199,5.06,4449,3.69,5100,4.48,5459,1.0
20260630,10,3,3562,5.94,4325,4.32,5051,6.74,3814,4.97,4339,3.75,4458,5.18
20260630,10,4,5231,5.63,4738,5.85,5165,4.05,5057,5.62,4536,6.05,3579,5.19
20260630,10,5,5263,4.45,4177,4.86,4565,3.76,4319,5.73,4703,6.75,5043,6.95
20260630,10,6,4186,3.57,3569,4.25,4248,4.35,4798,6.49,4366,6.9,3939,5.17
20260630,10,7,4458,5.18,5100,4.48,4969,4.6,4448,7.17,4583,5.07,5463,1.07
20260630,10,8,4339,3.75,3955,4.96,4429,3.44,5333,3.92,5274,5.54,5057,5.62
20260630,10,9,3579,5.19,4703,6.75,4469,5.88,4601,6.76,4325,4.32,5447,1.07
20260630,10,10,3939,5.17,4449,3.69,4798,6.49,4195,5.23,4738,5.85,4710,5.71
20260630,10,11,4583,5.07,4366,6.9,4319,5.73,5199,5.06,5263,4.45,3562,5.94
20260630,10,12,5043,6.95,3814,4.97,4448,7.17,5231,5.63,3893,5.21,5050,5.7
20260630,11,1,4182,4.92,3664,4.75,5369,3.39,4103,3.47,3305,3.93,4672,4.21
20260630,11,2,3653,4.59,5131,4.03,5006,3.39,3333,6.14,3507,4.29,5126,6.65
20260630,11,3,3582,5.71,4379,6.08,4864,4.0,5396,1.84,5031,4.59,3548,5.38
20260630,11,4,4204,4.76,4039,5.24,4340,5.11,5256,6.48,5185,5.22,5465,1.0
20260630,11,5,4551,5.93,3654,6.67,3988,5.91,4277,4.97,5183,4.91,3554,6.33
20260630,11,6,5143,4.04,3305,3.93,4460,5.82,4253,4.14,4580,5.47,4522,5.87
20260630,11,7,3313,4.34,5018,6.63,4330,6.05,4182,4.92,5396,1.84,4618,4.99
20260630,11,8,3564,4.44,3507,4.29,4103,3.47,3582,5.71,4352,6.45,5465,1.0
20260630,11,9,3988,5.91,5369,3.39,5126,6.65,5157,4.11,4340,5.11,4379,6.08
20260630,11,10,4089,6.07,5190,4.44,4522,5.87,5006,3.39,3654,6.67,3686,6.09
20260630,11,11,5256,6.48,4460,5.82,3554,6.33,5131,4.03,3664,4.75,4330,6.05
20260630,11,12,4352,6.45,3333,6.14,4580,5.47,5018,6.63,4864,4.0,4039,5.24
20260630,13,1,3072,4.19,3661,5.23,4555,5.25,5214,4.83,3976,3.55,5460,1.65
20260630,13,2,3377,4.36,4145,3.8,5336,3.24,3543,5.13,5261,4.43,3567,3.14
20260630,13,3,5032,5.36,4513,5.7,4346,4.32,4076,5.16,5000,4.78,5393,1.48
20260630,13,4,4649,5.25,4332,4.51,3226,4.35,4120,5.81,4725,5.06,3523,4.45
20260630,13,5,4817,6.4,3606,5.8,3804,4.99,3072,4.19,4679,5.72,4158,4.89
20260630,13,6,3995,6.39,5214,4.83,4365,5.78,4260,4.97,5336,3.24,3906,4.13
20260630,13,7,3543,5.13,4593,5.96,5000,4.78,5400,1.79,3661,5.23,4561,6.16
20260630,13,8,4120,5.81,3976,3.55,4779,5.22,4145,3.8,4346,4.32,3950,4.13
20260630,13,9,4076,5.16,5261,4.43,4725,5.06,4332,4.51,3804,4.99,3606,5.8
20260630,13,10,4365,5.78,3995,6.39,4679,5.72,4649,5.25,4513,5.7,4555,5.25
20260630,13,11,4260,4.97,4817,6.4,5032,5.36,3226,4.35,4593,5.96,3377,4.36
20260630,13,12,4949,5.76,4928,6.46,4535,6.43,3641,6.22,4096,6.29,4633,5.44
20260630,16,1,4886,5.77,4109,6.0,5064,6.48,4539,6.66,4441,5.83,5142,7.17
20260630,16,2,4531,6.09,4908,6.61,4241,5.65,4850,6.11,4762,7.1,4933,6.49
20260630,16,3,4052,5.96,4643,7.07,5217,6.69,4761,5.78,4530,7.01,4659,7.39
20260630,16,4,4227,6.13,4446,6.91,4809,5.72,4610,6.25,3822,6.37,4477,7.3
20260630,16,5,4963,6.36,4042,6.5,4980,6.99,4452,5.39,4415,6.35,3874,6.56
20260630,16,6,3888,5.95,4715,6.18,4886,5.77,4420,5.89,4370,5.97,4989,6.06
20260630,16,7,4793,6.53,5142,7.17,4148,6.15,5217,6.69,4704,6.59,4908,6.61
20260630,16,8,5096,6.04,4530,7.01,4762,7.1,4962,5.5,4446,6.91,4109,6.0
20260630,16,9,4980,6.99,4659,7.39,3822,6.37,4706,6.02,5092,6.22,4539,6.66
20260630,16,10,4850,6.11,5038,6.45,4477,7.3,3874,6.56,4925,5.45,4715,6.18
20260630,16,11,4370,5.97,4409,6.67,4933,6.49,4963,6.36,4643,7.07,5075,6.01
20260630,16,12,4482,6.35,4544,7.61,4939,6.94,5058,6.93,4856,7.14,4959,7.28
20260630,17,1,4790,6.36,4390,4.46,3974,4.28,5085,5.41,5442,1.37,4275,3.11
20260630,17,2,3372,2.74,4661,5.44,4447,4.97,3642,4.12,5412,1.55,5152,3.69
20260630,17,3,4511,4.75,4040,5.83,3948,3.88,4861,5.42,5462,1.5,4343,5.08
20260630,17,4,4359,5.56,3652,3.73,3605,4.14,4244,3.41,3984,6.44,4290,7.03
20260630,17,5,5029,7.03,4143,4.0,5065,5.05,3932,4.64,4119,5.82,4771,7.13
20260630,17,6,3853,6.16,3286,3.91,4305,7.03,5412,1.55,4224,5.25,4685,7.53
20260630,17,7,4275,3.11,4816,5.27,4529,5.8,4360,5.84,4661,5.44,5462,1.5
20260630,17,8,3635,4.16,3642,4.12,3652,3.73,3977,4.43,3974,4.28,5452,1.06
20260630,17,9,5081,6.32,3932,4.64,4343,5.08,4821,4.95,3605,4.14,5442,1.37
20260630,17,10,4771,7.13,5029,7.03,5085,5.41,4305,7.03,4790,6.36,4359,5.56
20260630,17,11,4290,7.03,3984,6.44,4360,5.84,4447,4.97,3853,6.16,4511,4.75
20260630,17,12,4685,7.53,4119,5.82,4861,5.42,3635,4.16,4816,5.27,4040,5.83
20260630,19,1,4846,4.4,4173,5.25,5102,4.53,4380,4.57,5179,3.75,4395,5.1
20260630,19,2,4138,5.06,4562,4.89,4656,5.45,5237,4.27,3860,3.91,4051,6.77
20260630,19,3,4054,4.57,3297,4.4,5315,2.36,4797,6.97,5262,4.31,4296,7.02
20260630,19,4,4327,4.0,4302,6.78,4587,6.67,5308,4.29,5311,5.26,3792,6.02
20260630,19,5,4033,6.06,4121,5.96,4563,4.05,4336,4.95,4796,6.47,4176,3.3
20260630,19,6,3812,4.32,5237,4.27,4926,7.79,4846,4.4,4090,5.19,5049,6.03
20260630,19,7,4380,4.57,5158,6.79,3952,6.63,4562,4.89,5186,4.35,3297,4.4
20260630,19,8,4025,7.0,3860,3.91,3891,3.57,4674,5.18,4173,5.25,4533,4.36
20260630,19,9,4306,4.95,5311,5.26,4683,3.55,4395,5.1,4563,4.05,3961,6.57
20260630,19,10,4797,6.97,5102,4.53,3792,6.02,5049,6.03,4656,5.45,4121,5.96
20260630,19,11,4090,5.19,4796,6.47,5179,3.75,4302,6.78,4138,5.06,5158,6.79
20260630,19,12,3952,6.63,4051,6.77,4296,7.02,4033,6.06,4025,7.0,4926,7.79
20260630,20,1,3546,4.54,3282,4.72,3455,5.16,4349,4.47,5209,3.49,5448,1.21
20260630,20,2,4220,4.76,5169,3.83,5382,2.62,4219,4.07,4451,6.31,4579,5.96
20260630,20,3,5195,5.5,4232,5.92,3784,4.82,5136,6.43,4791,5.38,4437,5.98
20260630,20,4,4414,4.45,5350,4.73,3943,2.21,5398,3.89,4236,6.94,4684,5.23
20260630,20,5,5275,6.61,4430,5.94,4525,4.38,5205,6.0,4564,4.64,4879,4.68
20260630,20,6,3660,3.07,4231,5.44,3546,4.54,5392,1.61,4069,5.96,4769,6.69
20260630,20,7,4239,6.3,3212,4.84,4220,4.76,5170,4.88,4588,5.43,3455,5.16
20260630,20,8,5136,6.43,3854,6.81,4579,5.96,5375,2.64,4226,4.63,4439,4.19
20260630,20,9,4236,6.94,4246,4.49,5109,5.17,4232,5.92,5448,1.21,5074,4.37
20260630,20,10,5205,6.0,4437,5.98,4414,4.45,5135,4.13,5169,3.83,3282,4.72
20260630,20,11,4791,5.38,5398,3.89,4069,5.96,5275,6.61,4349,4.47,4219,4.07
20260630,20,12,4451,6.31,5170,4.88,4430,5.94,4231,5.44,5350,4.73,3784,4.82
20260630,23,1,4734,6.91,3303,4.72,4680,5.63,4071,4.56,4965,4.71,5343,3.8
20260630,23,2,4124,6.04,4466,5.88,5117,4.59,4382,4.98,5344,4.57,5391,1.47
20260630,23,3,4518,6.96,5201,5.45,4556,6.62,4358,3.86,5299,6.02,5211,4.29
20260630,23,4,4871,4.52,4788,5.58,4425,4.6,5224,7.24,3568,4.09,4424,5.73
20260630,23,5,3232,6.22,5014,4.97,4568,5.44,4786,6.74,4840,5.06,5285,3.77
20260630,23,6,5009,5.24,4977,6.08,5344,4.57,4428,6.2,4680,5.63,4854,3.87
20260630,23,7,4023,3.98,5095,6.4,5211,4.29,4271,4.16,4294,6.13,4382,4.98
20260630,23,8,4425,4.6,4358,3.86,5028,6.8,5343,3.8,5391,1.47,5271,3.89
20260630,23,9,4840,5.06,4965,4.71,4991,6.72,5207,5.54,5139,6.43,5431,1.53
20260630,23,10,5014,4.97,4434,6.19,4518,6.96,5009,5.24,4466,5.88,3303,4.72
20260630,23,11,4428,6.2,5299,6.02,3232,6.22,4871,4.52,4124,6.04,5095,6.4
20260630,23,12,5224,7.24,4556,6.62,4294,6.13,4734,6.91,5028,6.8,4786,6.74
20260630,24,1,3434,4.43,5312,3.61,3772,4.71,4027,5.85,3807,4.59,5443,1.36
20260630,24,2,4154,5.01,5098,5.43,3863,4.65,3875,4.07,4209,5.46,5457,1.12
20260630,24,3,3535,4.26,5266,4.6,4079,5.97,4073,6.55,4724,3.26,4608,5.89
20260630,24,4,4092,4.93,5284,3.37,3964,4.43,4822,5.74,3898,6.96,4164,3.86
20260630,24,5,4640,6.17,5178,4.11,3771,5.18,5312,3.61,3859,4.3,4497,7.29
20260630,24,6,4411,5.63,3807,4.59,4375,5.89,5098,5.43,4027,5.85,4269,6.29
20260630,24,7,4079,5.97,3863,4.65,3381,5.05,5089,7.04,5266,4.6,5443,1.36
20260630,24,8,4608,5.89,4209,5.46,4822,5.74,3558,4.76,3857,4.63,3434,4.43
20260630,24,9,3898,6.96,3875,4.07,4073,6.55,4640,6.17,3772,4.71,4154,5.01
20260630,24,10,4269,6.29,3951,5.08,3892,4.86,4948,5.56,4411,5.63,3535,4.26
20260630,24,11,4497,7.29,4064,6.24,5112,6.86,4331,6.13,5323,4.36,4092,4.93
20260630,24,12,4375,5.89,4164,3.86,5284,3.37,4724,3.26,3771,5.18,5089,7.04
